iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,new_cases_7day_rollsum,new_cases_7day_rollsum_per_100k,new_cases_14day_rollsum,new_cases_14ay_rollsum_per_100k,new_deaths_7day_rollsum,new_deaths_7day_rollsum_per_100k,new_deaths_14day_rollsum,new_deaths_14day_rollsum_per_100k
FRA,Europe,France,2021-03-13,4105527,29792,23326.286,90376,169,254.143,60764.782,440.943,345.246,1337.63,2.501,3.761,1.13,4070,60.239,24671,365.149,NA,NA,NA,NA,245043,NA,NA,3.627,330072,4.885,0.067,14.9,people tested,7498499,5263084,2235415,244583,233646,11.1,7.79,3.31,3458,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,163284,241.67218252741378,309840,458.58570977128124,1779,2.633049243748739,3918,5.798924641375807
FRA,Europe,France,2021-03-14,4131874,26347,23970.857,90583,207,265.143,61154.737,389.955,354.786,1340.694,3.064,3.924,1.13,4127,61.083,24989,369.855,2195.931,32.501,9366.832,138.636,54509,NA,NA,0.807,331262,4.903,0.068,14.7,people tested,7564300,5325448,2238852,65801,225111,11.2,7.88,3.31,3332,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,1.24,167796,248.35027032268883,316235,468.05077436586987,1856,2.747014837772715,4003,5.924730816597079
FRA,Europe,France,2021-03-15,4138345,6471,24104.714,90924,341,262,61250.512,95.776,356.767,1345.741,5.047,3.878,1.15,4219,62.444,25469,376.96,NA,NA,NA,NA,495130,NA,NA,7.328,340900,5.046,0.07,14.3,people tested,7753373,5481872,2271501,189073,229827,11.48,8.11,3.36,3402,62.04,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,168733,249.73709839542215,317976,470.6275808489315,1834,2.7144532394801506,3969,5.87440834650857
FRA,Europe,France,2021-03-16,4168411,30066,25093.714,91324,400,267,61695.511,444.999,371.405,1351.662,5.92,3.952,1.16,4239,62.74,25492,377.3,NA,NA,NA,NA,448929,NA,NA,6.644,352102,5.211,0.071,14.1,people tested,7932526,5621496,2311030,179153,222989,11.74,8.32,3.42,3300,62.04,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,175656,259.9836413490323,325170,481.27522349060007,1869,2.7662557822183214,3951,5.847767038814654
FRA,Europe,France,2021-03-17,4206912,38501,26354.714,91411,87,243.429,62265.354,569.843,390.069,1352.949,1.288,3.603,1.16,4219,62.444,25314,374.666,NA,NA,NA,NA,404630,NA,NA,5.989,360461,5.335,0.072,13.9,people tested,8119782,5769957,2349825,187256,216383,12.02,8.54,3.48,3203,62.04,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,184483,273.048242627599,336768,498.4411060813802,1704,2.5220437950240875,3716,5.499949966144078
FRA,Europe,France,2021-03-18,4241973,35061,27345,91833,422,264.143,62784.282,518.928,404.726,1359.195,6.246,3.91,1.16,4246,62.844,25389,375.776,NA,NA,NA,NA,483342,NA,NA,7.154,370886,5.489,0.073,13.7,people tested,8329946,5935488,2394458,210164,203076,12.33,8.78,3.54,3006,62.04,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,191415,283.3081062350562,346543,512.9088162318264,1849,2.7366543292250807,3845,5.690879337950479
FRA,Europe,France,2021-03-19,4277171,35198,28776.571,92118,285,273,63305.238,520.956,425.914,1363.413,4.218,4.041,1.17,4287,63.451,25339,375.036,NA,NA,NA,NA,545137,NA,NA,8.068,382389,5.66,0.073,13.7,people tested,8594875,6162936,2431939,264929,191566,12.72,9.12,3.6,2835,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,201436,298.1399142573193,358234,530.2123455790252,1911,2.8284188335041263,3691,5.462948149902528
FRA,Europe,France,2021-03-20,4312510,35339,29569,92295,177,274.143,63828.281,523.043,437.643,1366.033,2.62,4.058,1.17,4353,64.428,25537,377.966,NA,NA,NA,NA,282851,NA,NA,4.186,387790,5.74,0.073,13.7,people tested,8771725,6328002,2443723,176850,181889,12.98,9.37,3.62,2692,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,206983,306.34987724499456,370267,548.0220597724083,1919,2.8402594147014226,3698,5.473308658450161
FRA,Europe,France,2021-03-21,4343097,30587,30174.714,92433,138,264.286,64280.991,452.71,446.608,1368.076,2.043,3.912,1.17,4406,65.212,25926,383.724,2363.537,34.982,10496.914,155.362,59732,NA,NA,0.884,388536,5.751,0.074,13.5,people tested,8823176,6376826,2446350,51451,179839,13.06,9.44,3.62,2662,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,7.6,211223,312.6253852795615,379019,560.9756556022503,1850,2.738134401874743,3706,5.485149239647458
FRA,Europe,France,2021-03-22,4358910,15813,31509.286,92776,343,264.571,64515.035,234.044,466.36,1373.152,5.077,3.916,1.17,4548,67.314,26488,392.042,NA,NA,NA,NA,581562,NA,NA,8.608,400883,5.933,0.075,13.3,people tested,9025132,6544489,2480643,201956,181680,13.36,9.69,3.67,2689,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,220565,326.45222397270413,389298,576.1893223681263,1852,2.741094547174067,3686,5.4555477866542175
FRA,Europe,France,2021-03-23,4373607,14697,29313.714,93064,288,248.571,64732.561,217.526,433.864,1377.415,4.263,3.679,1.17,4634,68.587,26756,396.008,NA,NA,NA,NA,535627,NA,NA,7.928,413269,6.117,0.075,13.3,people tested,9315172,6792118,2523054,290040,197521,13.79,10.05,3.73,2923,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,205196,303.7049874200485,380852,563.6886287690809,1740,2.5753264104119205,3609,5.341582192630241
FRA,Europe,France,2021-03-24,4438999,65392,33155.286,93310,246,271.286,65700.41,967.849,490.722,1381.056,3.641,4.015,1.18,4651,68.838,26876,397.784,NA,NA,NA,NA,483128,NA,NA,7.151,424483,6.283,0.075,13.3,people tested,9613214,7046305,2566909,298042,213347,14.23,10.43,3.8,3158,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,232087,343.50562104210996,416570,616.553863669709,1899,2.810657961708182,3603,5.33270175673227
FRA,Europe,France,2021-03-25,4484659,45660,34669.429,93535,225,243.143,66376.211,675.801,513.133,1384.386,3.33,3.599,1.17,4709,69.697,27036,400.152,NA,NA,NA,NA,570672,NA,NA,8.446,436958,6.467,0.075,13.3,people tested,9996885,7385213,2611672,383671,238134,14.8,10.93,3.87,3525,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,242686,359.19291105587774,434101,642.5010172909339,1702,2.5190836497247635,3551,5.255737978949845
FRA,Europe,France,2021-03-26,4526530,41871,35622.714,94432,897,330.571,66995.933,619.721,527.242,1397.662,13.276,4.893,1.17,4766,70.54,27242,403.201,NA,NA,NA,NA,635140,NA,NA,9.401,449816,6.658,0.075,13.3,people tested,10395070,7741484,2653586,398185,257171,15.39,11.46,3.93,3806,68.52,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,249359,369.06943584707244,450795,667.2093501043918,2314,3.4248881113179217,4225,6.2533069448220475
FRA,Europe,France,2021-03-27,4569164,42634,36664.857,94623,191,332.571,67626.947,631.014,542.667,1400.489,2.827,4.922,1.15,4791,70.91,27259,403.453,NA,NA,NA,NA,347455,NA,NA,5.143,459045,6.794,0.075,13.3,people tested,10605413,7935176,2670237,210343,261955,15.7,11.74,3.95,3877,68.52,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,256654,379.8665658263569,463637,686.2164430713515,2328,3.44560912841319,4247,6.285868543114613
FRA,Europe,France,2021-03-28,4606185,37021,37584,94754,131,331.571,68174.884,547.938,556.271,1402.428,1.939,4.907,1.14,4872,72.109,27712,410.158,2698.748,39.943,12197.054,180.525,63358,NA,NA,0.938,459563,6.802,0.075,13.3,people tested,10667591,7993622,2673969,62178,263488,15.79,11.83,3.96,3900,68.52,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,8.63,263088,389.38935325428236,474311,702.0147385338439,2321,3.435248619865556,4171,6.173383021740299
FRA,Europe,France,2021-03-29,4615295,9110,36626.429,95114,360,334,68309.719,134.835,542.098,1407.756,5.328,4.943,1.13,4974,73.619,28322,419.186,NA,NA,NA,NA,687426,NA,NA,10.174,474687,7.026,0.075,13.3,people tested,10922909,8194638,2728271,255318,271111,16.17,12.13,4.04,4013,68.52,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,256385,379.4684262835978,476950,705.920650256302,2338,3.4604098549098103,4190,6.201504402083877
FRA,Europe,France,2021-03-30,4646014,30719,38915.286,95495,381,347.286,68764.383,454.664,575.975,1413.395,5.639,5.14,1.13,5072,75.069,28510,421.969,NA,NA,NA,NA,656016,NA,NA,9.71,491885,7.28,0.074,13.5,people tested,11275485,8477510,2797975,352576,280045,16.69,12.55,4.14,4145,68.52,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,272407,403.18215027648273,477603,706.8871376965312,2431,3.5980566113283783,4171,6.173383021740299
FRA,Europe,France,2021-03-31,4705068,59054,38009.857,95798,303,355.429,69638.425,874.042,562.573,1417.88,4.485,5.261,1.12,5053,74.788,28463,421.273,NA,NA,NA,NA,570396,NA,NA,8.442,504352,7.465,0.073,13.7,people tested,11608857,8737942,2870915,333372,285092,17.18,12.93,4.25,4220,68.52,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,266069,393.80144982292484,498156,737.3070708650348,2488,3.6824207523591137,4387,6.493078714067296
FRA,Europe,France,2021-04-01,4755779,50711,38731.429,96106,308,367.286,70388.984,750.56,573.253,1422.439,4.559,5.436,1.11,5109,75.617,28581,423.02,NA,NA,NA,NA,660087,NA,NA,9.77,517125,7.654,0.072,13.9,people tested,12008029,9049266,2958763,399172,287306,17.77,13.39,4.38,4252,68.52,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,271120,401.27729677636773,513806,760.4702078322455,2571,3.8052667822810617,4273,6.324350432005825
FRA,Europe,France,2021-04-02,4802457,46678,39418.143,96438,332,286.571,71079.853,690.868,583.417,1427.352,4.914,4.241,1.1,5254,77.763,28729,425.21,NA,NA,NA,NA,670440,NA,NA,9.923,522168,7.728,0.07,14.3,people tested,12378988,9328073,3050915,370959,283417,18.32,13.81,4.52,4195,68.52,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,275927,408.3920060032931,525286,777.4614418503655,2006,2.9690257352220186,4320,6.39391384653994
FRA,Europe,France,2021-04-03,4802545,88,33340.143,96439,1,259.429,71081.155,1.302,493.458,1427.367,0.015,3.84,1.09,5273,78.044,28886,427.534,NA,NA,NA,NA,406226,NA,NA,6.012,530564,7.853,0.069,14.5,people tested,12580420,9467636,3112784,201432,282144,18.62,14.01,4.61,4176,68.52,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,233381,345.4208350507726,490035,725.2874008771295,1816,2.687811931786234,4144,6.133421060199424
FRA,Europe,France,2021-04-04,4883174,80629,39569.857,96808,369,293.429,72274.523,1193.368,585.663,1432.829,5.461,4.343,1.09,5341,79.051,29356,434.49,3056.038,45.232,13121.393,194.206,66133,NA,NA,0.979,530961,7.859,0.069,14.5,people tested,12644064,9512613,3131451,63644,282353,18.71,14.08,4.63,4179,68.52,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,13.53,276989,409.9638431572341,540077,799.3531964115165,2054,3.0400692224057955,4375,6.475317842271351
FRA,Europe,France,2021-04-05,4893971,10797,39810.857,97005,197,270.143,72434.326,159.803,589.23,1435.744,2.916,3.998,1.08,5433,80.412,29907,442.645,NA,NA,NA,NA,102929,NA,NA,1.523,447461,6.623,0.066,15.2,people tested,12713999,9571540,3142459,69935,255870,18.82,14.17,4.65,3787,71.3,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,278676,412.46072571721396,535061,791.9291520008118,1891,2.7988173805108856,4229,6.259227235420696
FRA,Europe,France,2021-04-06,4902025,8054,36573,97431,426,276.571,72553.531,119.205,541.307,1442.05,6.305,4.093,1.07,5626,83.269,30639,453.479,NA,NA,NA,NA,630442,NA,NA,9.331,443808,6.569,0.071,14.1,people tested,13036045,9785692,3250353,322046,251509,19.29,14.48,4.81,3723,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,256011,378.9148791126242,528418,782.097029389107,1936,2.8654206497456767,4367,6.463477261074055
FRA,Europe,France,2021-04-07,4902985,960,28273.857,97444,13,235.143,72567.74,14.209,418.474,1442.242,0.192,3.48,1.07,5729,84.793,30904,457.402,NA,NA,NA,NA,478017,NA,NA,7.075,430611,6.373,0.073,13.7,people tested,13408603,10042770,3365833,372558,257107,19.85,14.86,4.98,3805,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,197917,292.93153860315863,463986,686.7329884260835,1646,2.4361995813436903,4134,6.118620333702804
FRA,Europe,France,2021-04-08,5000155,97170,34910.857,98196,752,298.571,74005.927,1438.187,516.706,1453.372,11.13,4.419,1.1,5705,84.438,30555,452.236,NA,NA,NA,NA,469491,NA,NA,6.949,403383,5.97,0.077,13,people tested,13864105,10376829,3487276,455502,265154,20.52,15.36,5.16,3924,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,244376,361.69423383380655,515496,762.9715306101743,2090,3.0933518377936284,4661,6.89861862007469
FRA,Europe,France,2021-04-09,5000314,159,28265.286,98202,6,252,74008.28,2.353,418.347,1453.461,0.089,3.73,1.09,5757,85.208,30326,448.847,NA,NA,NA,NA,509716,NA,NA,7.544,380422,5.631,0.081,12.3,people tested,14387219,10783429,3603790,523114,286890,21.29,15.96,5.33,4246,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,197857,292.8427342441789,473784,701.234740247472,1764,2.6108481540038087,3770,5.579873889225827
FRA,Europe,France,2021-04-10,5001685,1371,28448.571,98213,11,253.429,74028.572,20.292,421.06,1453.624,0.163,3.751,1.11,5769,85.385,30238,447.544,NA,NA,NA,NA,296143,NA,NA,4.383,364696,5.398,0.084,11.9,people tested,14680743,10994196,3686547,293524,300046,21.73,16.27,5.46,4441,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,199140,294.7416674536953,432521,640.162502504468,1774,2.625648880500429,3590,5.313460812286663
FRA,Europe,France,2021-04-11,5119585,117900,33773,98909,696,300.143,75773.577,1745.006,499.865,1463.925,10.301,4.442,1.13,5838,86.407,30671,453.953,3122.277,46.212,13222.759,195.706,59391,NA,NA,0.879,363733,5.384,0.084,11.9,people tested,14770352,11049206,3721146,89609,303755,21.86,16.35,5.51,4496,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,13.98,236411,349.9054551792486,513400,759.8692983364826,2101,3.1096326369399105,4155,6.149701859345706
FRA,Europe,France,2021-04-12,5128140,8555,33452.714,99294,385,327,75900.198,126.62,495.124,1469.623,5.698,4.84,1.11,5916,87.561,31262,462.7,NA,NA,NA,NA,479982,NA,NA,7.104,417597,6.181,0.089,11.2,people tested,15120114,11283727,3836387,349762,343731,22.38,16.7,5.68,5087,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,234169,346.5871322987063,512845,759.0478580159203,2289,3.387886295076371,4180,6.186703675587257
FRA,Europe,France,2021-04-13,5167265,39125,37891.429,99639,345,315.429,76479.276,579.078,560.821,1474.73,5.106,4.669,1.08,5952,88.094,31226,462.167,NA,NA,NA,NA,391481,NA,NA,5.794,383460,5.675,0.089,11.2,people tested,15571439,11590060,3981379,451325,362199,23.05,17.15,5.89,5361,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,265240,392.574469596355,521251,771.4893487089793,2208,3.2680004104537472,4144,6.133421060199424
FRA,Europe,France,2021-04-14,5210772,43507,43969.571,99936,297,356,77123.211,643.935,650.782,1479.125,4.396,5.269,1.05,5902,87.354,30868,456.869,NA,NA,NA,NA,370342,NA,NA,5.481,368078,5.448,0.089,11.2,people tested,16001629,11880818,4120811,430190,370432,23.68,17.58,6.1,5483,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,307787,455.5471206215251,505704,748.4786592246837,2492,3.6883410429577617,4138,6.124540624301452
FRA,Europe,France,2021-04-15,5248853,38081,35528.286,100232,296,290.857,77686.838,563.626,525.844,1483.506,4.381,4.305,1.02,5924,87.68,30668,453.909,NA,NA,NA,NA,375978,NA,NA,5.565,354719,5.25,0.09,11.1,people tested,16482428,12213735,4268693,480799,374046,24.4,18.08,6.32,5536,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,248698,368.09110782564585,493074,729.7853416594525,2036,3.013427914711879,4126,6.106779752505507
FRA,Europe,France,2021-04-16,5285304,36451,40712.857,100563,331,337.286,78226.339,539.501,602.58,1488.405,4.899,4.992,1,5914,87.531,30472,451.008,NA,NA,NA,NA,417543,NA,NA,6.18,341551,5.055,0.091,11,people tested,16964588,12550101,4414487,482160,368196,25.11,18.58,6.53,5450,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,284990,421.80590442718,482847,714.6486386713589,2361,3.4944515258520368,4125,6.105299679855846
FRA,Europe,France,2021-04-17,5321176,35872,45641.571,100752,189,362.714,78757.271,530.932,675.528,1491.203,2.797,5.368,0.99,5877,86.984,30329,448.891,NA,NA,NA,NA,248259,NA,NA,3.674,334711,4.954,0.091,11,people tested,17241828,12737074,4504754,277240,365869,25.52,18.85,6.67,5415,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,319491,472.86989091316946,518631,767.6115583668648,2539,3.7579044574918767,4313,6.383553337992306
FRA,Europe,France,2021-04-18,5350521,29345,32990.857,100892,140,283.286,79191.598,434.327,488.289,1493.275,2.072,4.193,0.96,5893,87.221,30789,455.7,2923.56,43.271,12628.613,186.913,52311,NA,NA,0.774,333699,4.939,0.091,11,people tested,17327852,12787670,4540182,86024,365357,25.65,18.93,6.72,5408,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,16.81,230936,341.802057422349,467347,691.7075126015975,1983,2.9349840642797917,4084,6.044616701219702
FRA,Europe,France,2021-04-19,5357229,6708,32727,101339,447,292.143,79290.881,99.283,484.383,1499.891,6.616,4.324,0.95,5970,88.36,31214,461.99,NA,NA,NA,NA,418542,NA,NA,6.195,324922,4.809,0.092,10.9,people tested,17669476,12990883,4678593,341624,364195,26.15,19.23,6.92,5390,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,229089,339.0683632384232,463258,685.6554955371295,2045,3.0267485685588373,4334,6.414634863635208
FRA,Europe,France,2021-04-20,5401305,44076,33434.286,101713,374,296.286,79943.238,652.357,494.852,1505.426,5.535,4.385,0.95,5984,88.568,31086,460.095,NA,NA,NA,NA,343724,NA,NA,5.087,318100,4.708,0.092,10.9,people tested,18091693,13242337,4849356,422217,360036,26.78,19.6,7.18,5329,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,234040,346.3962029268999,499280,738.970672523255,2074,3.069670675399036,4282,6.337671085852783
FRA,Europe,France,2021-04-21,5436229,34924,32208.143,102046,333,301.429,80460.139,516.901,476.704,1510.355,4.929,4.461,0.93,5959,88.198,30954,458.142,NA,NA,NA,NA,326481,NA,NA,4.832,311834,4.615,0.092,10.9,people tested,18510629,13492442,5018187,418936,358429,27.4,19.97,7.43,5305,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,225457,333.69273937485076,533244,789.2398599963759,2110,3.1229532907868687,4602,6.81129433374463
FRA,Europe,France,2021-04-22,5469674,33445,31545.857,102323,277,298.714,80955.149,495.01,466.902,1514.455,4.1,4.421,0.91,5981,88.523,30634,453.405,NA,NA,NA,NA,331139,NA,NA,4.901,305428,4.521,0.092,10.9,people tested,18983130,13776646,5206484,472501,357243,28.1,20.39,7.71,5287,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,220821,326.8311225710176,469519,694.9222303966634,2091,3.09483191044329,4127,6.108259825155169
FRA,Europe,France,2021-04-23,5502014,32340,30958.571,102655,332,298.857,81433.804,478.655,458.209,1519.369,4.914,4.423,0.9,5962,88.242,30438,450.505,NA,NA,NA,NA,377861,NA,NA,5.593,299760,4.437,0.092,10.9,people tested,19458412,14068625,5390671,475282,356261,28.8,20.82,7.98,5273,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,216710,320.746543908257,501700,742.552448335437,2092,3.0963119830929524,4453,6.590763508944989
FRA,Europe,France,2021-04-24,5534656,32642,30497.143,102872,217,302.857,81916.93,483.125,451.38,1522.58,3.212,4.483,0.89,5958,88.183,30100,445.502,NA,NA,NA,NA,223674,NA,NA,3.311,296247,4.385,0.092,10.9,people tested,19758570,14257195,5503811,300158,359535,29.24,21.1,8.15,5321,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,213480,315.9659092498487,532971,788.8358001630181,2120,3.137754017283489,4659,6.895658474775366
FRA,Europe,France,2021-04-25,5559121,24465,29800,103017,145,303.571,82279.029,362.1,441.062,1524.726,2.146,4.493,0.88,5978,88.479,30287,448.27,2886.425,42.721,11862.847,175.579,49268,NA,NA,0.729,295813,4.378,0.091,11,people tested,19865959,14325702,5542810,107389,362587,29.4,21.2,8.2,5367,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,19.59,208600,308.743154719498,439536,650.5452121418471,2125,3.145154380531799,4108,6.080138444811591
FRA,Europe,France,2021-04-26,5565080,5959,29693,103415,398,296.571,82367.227,88.198,439.478,1530.617,5.891,4.389,0.87,6001,88.819,30596,452.843,NA,NA,NA,NA,407447,NA,NA,6.031,294228,4.355,0.089,11.2,people tested,20240575,14544180,5701783,374616,367300,29.96,21.53,8.44,5436,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,207851,307.6345803049012,436940,646.7029435433244,2076,3.07263082069836,4121,6.099379389257197
FRA,Europe,France,2021-04-27,5595403,30323,27728.286,103762,347,292.714,82816.029,448.802,410.399,1535.753,5.136,4.332,0.86,5943,87.961,30281,448.181,NA,NA,NA,NA,360034,NA,NA,5.329,296558,4.389,0.085,11.8,people tested,20709728,14825781,5898732,469153,374005,30.65,21.94,8.73,5536,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,194098,287.27914115409936,428138,633.6753440809993,2049,3.0326688591574853,4123,6.1023395345565214
FRA,Europe,France,2021-04-28,5626985,31582,27250.857,104077,315,290.143,83283.466,467.437,403.332,1540.415,4.662,4.294,0.85,5879,87.013,29911,442.705,NA,NA,NA,NA,315329,NA,NA,4.667,294965,4.366,0.081,12.3,people tested,21189601,15122418,6091757,479873,382710,31.36,22.38,9.02,5664,75,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,190756,282.3327383589289,416213,616.0254777337797,2031,3.006027551463569,4141,6.128980842250438
