date,cases,deaths,country,population,cumulative_cases,cases_per100000,cases_7day_rollmean,cases_14day_rollmean,cases_14day_rollmean_per100000,cumulative_deaths,deaths_per100000,deaths_7day_rollmean,deaths_14day_rollmean,deaths_14day_rollmean_per100000
2020-04-16,4603,842,United_Kingdom,66647112,98476,147.75734018302248,5391.857142857143,4928.714285714285,7.395240600544379,14915,22.3790642271191,915.7142857142857,844.2857142857143,1.266800149248349
2020-04-17,4617,1029,United_Kingdom,66647112,103093,154.68487216670394,5430.857142857143,4955.357142857143,7.435216612022352,15944,23.92301709937559,905.1428571428571,871.2142857142857,1.3072048579003477
2020-04-18,5599,935,United_Kingdom,66647112,108692,163.0858363375145,5488.571428571428,5037.428571428572,7.558359875261469,16879,25.325928601377356,874.1428571428571,887,1.3308903767653126
2020-04-19,5525,1115,United_Kingdom,66647112,114217,171.37576794025222,5032.285714285715,5165.285714285715,7.750201860638334,17994,26.998919323015826,913.5714285714286,912.3571428571429,1.3689372509601658
2020-04-20,5850,498,United_Kingdom,66647112,120067,180.1533425784451,5112.571428571428,5161.5,7.744521623082482,18492,27.746138497344038,886.7142857142857,901.9285714285714,1.353289804108198
2020-04-21,4676,559,United_Kingdom,66647112,124743,187.16940052856302,5160.285714285715,5223.928571428572,7.838191955607275,19051,28.584884518326913,860.2857142857143,901.2857142857143,1.3523252354666384
2020-04-22,4301,1172,United_Kingdom,66647112,129044,193.62279343777115,5024.428571428572,5271.571428571428,7.909677209376197,20223,30.343400326183673,878.5714285714286,910.8571428571429,1.3666865907965267
2020-04-23,4451,837,United_Kingdom,66647112,133495,200.3012523633432,5002.714285714285,5197.285714285715,7.7982159441293035,21060,31.599268697494345,877.8571428571429,896.7857142857143,1.345573254975721
2020-04-24,4583,727,United_Kingdom,66647112,138078,207.1777693833155,4997.857142857143,5214.357142857143,7.823830600277388,21787,32.69008865680481,834.7142857142857,869.9285714285714,1.3052757206172285
2020-04-25,5386,1005,United_Kingdom,66647112,143464,215.2591398108893,4967.428571428572,5228,7.844300890337153,22792,34.19803096644308,844.7142857142857,859.4285714285714,1.289521099471754
2020-04-26,4913,843,United_Kingdom,66647112,148377,222.63080206686223,4880,4956.142857142857,7.436395529250925,23635,35.462901978408304,805.8571428571429,859.7142857142857,1.2899497966457805
2020-04-27,4463,420,United_Kingdom,66647112,152840,229.3272662737434,4681.857142857143,4897.214285714285,7.347976737107956,24055,36.09308682422728,794.7142857142857,840.7142857142857,1.2614414345730174
2020-04-28,4309,338,United_Kingdom,66647112,157149,235.79266270382428,4629.428571428572,4894.857142857143,7.344439985422238,24393,36.60023558110065,763.1428571428571,811.7142857142857,1.2179286714093263
2020-04-29,3996,909,United_Kingdom,66647112,161145,241.7884213797591,4585.857142857143,4805.142857142857,7.209829072777912,25302,37.964135640266,725.5714285714286,802.0714285714286,1.2034601417859314
2020-04-30,4076,795,United_Kingdom,66647112,165221,247.90421526442134,4532.285714285715,4767.5,7.153348220099919,26097,39.156985526994774,719.5714285714286,798.7142857142857,1.1984229499911199
2020-05-01,6032,674,United_Kingdom,66647112,171253,256.95487000246914,4739.285714285715,4868.571428571428,7.304999845411799,26771,40.16828216052332,712,773.3571428571429,1.160376075796267
2020-05-02,6201,739,United_Kingdom,66647112,177454,266.25909911895354,4855.714285714285,4911.571428571428,7.369518770102789,27510,41.2771074011429,674,759.3571428571429,1.1393699142689677
2020-05-03,4806,621,United_Kingdom,66647112,182260,273.47021428325354,4840.428571428572,4860.214285714285,7.292460453071523,28131,42.20888070888953,642.2857142857143,724.0714285714286,1.086425813276693
2020-05-04,4339,315,United_Kingdom,66647112,186599,279.9806239166072,4822.714285714285,4752.285714285715,7.130520095583008,28446,42.68151934325376,627.2857142857143,711,1.06681291756498
2020-05-05,3985,288,United_Kingdom,66647112,190584,285.959877751342,4776.428571428572,4702.928571428572,7.056462658769927,28734,43.11364609467249,620.1428571428571,691.6428571428571,1.0377686840246838
2020-05-06,4406,693,United_Kingdom,66647112,194990,292.57081687200485,4835,4710.428571428572,7.067715959588123,29427,44.1534510902738,589.2857142857143,657.4285714285714,0.9864321974350088
2020-05-07,6211,649,United_Kingdom,66647112,201201,301.89005038958027,5140,4836.142857142857,7.256342716159788,30076,45.12723672107502,568.4285714285714,644,0.9662834302557626
2020-05-08,5514,539,United_Kingdom,66647112,206715,310.16347715111795,5066,4902.642857142857,7.35612198341446,30615,45.93597393987604,549.1428571428571,630.5714285714286,0.9461346630765164
2020-05-09,4649,626,United_Kingdom,66647112,211364,317.1390232182904,4844.285714285715,4850,7.277134529100075,31241,46.875249448168134,533,603.5,0.9055156058375042
2020-05-10,3896,346,United_Kingdom,66647112,215260,322.9847378833159,4714.285714285715,4777.357142857143,7.1681382726038345,31587,47.39440172591424,493.7142857142857,568,0.8522499819647098
2020-05-11,3923,268,United_Kingdom,66647112,219183,328.87096443128695,4654.857142857143,4738.785714285715,7.110264154110255,31855,47.79651967515111,487,557.1428571428571,0.8359594893517023
2020-05-12,3877,210,United_Kingdom,66647112,223060,334.68817073423975,4639.428571428572,4707.928571428572,7.063964859315392,32065,48.1116120980606,475.85714285714283,548,0.8222411797828538
2020-05-13,3403,627,United_Kingdom,66647112,226463,339.79416842548255,4496.142857142857,4665.571428571428,7.00041050326596,32692,49.052388046461786,466.42857142857144,527.8571428571429,0.7920180290139847
2020-05-14,3242,494,United_Kingdom,66647112,229705,344.6585952591614,4072,4606,6.911027142481432,33186,49.793605460353625,444.2857142857143,506.35714285714283,0.7597585666684894
2020-05-15,3446,428,United_Kingdom,66647112,233151,349.8291118750952,3776.5714285714284,4421.285714285715,6.633874419473291,33614,50.435793827045345,428.42857142857144,488.7857142857143,0.7333936904658588
2020-05-16,3560,384,United_Kingdom,66647112,236711,355.17067866346554,3621,4232.642857142857,6.350827110322284,33998,51.01196282893698,393.85714285714283,463.42857142857144,0.6953468162710057
2020-05-17,3450,468,United_Kingdom,66647112,240161,360.3471970398357,3557.285714285714,4135.785714285715,6.205498768327297,34466,51.71416879999241,411.2857142857143,452.5,0.6789491493644916
2020-05-18,3534,170,United_Kingdom,66647112,243695,365.64975238536965,3501.714285714286,4078.285714285714,6.11922346205446,34636,51.96924361853819,397.2857142857143,442.14285714285717,0.6634088768060304
2020-05-19,2711,160,United_Kingdom,66647112,246406,369.7174455211202,3335.1428571428573,3987.285714285714,5.982683412127016,34796,52.20931403599303,390.14285714285717,433,0.649690567237182
2020-05-20,2412,545,United_Kingdom,66647112,248818,373.3365070642521,3193.5714285714284,3844.8571428571427,5.7689778708747985,35341,53.02705389544861,378.42857142857144,422.42857142857144,0.633828771798201
2020-05-21,-525,363,United_Kingdom,66647112,248293,372.54877600697836,2655.4285714285716,3363.714285714286,5.04705182981415,35704,53.571713655049294,359.7142857142857,402,0.6031769238553052
2020-05-22,2615,338,United_Kingdom,66647112,250908,376.472426892256,2536.714285714286,3156.6428571428573,4.736353552938434,36042,54.078862411922664,346.85714285714283,387.64285714285717,0.5816348908604729
2020-05-23,3287,351,United_Kingdom,66647112,254195,381.40437353084405,2497.714285714286,3059.3571428571427,4.590382165182405,36393,54.60551689021423,342.14285714285717,368,0.55216196014615
2020-05-24,2959,282,United_Kingdom,66647112,257154,385.84417581364966,2427.5714285714284,2992.4285714285716,4.489959852166694,36675,55.0286410009784,315.57142857142856,363.42857142857144,0.5453028053617258
2020-05-25,2405,118,United_Kingdom,66647112,259559,389.4527342760178,2266.285714285714,2884,4.3272692746236325,36793,55.20569293385135,308.14285714285717,352.7142857142857,0.5292266613357316
2020-05-26,1625,121,United_Kingdom,66647112,261184,391.8909494532936,2111.1428571428573,2723.1428571428573,4.085912765646706,36914,55.38724618705158,302.57142857142856,346.35714285714283,0.5196881492136416
2020-05-27,4043,134,United_Kingdom,66647112,265227,397.9572288143558,2344.1428571428573,2768.8571428571427,4.154504313490947,37048,55.588305161670014,243.85714285714286,311.14285714285717,0.46685122251487376
2020-05-28,2013,412,United_Kingdom,66647112,267240,400.9776147539596,2706.714285714286,2681.0714285714284,4.0227871067713,37460,56.20648648661625,250.85714285714286,305.2857142857143,0.4580629304473302
2020-05-29,1887,377,United_Kingdom,66647112,269127,403.8089452398177,2602.714285714286,2569.714285714286,3.8557023831944672,37837,56.77215240774424,256.42857142857144,301.64285714285717,0.45259704147849217
2020-05-30,2095,324,United_Kingdom,66647112,271222,406.95236726836714,2432.4285714285716,2465.0714285714284,3.698692043207256,38161,57.2582950030903,252.57142857142858,297.35714285714283,0.44616658386809444
2020-05-31,1604,215,United_Kingdom,66647112,272826,409.35907320335195,2238.8571428571427,2333.214285714286,3.50084829739402,38376,57.58088962654526,243,279.2857142857143,0.41905148761091743
2020-06-01,1936,113,United_Kingdom,66647112,274762,412.26392525455566,2171.8571428571427,2219.0714285714284,3.3295837763704275,38489,57.75043935887274,242.28571428571428,275.2142857142857,0.41294255288103965
2020-06-02,1570,556,United_Kingdom,66647112,276332,414.61961622583135,2164,2137.5714285714284,3.207297907479364,39045,58.584684059528335,304.42857142857144,303.5,0.4553835731096645
2020-06-03,1653,324,United_Kingdom,66647112,277985,417.09984372616174,1822.5714285714287,2083.3571428571427,3.1259526187078333,39369,59.0708266548744,331.57142857142856,287.7142857142857,0.4316980542446996
2020-06-04,1871,359,United_Kingdom,66647112,279856,419.90716717027436,1802.2857142857142,2254.5,3.3827422259497153,39728,59.60948465403872,324,287.42857142857144,0.4312693570706731
2020-06-05,1805,176,United_Kingdom,66647112,281661,422.61546156718686,1790.5714285714287,2196.6428571428573,3.2959310482093467,39904,59.87356211323905,295.2857142857143,275.85714285714283,0.41390712152259923
2020-06-06,1650,357,United_Kingdom,66647112,283311,425.09118774718996,1727,2079.714285714286,3.1204867297389955,40261,60.40921923218518,300,276.2857142857143,0.414550167283639
2020-06-07,1557,204,United_Kingdom,66647112,284868,427.4273729970475,1720.2857142857142,1979.5714285714287,2.9702283702427024,40465,60.71530901444011,298.42857142857144,270.7142857142857,0.406190572390122
2020-06-08,1326,77,United_Kingdom,66647112,286194,429.41695658170454,1633.142857142857,1902.5,2.85458730754905,40542,60.83084290284026,293.2857142857143,267.7857142857143,0.4017964263563502
2020-06-09,1205,55,United_Kingdom,66647112,287399,431.22498691316133,1581,1872.5,2.8095741042762663,40597,60.91336710884036,221.71428571428572,263.07142857142856,0.39472292298491274
2020-06-10,1741,286,United_Kingdom,66647112,289140,433.8372531430919,1593.5714285714287,1708.0714285714287,2.5628588806240074,40883,61.3424929800409,216.28571428571428,273.92857142857144,0.4110134155979203
2020-06-11,1003,245,United_Kingdom,66647112,290143,435.34219457251197,1469.5714285714287,1635.9285714285713,2.4546128441823125,41128,61.71010080676864,200,262,0.39311530858231336
2020-06-12,1266,151,United_Kingdom,66647112,291409,437.24175175062345,1392.5714285714287,1591.5714285714287,2.3880576079146962,41279,61.93666726324165,196.42857142857142,245.85714285714286,0.3688939182498153
2020-06-13,1541,202,United_Kingdom,66647112,292950,439.55392995873547,1377,1552,2.328683049312024,41481,62.23975616527839,174.28571428571428,237.14285714285714,0.3558186544420066
2020-06-14,1425,181,United_Kingdom,66647112,294375,441.6920571141927,1358.142857142857,1539.2142857142858,2.3094988507743377,41662,62.51133582502419,171,234.71428571428572,0.35217472846278125
2020-06-15,1514,36,United_Kingdom,66647112,295889,443.9637234393592,1385,1509.0714285714287,2.2642712989145406,41698,62.565351668951536,165.14285714285714,229.21428571428572,0.3439223078627709
2020-06-16,968,38,United_Kingdom,66647112,296857,445.41614946496105,1351.142857142857,1466.0714285714287,2.19975237422355,41736,62.62236839309706,162.71428571428572,192.21428571428572,0.2884060238263373
2020-06-17,1279,233,United_Kingdom,66647112,298136,447.3352123644907,1285.142857142857,1439.357142857143,2.159669188452071,41969,62.97197093851568,155.14285714285714,185.71428571428572,0.2786531631172341
2020-06-18,1115,184,United_Kingdom,66647112,299251,449.0082030861292,1301.142857142857,1385.357142857143,2.0786454225610598,42153,63.24805191858876,146.42857142857142,173.21428571428572,0.25989766175357415
2020-06-19,1218,135,United_Kingdom,66647112,300469,450.8357391390042,1294.2857142857142,1343.4285714285713,2.0157341122726686,42288,63.45061133331628,144.14285714285714,170.28571428571428,0.25550351571980234
2020-06-20,1346,173,United_Kingdom,66647112,301815,452.85533152584316,1266.4285714285713,1321.7142857142858,1.9831531270466538,42461,63.71018747218934,140,157.14285714285714,0.2357834457145827
2020-06-21,1295,128,United_Kingdom,66647112,303110,454.7984014671183,1247.857142857143,1303,1.955073462147917,42589,63.902243806153216,132.42857142857142,151.71428571428572,0.22763819940807895
2020-06-22,1221,43,United_Kingdom,66647112,304331,456.6304388403206,1206,1295.5,1.943820161329721,42632,63.96676273084421,133.42857142857142,149.28571428571428,0.22399427342885356
2020-06-23,958,15,United_Kingdom,66647112,305289,458.06786046483154,1204.5714285714287,1277.857142857143,1.917348110833584,42647,63.989269332480596,130.14285714285714,146.42857142857142,0.2197073016885884
2020-06-24,921,280,United_Kingdom,66647112,306210,459.44976580530596,1153.4285714285713,1219.2857142857142,1.8294651901581485,42927,64.40939256302659,136.85714285714286,146,0.21906425592754866
2020-06-25,652,154,United_Kingdom,66647112,306862,460.4280527564345,1087.2857142857142,1194.2142857142858,1.791847013137322,43081,64.64046033982687,132.57142857142858,139.5,0.20931139521844547
2020-06-26,1118,149,United_Kingdom,66647112,307980,462.1055447984002,1073,1183.642857142857,1.7759852176983408,43230,64.8640259160817,134.57142857142858,139.35714285714286,0.20909704663143222
2020-06-27,1380,184,United_Kingdom,66647112,309360,464.1761521489483,1077.857142857143,1172.142857142857,1.7587301564437736,43414,65.14010689615478,136.14285714285714,138.07142857142858,0.20716790934831292
2020-06-28,890,100,United_Kingdom,66647112,310250,465.51154384604087,1020,1133.9285714285713,1.7013919094177272,43514,65.29015090706406,132.14285714285714,132.28571428571428,0.19848679157427598
2020-06-29,901,36,United_Kingdom,66647112,311151,466.8634403843335,974.2857142857143,1090.142857142857,1.6356940674981642,43550,65.34416675099139,131.14285714285714,132.28571428571428,0.19848679157427598
2020-06-30,814,25,United_Kingdom,66647112,311965,468.08479863313505,953.7142857142857,1079.142857142857,1.6191892262981433,43575,65.38167775371872,132.57142857142858,131.35714285714286,0.19709352575868982
2020-07-01,689,155,United_Kingdom,66647112,312654,469.1186018683,920.5714285714286,1037,1.5559563931292326,43730,65.6142459706281,114.71428571428571,125.78571428571429,0.1887339308651728
2020-07-02,829,176,United_Kingdom,66647112,313483,470.3624667187379,945.8571428571429,1016.5714285714286,1.5253045451863367,43906,65.87832342982843,117.85714285714286,125.21428571428571,0.18787653651711975
2020-07-03,-29726,89,United_Kingdom,66647112,283757,425.7603840358454,-3460.4285714285716,-1193.7142857142858,-1.7910967930827757,43995,66.0118625995377,109.28571428571429,121.92857142857143,0.18294651901581485
2020-07-04,519,136,United_Kingdom,66647112,284276,426.5391124524645,-3583.4285714285716,-1252.7857142857142,-1.879729933812757,44131,66.21592245437431,102.42857142857143,119.28571428571429,0.1789810701560696
2020-07-05,624,67,United_Kingdom,66647112,284900,427.47538708053844,-3621.4285714285716,-1300.7142857142858,-1.9516438847557052,44198,66.31645194168352,97.71428571428571,114.92857142857143,0.17244343825216527
2020-07-06,516,22,United_Kingdom,66647112,285416,428.24961417683033,-3676.4285714285716,-1351.0714285714287,-2.0272017616778784,44220,66.34946162408357,95.71428571428571,113.42857142857143,0.17019277808852606
2020-07-07,352,16,United_Kingdom,66647112,285768,428.777769095231,-3742.4285714285716,-1394.357142857143,-2.092149383542895,44236,66.37346866582905,94.42857142857143,113.5,0.1702999523820327
2020-07-08,581,155,United_Kingdom,66647112,286349,429.6495247986139,-3757.8571428571427,-1418.642857142857,-2.1285886433351484,44391,66.60603688273844,94.42857142857143,104.57142857142857,0.15690316569370413
2020-07-09,630,126,United_Kingdom,66647112,286979,430.59480206734236,-3786.285714285714,-1420.2142857142858,-2.1309464777922944,44517,66.79509233648413,87.28571428571429,102.57142857142857,0.1539022854755185
2020-07-10,642,85,United_Kingdom,66647112,287621,431.55808461737996,552,-1454.2142857142858,-2.18196144150145,44602,66.92262974575702,86.71428571428571,98,0.14704313069109431
2020-07-11,512,48,United_Kingdom,66647112,288133,432.32630995323547,551,-1516.2142857142858,-2.2749887282652033,44650,66.99465087099348,74.14285714285714,88.28571428571429,0.13246742677419285
2020-07-12,820,148,United_Kingdom,66647112,288953,433.5566708426916,579,-1521.2142857142858,-2.282490928810667,44798,67.21671600713921,85.71428571428571,91.71428571428571,0.137611792862511
2020-07-13,650,21,United_Kingdom,66647112,289603,434.53195691360185,598.1428571428571,-1539.142857142857,-2.3093916764808307,44819,67.24822524943016,85.57142857142857,90.64285714285714,0.13600417845991156
2020-07-14,530,11,United_Kingdom,66647112,290133,435.3271901714211,623.5714285714286,-1559.4285714285713,-2.339829175836713,44830,67.26473009063018,84.85714285714286,89.64285714285714,0.13450373835081877
2020-07-15,1240,138,United_Kingdom,66647112,291373,437.1877359066961,717.7142857142857,-1520.0714285714287,-2.280776140114561,44968,67.47179082568499,82.42857142857143,88.42857142857143,0.1326817753612061
2020-07-16,538,85,United_Kingdom,66647112,291911,437.99497268538806,704.5714285714286,-1540.857142857143,-2.31196385952499,45053,67.59932823495788,76.57142857142857,81.92857142857143,0.1229289146521029
2020-07-17,641,66,United_Kingdom,66647112,292552,438.95675479531656,704.4285714285714,628.2142857142857,0.9425979113907976,45119,67.698357282158,73.85714285714286,80.28571428571429,0.12046390590145044
2020-07-18,687,114,United_Kingdom,66647112,293239,439.9875571502633,729.4285714285714,640.2142857142857,0.9606031926999111,45233,67.86940745459458,83.28571428571429,78.71428571428571,0.1181060714443046
2020-07-19,827,40,United_Kingdom,66647112,294066,441.228421120483,730.4285714285714,654.7142857142857,0.9823595742817568,45273,67.92942505895829,67.85714285714286,76.78571428571429,0.11521236551962565
2020-07-20,726,27,United_Kingdom,66647112,294792,442.3177406396844,741.2857142857143,669.7142857142857,1.0048661759181488,45300,67.9699369419038,68.71428571428571,77.14285714285714,0.11574823698715878
2020-07-21,580,12,United_Kingdom,66647112,295372,443.1879959029582,748.4285714285714,686,1.02930191483766,45312,67.98794222321291,68.85714285714286,76.85714285714286,0.11531953981313227
2020-07-22,445,110,United_Kingdom,66647112,295817,443.85569175150454,634.8571428571429,676.2857142857143,1.0147262109207587,45422,68.15299063521311,64.85714285714286,73.64285714285714,0.11049669660533398
2020-07-23,560,79,United_Kingdom,66647112,296377,444.6959382125965,638,671.2857142857143,1.0072240103752947,45501,68.27152540383145,64,70.28571428571429,0.10545950481052245
2020-07-24,769,53,United_Kingdom,66647112,297146,445.84977665648887,656.2857142857143,680.3571428571429,1.0208351456506366,45554,68.35104872961337,62.142857142857146,68,0.10202992741831034
2020-07-25,768,123,United_Kingdom,66647112,297914,447.0021146602721,667.8571428571429,698.6428571428571,1.0482717647883333,45677,68.53560286303178,63.42857142857143,73.35714285714286,0.11006799943130748
2020-07-26,767,61,United_Kingdom,66647112,298681,448.1529522239463,659.2857142857143,694.8571428571429,1.0425915272324822,45738,68.62712970968644,66.42857142857143,67.14285714285714,0.10074383589623079
2019-12-31,0,0,United_States_of_America,329064917,0,0,NA,NA,NA,0,0,NA,NA,NA
2020-01-01,0,0,United_States_of_America,329064917,0,0,NA,NA,NA,0,0,NA,NA,NA
2020-01-02,0,0,United_States_of_America,329064917,0,0,NA,NA,NA,0,0,NA,NA,NA
2020-01-03,0,0,United_States_of_America,329064917,0,0,NA,NA,NA,0,0,NA,NA,NA
2020-01-04,0,0,United_States_of_America,329064917,0,0,NA,NA,NA,0,0,NA,NA,NA
2020-01-05,0,0,United_States_of_America,329064917,0,0,NA,NA,NA,0,0,NA,NA,NA
2020-01-06,0,0,United_States_of_America,329064917,0,0,0,NA,NA,0,0,0,NA,NA
2020-01-07,0,0,United_States_of_America,329064917,0,0,0,NA,NA,0,0,0,NA,NA
2020-01-08,0,0,United_States_of_America,329064917,0,0,0,NA,NA,0,0,0,NA,NA
2020-01-09,0,0,United_States_of_America,329064917,0,0,0,NA,NA,0,0,0,NA,NA
2020-01-10,0,0,United_States_of_America,329064917,0,0,0,NA,NA,0,0,0,NA,NA
2020-01-11,0,0,United_States_of_America,329064917,0,0,0,NA,NA,0,0,0,NA,NA
2020-01-12,0,0,United_States_of_America,329064917,0,0,0,NA,NA,0,0,0,NA,NA
2020-01-13,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0
2020-01-14,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0
2020-01-15,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0
2020-01-16,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0
2020-01-17,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0
2020-01-18,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0
2020-01-19,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0
2020-01-20,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0
2020-01-21,1,0,United_States_of_America,329064917,1,3.0389140511141147e-4,0.14285714285714285,0.07142857142857142,2.170652893652939e-5,0,0,0,0,0
2020-01-22,0,0,United_States_of_America,329064917,1,3.0389140511141147e-4,0.14285714285714285,0.07142857142857142,2.170652893652939e-5,0,0,0,0,0
2020-01-23,0,0,United_States_of_America,329064917,1,3.0389140511141147e-4,0.14285714285714285,0.07142857142857142,2.170652893652939e-5,0,0,0,0,0
2020-01-24,0,0,United_States_of_America,329064917,1,3.0389140511141147e-4,0.14285714285714285,0.07142857142857142,2.170652893652939e-5,0,0,0,0,0
2020-01-25,1,0,United_States_of_America,329064917,2,6.077828102228229e-4,0.2857142857142857,0.14285714285714285,4.341305787305878e-5,0,0,0,0,0
2020-01-26,0,0,United_States_of_America,329064917,2,6.077828102228229e-4,0.2857142857142857,0.14285714285714285,4.341305787305878e-5,0,0,0,0,0
2020-01-27,3,0,United_States_of_America,329064917,5,0.0015194570255570574,0.7142857142857143,0.35714285714285715,1.0853264468264696e-4,0,0,0,0,0
2020-01-28,0,0,United_States_of_America,329064917,5,0.0015194570255570574,0.5714285714285714,0.35714285714285715,1.0853264468264696e-4,0,0,0,0,0
2020-01-29,0,0,United_States_of_America,329064917,5,0.0015194570255570574,0.5714285714285714,0.35714285714285715,1.0853264468264696e-4,0,0,0,0,0
2020-01-30,0,0,United_States_of_America,329064917,5,0.0015194570255570574,0.5714285714285714,0.35714285714285715,1.0853264468264696e-4,0,0,0,0,0
2020-01-31,1,0,United_States_of_America,329064917,6,0.001823348430668469,0.7142857142857143,0.42857142857142855,1.3023917361917634e-4,0,0,0,0,0
2020-02-01,1,0,United_States_of_America,329064917,7,0.0021272398357798806,0.7142857142857143,0.5,1.5194570255570573e-4,0,0,0,0,0
2020-02-02,1,0,United_States_of_America,329064917,8,0.0024311312408912917,0.8571428571428571,0.5714285714285714,1.7365223149223513e-4,0,0,0,0,0
2020-02-03,3,0,United_States_of_America,329064917,11,0.0033428054562255264,0.8571428571428571,0.7857142857142857,2.387718183018233e-4,0,0,0,0,0
2020-02-04,0,0,United_States_of_America,329064917,11,0.0033428054562255264,0.8571428571428571,0.7142857142857143,2.1706528936529392e-4,0,0,0,0,0
2020-02-05,0,0,United_States_of_America,329064917,11,0.0033428054562255264,0.8571428571428571,0.7142857142857143,2.1706528936529392e-4,0,0,0,0,0
2020-02-06,1,0,United_States_of_America,329064917,12,0.003646696861336938,1,0.7857142857142857,2.387718183018233e-4,0,0,0,0,0
2020-02-07,0,0,United_States_of_America,329064917,12,0.003646696861336938,0.8571428571428571,0.7857142857142857,2.387718183018233e-4,0,0,0,0,0
2020-02-08,0,0,United_States_of_America,329064917,12,0.003646696861336938,0.7142857142857143,0.7142857142857143,2.1706528936529392e-4,0,0,0,0,0
2020-02-09,0,0,United_States_of_America,329064917,12,0.003646696861336938,0.5714285714285714,0.7142857142857143,2.1706528936529392e-4,0,0,0,0,0
2020-02-10,0,0,United_States_of_America,329064917,12,0.003646696861336938,0.14285714285714285,0.5,1.5194570255570573e-4,0,0,0,0,0
2020-02-11,1,0,United_States_of_America,329064917,13,0.003950588266448349,0.2857142857142857,0.5714285714285714,1.7365223149223513e-4,0,0,0,0,0
2020-02-12,0,0,United_States_of_America,329064917,13,0.003950588266448349,0.2857142857142857,0.5714285714285714,1.7365223149223513e-4,0,0,0,0,0
2020-02-13,1,0,United_States_of_America,329064917,14,0.004254479671559761,0.2857142857142857,0.6428571428571429,1.9535876042876455e-4,0,0,0,0,0
2020-02-14,1,0,United_States_of_America,329064917,15,0.004558371076671172,0.42857142857142855,0.6428571428571429,1.9535876042876455e-4,0,0,0,0,0
2020-02-15,0,0,United_States_of_America,329064917,15,0.004558371076671172,0.42857142857142855,0.5714285714285714,1.7365223149223513e-4,0,0,0,0,0
2020-02-16,0,0,United_States_of_America,329064917,15,0.004558371076671172,0.42857142857142855,0.5,1.5194570255570573e-4,0,0,0,0,0
2020-02-17,0,0,United_States_of_America,329064917,15,0.004558371076671172,0.42857142857142855,0.2857142857142857,8.682611574611756e-5,0,0,0,0,0
2020-02-18,0,0,United_States_of_America,329064917,15,0.004558371076671172,0.2857142857142857,0.2857142857142857,8.682611574611756e-5,0,0,0,0,0
2020-02-19,0,0,United_States_of_America,329064917,15,0.004558371076671172,0.2857142857142857,0.2857142857142857,8.682611574611756e-5,0,0,0,0,0
2020-02-20,0,0,United_States_of_America,329064917,15,0.004558371076671172,0.14285714285714285,0.21428571428571427,6.511958680958817e-5,0,0,0,0,0
2020-02-21,1,0,United_States_of_America,329064917,16,0.0048622624817825835,0.14285714285714285,0.2857142857142857,8.682611574611756e-5,0,0,0,0,0
2020-02-22,19,0,United_States_of_America,329064917,35,0.010636199178899401,2.857142857142857,1.6428571428571428,4.99250165540176e-4,0,0,0,0,0
2020-02-23,0,0,United_States_of_America,329064917,35,0.010636199178899401,2.857142857142857,1.6428571428571428,4.99250165540176e-4,0,0,0,0,0
2020-02-24,0,0,United_States_of_America,329064917,35,0.010636199178899401,2.857142857142857,1.6428571428571428,4.99250165540176e-4,0,0,0,0,0
2020-02-25,18,0,United_States_of_America,329064917,53,0.016106244470904807,5.428571428571429,2.857142857142857,8.682611574611757e-4,0,0,0,0,0
2020-02-26,0,0,United_States_of_America,329064917,53,0.016106244470904807,5.428571428571429,2.857142857142857,8.682611574611757e-4,0,0,0,0,0
2020-02-27,6,0,United_States_of_America,329064917,59,0.01792959290157328,6.285714285714286,3.2142857142857144,9.767938021438226e-4,0,0,0,0,0
2020-02-28,1,0,United_States_of_America,329064917,60,0.01823348430668469,6.285714285714286,3.2142857142857144,9.767938021438226e-4,0,0,0,0,0
2020-02-29,6,0,United_States_of_America,329064917,66,0.020056832737353158,4.428571428571429,3.642857142857143,0.001107032975762999,0,0,0,0,0
2020-03-01,3,1,United_States_of_America,329064917,69,0.020968506952687392,4.857142857142857,3.857142857142857,0.0011721525625725871,1,3.0389140511141147e-4,0.14285714285714285,0.07142857142857142,2.170652893652939e-5
2020-03-02,20,1,United_States_of_America,329064917,89,0.027046335054915622,7.714285714285714,5.285714285714286,0.001606283141303175,2,6.077828102228229e-4,0.2857142857142857,0.14285714285714285,4.341305787305878e-5
2020-03-03,14,4,United_States_of_America,329064917,103,0.03130081472647538,7.142857142857143,6.285714285714286,0.0019101745464145865,6,0.001823348430668469,0.8571428571428571,0.42857142857142855,1.3023917361917634e-4
2020-03-04,22,3,United_States_of_America,329064917,125,0.03798642563892644,10.285714285714286,7.857142857142857,0.002387718183018233,9,0.0027350226460027033,1.2857142857142858,0.6428571428571429,1.9535876042876455e-4
2020-03-05,34,2,United_States_of_America,329064917,159,0.04831873341271443,14.285714285714286,10.285714285714286,0.0031257401668602328,11,0.0033428054562255264,1.5714285714285714,0.7857142857142857,2.387718183018233e-4
