date,cases,deaths,country,population,continent,cum_cases,cum_cases_per100000,cases_per100000,cases_7day_rollmean,cases_7day_rollsum,cases_7day_rollsum_per100000,cases_14day_rollmean,cases_14day_rollsum,cases_14day_rollmean_per100000,cases_14day_rollsum_per100000,cum_deaths,deaths_per100000,deaths_7day_rollmean,deaths_7day_rollsum,deaths_7day_rollsum_per100000,deaths_14day_rollmean,deaths_14day_rollsum,deaths_14day_rollmean_per100000,deaths_14day_rollsum_per100000
2020-06-22,232,1,Spain,46937060,Western Europe,246504,525.179889835452,0.49427893438574977,342.14285714285717,2395,5.10257779247358,341.92857142857144,4787,0.7284831462144655,10.198764047002518,28324,60.344640248025755,169.71428571428572,1188,2.531049026078753,84.85714285714286,1188,0.18078921614848237,2.531049026078753
2020-06-23,248,1,Spain,46937060,Western Europe,246752,525.7082569722091,0.5283671367571807,346.2857142857143,2424,5.164362659271799,341.85714285714283,4786,0.728330966739593,10.196633534354303,28325,60.34677076067397,169.85714285714286,1189,2.5331795387269676,84.92857142857143,1189,0.18094139562335482,2.5331795387269676
2020-06-24,334,2,Spain,46937060,Western Europe,247086,526.4198481967128,0.7115912245036224,343.2857142857143,2403,5.119621893659295,343.2857142857143,4806,0.7313745562370423,10.23924378731859,28327,60.3510317859704,170.14285714285714,1191,2.537440564023396,85.07142857142857,1191,0.18124575457309974,2.537440564023396
2020-06-25,400,3,Spain,46937060,Western Europe,247486,527.2720532559986,0.8522050592857754,316.85714285714283,2218,4.725477053739625,341.35714285714283,4779,0.7272657104154858,10.181719945816802,28330,60.35742332391504,170.57142857142858,1194,2.5438321019680394,85.28571428571429,1194,0.18170229299771712,2.5438321019680394
2020-06-26,419,8,Spain,46937060,Western Europe,247905,528.1647380556004,0.8926847996018498,332.85714285714283,2330,4.964094470339642,335.42857142857144,4696,0.7146348140010718,10.004887396015004,28338,60.37446742510076,3.2857142857142856,23,0.049001790908932086,85.85714285714286,1202,0.1829197287966968,2.560876203153755
2020-06-27,564,3,Spain,46937060,Western Europe,248469,529.3663471891933,1.2016091335929433,361.57142857142856,2531,5.392327512630744,347.42857142857144,4864,0.740200965779645,10.36281352091503,28341,60.380858963045405,2.7142857142857144,19,0.040479740316074334,86.07142857142857,1205,0.18337626722131417,2.5672677410983984
2020-06-28,301,2,Spain,46937060,Western Europe,248770,530.0076314963059,0.641284307112546,356.85714285714283,2498,5.3220205952396675,345.85714285714283,4842,0.7368530173324508,10.31594224265431,28343,60.385119988341835,2.857142857142857,20,0.04261025296428877,86.21428571428571,1207,0.18368062617105907,2.5715287663948274
2020-06-29,200,3,Spain,46937060,Western Europe,248970,530.4337340259488,0.4261025296428877,352.2857142857143,2466,5.253844190496806,347.2142857142857,4861,0.7397444273550275,10.356421982970385,28346,60.39151152628647,3.142857142857143,22,0.04687127826071765,86.42857142857143,1210,0.18413716459567647,2.5779203043394707
2020-06-30,301,9,Spain,46937060,Western Europe,249271,531.0750183330613,0.641284307112546,359.85714285714283,2519,5.366761360852171,353.07142857142856,4943,0.7522231442945693,10.53112402012397,28355,60.410686140120404,4.285714285714286,30,0.06391537944643316,87.07142857142857,1219,0.1855067798695286,2.5970949181734007
2020-07-01,388,8,Spain,46937060,Western Europe,249659,531.9016572405685,0.8266389075072021,367.57142857142856,2573,5.48180904385575,355.42857142857144,4976,0.7572450669653604,10.601430937515046,28363,60.42773024130612,5.142857142857143,36,0.07669845533571978,87.64285714285714,1227,0.18672421566850828,2.6141390193591163
2020-07-02,444,5,Spain,46937060,Western Europe,250103,532.8476048563757,0.9459476158072108,373.85714285714283,2617,5.575551600377186,345.35714285714283,4835,0.7357877610083435,10.301028654116811,28368,60.438382804547196,5.428571428571429,38,0.08095948063214867,88,1232,0.1874851130428706,2.624791582600188
2020-07-03,442,17,Spain,46937060,Western Europe,250545,533.7892914468865,0.9416865905107819,377.14285714285717,2640,5.624553391286118,355,4970,0.7563319901161257,10.588647861625759,28385,60.47460151956684,6.714285714285714,47,0.10013409446607861,5,70,0.010652563241072192,0.14913588537501068
2020-07-04,0,0,Spain,46937060,Western Europe,250545,533.7892914468865,0,296.57142857142856,2076,4.422944257693175,329.07142857142856,4607,0.7010908407374227,9.815271770323918,28385,60.47460151956684,6.285714285714286,44,0.0937425565214353,4.5,63,0.009587306916964973,0.13422229683750964
2020-07-05,0,0,Spain,46937060,Western Europe,250545,533.7892914468865,0,253.57142857142858,1775,3.7816599505806283,305.2142857142857,4273,0.6502628961300212,9.103680545820296,28385,60.47460151956684,6,42,0.08948153122500642,4.428571428571429,62,0.009435127442092513,0.13209178418929518
2020-07-06,1244,3,Spain,46937060,Western Europe,251789,536.4396491812653,2.6503577343787614,402.7142857142857,2819,6.005915155316503,377.5,5285,0.8042685247009506,11.259759345813308,28388,60.48099305751148,6,42,0.08948153122500642,4.571428571428571,64,0.009739486391837433,0.13635280948572406
2020-07-07,341,4,Spain,46937060,Western Europe,252130,537.1661539943063,0.7265048130411236,408.42857142857144,2859,6.0911356612450795,384.14285714285717,5378,0.8184212158640893,11.457897022097251,28392,60.48951510810434,5.285714285714286,37,0.07882896798393423,4.785714285714286,67,0.010196024816454813,0.14274434743036737
2020-07-08,383,4,Spain,46937060,Western Europe,252513,537.9821403385725,0.8159863442661299,407.7142857142857,2854,6.080483098004008,387.64285714285717,5427,0.8258780101328399,11.562292141859759,28396,60.498037158697194,4.714285714285714,33,0.07030691739107647,4.928571428571429,69,0.010500383766199734,0.14700537272679626
2020-07-09,543,5,Spain,46937060,Western Europe,253056,539.139008706553,1.1568683679804401,421.85714285714283,2953,6.291403850177237,397.85714285714283,5570,0.8476396750396016,11.866955450554423,28401,60.50868972193827,4.714285714285714,33,0.07030691739107647,5.071428571428571,71,0.010804742715944652,0.15126639802322514
2020-07-10,852,2,Spain,46937060,Western Europe,253908,540.9542054828316,1.8151967762787016,480.42857142857144,3363,7.164914035945157,428.7857142857143,6003,0.91353338765937675,12.789467427231274,28403,60.5129507472347,2.5714285714285716,18,0.03834922766785989,4.642857142857143,65,0.009891665866709894,0.13848332213393852
2020-07-11,0,0,Spain,46937060,Western Europe,253908,540.9542054828316,0,480.42857142857144,3363,7.164914035945157,388.5,5439,0.8277041638313094,11.587858293638332,28403,60.5129507472347,2.5714285714285716,18,0.03834922766785989,4.428571428571429,62,0.009435127442092513,0.13209178418929518
2020-07-12,0,0,Spain,46937060,Western Europe,253908,540.9542054828316,0,480.42857142857144,3363,7.164914035945157,367,5138,0.781898141894699,10.946573986525785,28403,60.5129507472347,2.5714285714285716,18,0.03834922766785989,4.285714285714286,60,0.009130768492347594,0.12783075889286633
2020-07-13,2045,3,Spain,46937060,Western Europe,255953,545.3111038484302,4.356898365598527,594.8571428571429,4164,8.871454667164922,498.7857142857143,6983,1.0626692730343874,14.877369822481425,28406,60.51934228517934,2.5714285714285716,18,0.03834922766785989,4.285714285714286,60,0.009130768492347594,0.12783075889286633
2020-07-14,666,3,Spain,46937060,Western Europe,256619,546.730025272141,1.418921423710816,641.2857142857143,4489,9.563871277834615,524.8571428571429,7348,1.1182147813628354,15.655006939079694,28409,60.525733823123986,2.4285714285714284,17,0.03621871501964546,3.857142857142857,54,0.008217691643112835,0.11504768300357968
2020-07-15,875,4,Spain,46937060,Western Europe,257494,548.5942238393286,1.8641985671876338,711.5714285714286,4981,10.612083500756118,559.6428571428571,7835,1.1923261856257232,16.692566598760127,28413,60.534255873716845,2.4285714285714284,17,0.03621871501964546,3.5714285714285716,50,0.007608973743622995,0.10652563241072192
2020-07-16,1361,3,Spain,46937060,Western Europe,258855,551.4938515535484,2.899627714219851,828.4285714285714,5799,12.35484284699553,625.1428571428571,8752,1.331874764083769,18.646246697172767,28416,60.54064741166149,2.142857142857143,15,0.03195768972321658,3.4285714285714284,48,0.0073046147938780745,0.10226460711429305
2020-07-17,1400,4,Spain,46937060,Western Europe,260255,554.4765692610487,2.982717707500214,906.7142857142857,6347,13.522363778217041,693.5714285714286,9710,1.4776627010115855,20.687277814162197,28420,60.54916946225434,2.4285714285714284,17,0.03621871501964546,2.5,35,0.005326281620536096,0.07456794268750534
2020-07-18,0,0,Spain,46937060,Western Europe,260255,554.4765692610487,0,906.7142857142857,6347,13.522363778217041,693.5714285714286,9710,1.4776627010115855,20.687277814162197,28420,60.54916946225434,2.4285714285714284,17,0.03621871501964546,2.5,35,0.005326281620536096,0.07456794268750534
2020-07-19,0,0,Spain,46937060,Western Europe,260255,554.4765692610487,0,906.7142857142857,6347,13.522363778217041,693.5714285714286,9710,1.4776627010115855,20.687277814162197,28420,60.54916946225434,2.4285714285714284,17,0.03621871501964546,2.5,35,0.005326281620536096,0.07456794268750534
2020-07-20,4581,2,Spain,46937060,Western Europe,264836,564.2364477025191,9.759878441470343,1269,8883,18.925343854088858,931.9285714285714,13047,1.9854856086609842,27.79679852125378,28422,60.55343048755077,2.2857142857142856,16,0.034088202371431016,2.4285714285714284,34,0.005174102145663636,0.07243743003929091
2020-07-21,1358,2,Spain,46937060,Western Europe,266194,567.1296838787943,2.8932361762752077,1367.857142857143,9575,20.39965860665325,1004.5714285714286,14064,2.1402521346062757,29.963529884487862,28424,60.5576915128472,2.142857142857143,15,0.03195768972321658,2.2857142857142856,32,0.004869743195918716,0.06817640474286203
2020-07-22,1357,2,Spain,46937060,Western Europe,267551,570.0207895424212,2.891105663626993,1436.7142857142858,10057,21.42656570309261,1074.142857142857,15038,2.288474943132052,32.03864920384873,28426,60.56195253814363,1.8571428571428572,13,0.0276966644267877,2.142857142857143,30,0.004565384246173797,0.06391537944643316
2020-07-23,2615,3,Spain,46937060,Western Europe,270166,575.592080117502,5.571290575080757,1615.857142857143,11311,24.098228563953516,1222.142857142857,17110,2.603790815067789,36.45307141094904,28429,60.56834407608827,1.8571428571428572,13,0.0276966644267877,2,28,0.004261025296428877,0.05965435415000428
2020-07-24,2255,3,Spain,46937060,Western Europe,272421,580.3963861392256,4.8043060217235585,1738,12166,25.91981687817686,1322.357142857143,18513,2.81729861831385,39.4421806563939,28432,60.57473561403292,1.7142857142857142,12,0.025566151778573264,2.0714285714285716,29,0.0044132047713013375,0.06178486679821872
2020-07-25,0,0,Spain,46937060,Western Europe,272421,580.3963861392256,0,1738,12166,25.91981687817686,1322.357142857143,18513,2.81729861831385,39.4421806563939,28432,60.57473561403292,1.7142857142857142,12,0.025566151778573264,2.0714285714285716,29,0.0044132047713013375,0.06178486679821872
2020-07-26,0,0,Spain,46937060,Western Europe,272421,580.3963861392256,0,1738,12166,25.91981687817686,1322.357142857143,18513,2.81729861831385,39.4421806563939,28432,60.57473561403292,1.7142857142857142,12,0.025566151778573264,2.0714285714285716,29,0.0044132047713013375,0.06178486679821872
2020-07-27,6361,2,Spain,46937060,Western Europe,278782,593.9485770945176,13.552190955292044,1992.2857142857142,13946,29.71212939199856,1630.642857142857,22829,3.474105231863387,48.63747324608742,28434,60.57899663932935,1.7142857142857142,12,0.025566151778573264,2,28,0.004261025296428877,0.05965435415000428
2020-07-28,1828,2,Spain,46937060,Western Europe,280610,597.8431542154536,3.8945771209359936,2059.4285714285716,14416,30.713470336659345,1713.642857142857,23991,3.6509377816651853,51.113128943312596,28436,60.583257664625776,1.7142857142857142,12,0.025566151778573264,1.9285714285714286,27,0.004108845821556417,0.05752384150178984
2020-07-29,2031,5,Spain,46937060,Western Europe,282641,602.1702254039772,4.327071188523525,2155.714285714286,15090,32.14943586155588,1796.2142857142858,25147,3.826857254617749,53.576001564648486,28441,60.59391022786685,2.142857142857143,15,0.03195768972321658,2,28,0.004261025296428877,0.05965435415000428
2020-07-30,2789,2,Spain,46937060,Western Europe,285430,608.1122251798472,5.941999775870069,2180.5714285714284,15264,32.52014506234519,1898.2142857142858,26575,4.044169544735622,56.618373626298705,28443,60.59817125316327,2,14,0.02982717707500214,1.9285714285714286,27,0.004108845821556417,0.05752384150178984
2020-07-31,3092,2,Spain,46937060,Western Europe,288522,614.6997702881263,6.587545108279044,2300.1428571428573,16101,34.303384148900676,2019.0714285714287,28267,4.301657216219824,60.223201027077536,28445,60.6024322784597,1.8571428571428572,13,0.0276966644267877,1.7857142857142858,25,0.0038044868718114977,0.05326281620536096
2020-08-01,0,0,Spain,46937060,Western Europe,288522,614.6997702881263,0,2300.1428571428573,16101,34.303384148900676,2019.0714285714287,28267,4.301657216219824,60.223201027077536,28445,60.6024322784597,1.8571428571428572,13,0.0276966644267877,1.7857142857142858,25,0.0038044868718114977,0.05326281620536096
2020-08-02,0,0,Spain,46937060,Western Europe,288522,614.6997702881263,0,2300.1428571428573,16101,34.303384148900676,2019.0714285714287,28267,4.301657216219824,60.223201027077536,28445,60.6024322784597,1.8571428571428572,13,0.0276966644267877,1.7857142857142858,25,0.0038044868718114977,0.05326281620536096
2020-08-03,8532,27,Spain,46937060,Western Europe,297054,632.8773042026918,18.17753391456559,2610.285714285714,18272,38.92872710817422,2301.285714285714,32218,4.902918321440913,68.64085650017279,28472,60.65995611996149,5.428571428571429,38,0.08095948063214867,3.5714285714285716,50,0.007608973743622995,0.10652563241072192
2020-08-04,5760,26,Spain,46937060,Western Europe,302814,645.149057056407,12.271752853715165,3172,22204,47.305902840953394,2615.714285714286,36620,5.572812369829482,78.01937317761274,28498,60.71534944881507,8.857142857142858,62,0.13209178418929518,5.285714285714286,74,0.011261281140562032,0.15765793596786845
2020-08-05,2953,1,Spain,46937060,Western Europe,305767,651.4404609065842,6.291403850177237,3303.714285714286,23126,49.27023550260711,2729.714285714286,38216,5.815690811725927,81.41967136416298,28499,60.71747996146328,8.285714285714286,58,0.12356973359643744,5.214285714285714,73,0.011109101665689573,0.15552742331965402
2020-08-06,4088,1,Spain,46937060,Western Europe,309855,660.1499966124849,8.709535705900624,3489.285714285714,24425,52.03777143263766,2834.9285714285716,39689,6.039851178213061,84.55791649498285,28500,60.7196104741115,8.142857142857142,57,0.121439220948223,5.071428571428571,71,0.010804742715944652,0.15126639802322514
2020-08-07,4507,3,Spain,46937060,Western Europe,314362,669.7522171179874,9.602220505502475,3691.4285714285716,25840,55.05244682986109,2995.785714285714,41941,6.38255935562584,89.35583097876177,28503,60.72600201205614,8.285714285714286,58,0.12356973359643744,5.071428571428571,71,0.010804742715944652,0.15126639802322514
2020-08-08,0,0,Spain,46937060,Western Europe,314362,669.7522171179874,0,3691.4285714285716,25840,55.05244682986109,2995.785714285714,41941,6.38255935562584,89.35583097876177,28503,60.72600201205614,8.285714285714286,58,0.12356973359643744,5.071428571428571,71,0.010804742715944652,0.15126639802322514
2020-08-09,0,0,Spain,46937060,Western Europe,314362,669.7522171179874,0,3691.4285714285716,25840,55.05244682986109,2995.785714285714,41941,6.38255935562584,89.35583097876177,28503,60.72600201205614,8.285714285714286,58,0.12356973359643744,5.071428571428571,71,0.010804742715944652,0.15126639802322514
2020-08-10,8618,73,Spain,46937060,Western Europe,322980,688.1129751202993,18.360758002312032,3703.714285714286,25926,55.235670917607536,3157,44198,6.726028430412982,94.16439802578175,28576,60.881529435375796,14.857142857142858,104,0.2215733154143016,10.142857142857142,142,0.021609485431889303,0.3025327960464503
2020-08-11,3632,5,Spain,46937060,Western Europe,326612,695.8509970586142,7.738021938314841,3399.714285714286,23798,50.70194000220721,3285.8571428571427,46002,7.0005602030829,98.0078428431606,28581,60.89218199861687,11.857142857142858,83,0.1768325498017984,10.357142857142858,145,0.022066023856506686,0.3089243339910936
2020-08-12,3172,-2,Spain,46937060,Western Europe,329784,702.6089831787503,6.7579861201361995,3431,24017,51.16852227216617,3367.3571428571427,47143,7.174196983912377,100.43875777477328,28579,60.88792097332044,11.428571428571429,80,0.17044101185715507,9.857142857142858,138,0.02100076753239947,0.2940107454535925
2020-08-13,7550,26,Spain,46937060,Western Europe,337334,718.6943536727695,16.08537049401901,3925.5714285714284,27479,58.544357060284554,3707.4285714285716,51904,7.898723463780159,110.58212849292222,28605,60.94331430217402,15,105,0.22370382806251604,11.571428571428571,162,0.024653074929338503,0.34514304901073906
2020-08-14,5479,12,Spain,46937060,Western Europe,342813,730.3674324723363,11.673078799566909,4064.4285714285716,28451,60.61521535434899,3877.9285714285716,54291,8.26197587030072,115.66766218421009,28617,60.968880453952586,16.285714285714285,114,0.242878441896446,12.285714285714286,172,0.026174869678063102,0.36644817549288344
2020-08-15,0,0,Spain,46937060,Western Europe,342813,730.3674324723363,0,4064.4285714285716,28451,60.61521535434899,3877.9285714285716,54291,8.26197587030072,115.66766218421009,28617,60.968880453952586,16.285714285714285,114,0.242878441896446,12.285714285714286,172,0.026174869678063102,0.36644817549288344
2020-08-16,0,0,Spain,46937060,Western Europe,342813,730.3674324723363,0,4064.4285714285716,28451,60.61521535434899,3877.9285714285716,54291,8.26197587030072,115.66766218421009,28617,60.968880453952586,16.285714285714285,114,0.242878441896446,12.285714285714286,172,0.026174869678063102,0.36644817549288344
2020-08-17,16269,29,Spain,46937060,Western Europe,359082,765.028742746137,34.6613102738007,5157.428571428572,36102,76.91576762583766,4430.571428571428,62028,9.439388467388943,132.15143854344518,28646,61.030665320750806,10,70,0.14913588537501068,12.428571428571429,174,0.02647922862780802,0.3707092007893123
2020-08-18,5114,24,Spain,46937060,Western Europe,364196,775.9241844291057,10.895441682968638,5369.142857142857,37584,80.07318737049145,4384.428571428572,61382,9.341080526621333,130.77512737269868,28670,61.08179762430795,12.714285714285714,89,0.18961562569108503,12.285714285714286,172,0.026174869678063102,0.36644817549288344
2020-08-19,6671,127,Spain,46937060,Western Europe,370867,790.1368343053442,14.212649876238519,5869,41083,87.52785112659377,4650,65100,9.906883814197139,138.69637339875996,28797,61.35237273063119,31.142857142857142,218,0.4644517573107476,21.285714285714285,298,0.04534948351199305,0.6348927691679027
2020-08-20,7039,16,Spain,46937060,Western Europe,377906,805.1335128361256,14.996678530781432,5796,40572,86.4391591633562,4860.785714285715,68051,10.355965444545769,144.98351622364075,28813,61.38646093300262,29.714285714285715,208,0.4431466308286032,22.357142857142858,313,0.047632175635079946,0.6668504588911193
2020-08-21,8148,25,Spain,46937060,Western Europe,386054,822.4929298937768,17.359417057651246,6177.285714285715,43241,92.12549742144054,5120.857142857143,71692,10.910050912556395,152.74071277578952,28838,61.43972374920798,31.571428571428573,221,0.4708432952553909,23.928571428571427,335,0.050980124082274064,0.713721737151837
2020-08-22,0,0,Spain,46937060,Western Europe,386054,822.4929298937768,0,6177.285714285715,43241,92.12549742144054,5120.857142857143,71692,10.910050912556395,152.74071277578952,28838,61.43972374920798,31.571428571428573,221,0.4708432952553909,23.928571428571427,335,0.050980124082274064,0.713721737151837
2020-08-23,0,0,Spain,46937060,Western Europe,386054,822.4929298937768,0,6177.285714285715,43241,92.12549742144054,5120.857142857143,71692,10.910050912556395,152.74071277578952,28838,61.43972374920798,31.571428571428573,221,0.4708432952553909,23.928571428571427,335,0.050980124082274064,0.713721737151837
2020-08-24,19382,34,Spain,46937060,Western Europe,405436,863.7865260414691,41.29359614769225,6622,46354,98.75778329533209,5889.714285714285,82456,12.548110780083553,175.67355092116975,28872,61.51216117924727,32.285714285714285,226,0.4814958584964631,21.142857142857142,296,0.04504512456224813,0.6306317438714738
2020-08-25,7117,52,Spain,46937060,Western Europe,412553,878.9493845588113,15.162858517342158,6908.142857142857,48357,103.02520012970561,6138.642857142857,85941,13.078456250014076,183.09838750019705,28924,61.622947836954424,36.285714285714285,254,0.5411502126464673,24.5,343,0.05219755988125374,0.7307658383375524
2020-08-26,7296,47,Spain,46937060,Western Europe,419849,894.4936048401838,15.544220281372544,6997.428571428572,48982,104.35677053483963,6433.214285714285,90065,13.7060444043881,191.8846216614334,28971,61.7230819314205,24.857142857142858,174,0.3707092007893123,28,392,0.05965435415000428,0.8351609581000599
2020-08-27,9658,25,Spain,46937060,Western Europe,429507,915.0700959966389,20.57649115645505,7371.571428571428,51601,109.93658316051324,6583.785714285715,92173,14.026838737419247,196.37574232386945,28996,61.77634474762586,26.142857142857142,183,0.38988381462324223,27.928571428571427,391,0.059502174675131816,0.8330304454518455
2020-08-28,9779,15,Spain,46937060,Western Europe,439286,935.9043791835278,20.834283186888996,7604.571428571428,53232,113.41144928975099,6890.928571428572,96473,14.681210479370824,205.53694671119152,29011,61.80830243734908,24.714285714285715,173,0.36857868814109784,28.142857142857142,394,0.0599587130997492,0.8394219833964888
2020-08-29,0,0,Spain,46937060,Western Europe,439286,935.9043791835278,0,7604.571428571428,53232,113.41144928975099,6890.928571428572,96473,14.681210479370824,205.53694671119152,29011,61.80830243734908,24.714285714285715,173,0.36857868814109784,28.142857142857142,394,0.0599587130997492,0.8394219833964888
2020-08-30,0,0,Spain,46937060,Western Europe,439286,935.9043791835278,0,7604.571428571428,53232,113.41144928975099,6890.928571428572,96473,14.681210479370824,205.53694671119152,29011,61.80830243734908,24.714285714285715,173,0.36857868814109784,28.142857142857142,394,0.0599587130997492,0.8394219833964888
2020-08-31,23572,83,Spain,46937060,Western Europe,462858,986.1248233272386,50.22044414371074,8203.142857142857,57422,122.33829728576949,7412.571428571428,103776,15.792577184364397,221.09608058110157,29094,61.98513498715087,31.714285714285715,222,0.4729738079036054,32,448,0.06817640474286203,0.9544696664000685
2020-09-01,8115,58,Spain,46937060,Western Europe,470973,1003.4139334674987,17.289110140260167,8345.714285714286,58420,124.4645489086875,7626.928571428572,106777,16.24926778845665,227.48974903839311,29152,62.10870472074731,32.57142857142857,228,0.485756883792892,34.42857142857143,482,0.07335050688852568,1.0269070964393594
2020-09-02,8581,42,Spain,46937060,Western Europe,479554,1021.6958625018268,18.281929034328098,8529.285714285714,59705,127.20225766164306,7763.357142857143,108687,16.53993058546305,231.55902819648267,29194,62.19818625197232,31.857142857142858,223,0.4751043205518198,28.357142857142858,397,0.06041525152436658,0.8458135213411321
2020-09-03,8959,40,Spain,46937060,Western Europe,488513,1040.78312531718,19.087262815353156,8429.42857142857,59006,125.71302932054117,7900.5,110607,16.83211517721817,235.6496124810544,29234,62.2834067579009,34,238,0.5070620102750364,30.071428571428573,421,0.06406755892130563,0.8969458248982787
2020-09-04,10476,184,Spain,46937060,Western Europe,498989,1063.1023758198744,22.31925050269446,8529,59703,127.19799663634663,8066.785714285715,112935,17.18638899472126,240.6094459260976,29418,62.67542108517235,58.142857142857146,407,0.8671186478232765,41.42857142857143,580,0.08826409542602674,1.2356973359643744
2020-09-05,0,0,Spain,46937060,Western Europe,498989,1063.1023758198744,0,8529,59703,127.19799663634663,8066.785714285715,112935,17.18638899472126,240.6094459260976,29418,62.67542108517235,58.142857142857146,407,0.8671186478232765,41.42857142857143,580,0.08826409542602674,1.2356973359643744
2020-09-06,0,0,Spain,46937060,Western Europe,498989,1063.1023758198744,0,8529,59703,127.19799663634663,8066.785714285715,112935,17.18638899472126,240.6094459260976,29418,62.67542108517235,58.142857142857146,407,0.8671186478232765,41.42857142857143,580,0.08826409542602674,1.2356973359643744
2020-09-07,26560,98,Spain,46937060,Western Europe,525549,1119.68879175645,56.586415936575484,8955.857142857143,62691,133.56396842921137,8579.5,120113,18.278733265355775,255.90226571498087,29516,62.88421132469737,60.285714285714285,422,0.8990763375464931,46,644,0.09800358181786417,1.3720501454500984
2020-09-08,8964,78,Spain,46937060,Western Europe,534513,1138.7867071350443,19.097915378594227,9077.142857142857,63540,135.37277366754543,8711.42857142857,121960,18.559808755445207,259.8373225762329,29594,63.050391311258096,63.142857142857146,442,0.9416865905107819,47.857142857142854,670,0.10196024816454813,1.427443474303674
2020-09-09,8866,34,Spain,46937060,Western Europe,543379,1157.6758322741134,18.88912513906921,9117.857142857143,63825,135.97996977228655,8823.57142857143,123530,18.798730530994973,263.1822274339296,29628,63.12282874129738,62,434,0.9246424893250663,46.92857142857143,657,0.09998191499120615,1.3997468098768862
2020-09-10,10764,71,Spain,46937060,Western Europe,554143,1180.6086704194936,22.932838145380217,9375.714285714286,65630,139.8255451023136,8902.57142857143,124636,18.967041030203912,265.53857442285477,29699,63.27409513932061,66.42857142857143,465,0.9906883814197139,50.214285714285715,703,0.10698217083533931,1.4977503916947503
2020-09-11,12183,48,Spain,46937060,Western Europe,566326,1206.56470601269,25.956035593196503,9619.57142857143,67337,143.46233019281564,9074.285714285714,127040,19.332880487797304,270.6603268291623,29747,63.3763597464349,47,329,0.7009386612625503,52.57142857142857,736,0.11200409350613048,1.5680573090858267
2020-09-12,0,0,Spain,46937060,Western Europe,566326,1206.56470601269,0,9619.57142857143,67337,143.46233019281564,9074.285714285714,127040,19.332880487797304,270.6603268291623,29747,63.3763597464349,47,329,0.7009386612625503,52.57142857142857,736,0.11200409350613048,1.5680573090858267
2020-09-13,0,0,Spain,46937060,Western Europe,566326,1206.56470601269,0,9619.57142857143,67337,143.46233019281564,9074.285714285714,127040,19.332880487797304,270.6603268291623,29747,63.3763597464349,47,329,0.7009386612625503,52.57142857142857,736,0.11200409350613048,1.5680573090858267
2020-09-14,27404,101,Spain,46937060,Western Europe,593730,1264.9492746243586,58.38456861166847,9740.142857142857,68181,145.26048286790862,9348,130872,19.91603223550857,278.82445129712,29848,63.59154152390456,47.42857142857143,332,0.7073301992071936,53.857142857142854,754,0.11474332405383475,1.6064065367536866
2020-09-15,9437,156,Spain,46937060,Western Europe,603167,1285.0549224855583,20.105647861199657,9807.714285714286,68654,146.26821535051405,9442.42857142857,132194,20.11721350128996,281.6409890180595,30004,63.923901497026016,58.57142857142857,410,0.8735101857679198,60.857142857142854,852,0.12965691259133583,1.8151967762787016
2020-09-16,11193,239,Spain,46937060,Western Europe,614360,1308.9017505570225,23.84682807146421,10140.142857142857,70981,151.22591828290905,9629,134806,20.51470628965683,287.2058880551956,30243,64.43309401994927,87.85714285714286,615,1.3102652786518798,74.92857142857143,1049,0.15963626914121043,2.2349077679769462
2020-09-17,11291,162,Spain,46937060,Western Europe,625651,1332.9573688680116,24.055618310989225,10215.42857142857,71508,152.34869844851806,9795.57142857143,137138,20.869588825059406,292.17424355083165,30405,64.77823706896001,100.85714285714286,706,1.5041419296393936,83.64285714285714,1171,0.17820216507565054,2.4948303110591077
2020-09-18,14389,90,Spain,46937060,Western Europe,640040,1363.6133153631692,30.655946495157558,10530.57142857143,73714,157.04860935047913,10075.07142857143,141051,21.465067110235342,300.5109395432948,30495,64.96998320729931,106.85714285714286,748,1.5936234608644,76.92857142857143,1077,0.1638972944376393,2.2945621221269503
2020-09-19,0,0,Spain,46937060,Western Europe,640040,1363.6133153631692,0,10530.57142857143,73714,157.04860935047913,10075.07142857143,141051,21.465067110235342,300.5109395432948,30495,64.96998320729931,106.85714285714286,748,1.5936234608644,76.92857142857143,1077,0.1638972944376393,2.2945621221269503
2020-09-20,0,0,Spain,46937060,Western Europe,640040,1363.6133153631692,0,10530.57142857143,73714,157.04860935047913,10075.07142857143,141051,21.465067110235342,300.5109395432948,30495,64.96998320729931,106.85714285714286,748,1.5936234608644,76.92857142857143,1077,0.1638972944376393,2.2945621221269503
2020-09-21,31428,168,Spain,46937060,Western Europe,671468,1430.5710668712527,66.95775150808338,11105.42857142857,77738,165.62179224689402,10422.785714285714,145919,22.205876793914474,310.88227511480267,30663,65.32790933219933,116.42857142857143,815,1.7363678082947673,81.92857142857143,1147,0.1745498576787115,2.443698007501961
2020-09-22,10799,241,Spain,46937060,Western Europe,682267,1453.5784729593204,23.00740608806772,11300,79100,168.5235504737621,10553.857142857143,147754,22.48512613030544,314.7917658242761,30904,65.84136288041901,128.57142857142858,900,1.9174613833929948,93.57142857142857,1310,0.19935511208292245,2.7909715691609147
2020-09-23,11289,130,Spain,46937060,Western Europe,693556,1477.6298302450132,24.051357285692795,11313.714285714286,79196,168.7280796879907,10726.92857142857,150177,22.853856997921408,319.95399797089976,31034,66.11832952468689,113,791,1.6852355047376208,100.42857142857143,1406,0.21396434167067863,2.9955007833895007
