date,cases,deaths,country,population,continent,cum_cases,cum_cases_per100000,cases_per100000,cases_7day_rollmean,cases_7day_rollsum,cases_7day_rollsum_per100000,cases_14day_rollmean,cases_14day_rollsum,cases_14day_rollmean_per100000,cases_14day_rollsum_per100000,cumulative_deaths,deaths_per100000,deaths_7day_rollmean,deaths_7day_rollsum,deaths_7day_rollsum_per100000,deaths_14day_rollmean,deaths_14day_rollsum,deaths_14day_rollmean_per100000,deaths_14day_rollsum_per100000
2020-04-25,2506,378,Spain,46937060,Europe,208269,443.7197387309729,5.339064696425383,2043.4285714285713,14304,30.47485292005933,2874.785714285714,40247,6.124767325191893,85.74674255268651,22902,48.79300066940707,408.42857142857144,2859,6.0911356612450795,504.2142857142857,7059,1.0742349131246944,15.039288783745722
2020-04-26,1641,288,Spain,46937060,Europe,209910,447.2159099866928,3.4961712557198936,2379.714285714286,16658,35.49007969395612,2713.5,37989,5.781146070929879,80.9360449930183,23190,49.40658831209283,391,2737,5.8312131181629185,488.35714285714283,6837,1.0404510697030083,14.566314975842117
2020-04-27,1660,0,Spain,46937060,Europe,211570,450.75256098272877,3.5366509960359678,2300,16100,34.30125363625246,2615.6428571428573,36619,5.572660190354609,78.01724266496453,23190,49.40658831209283,334,2338,4.981138571525357,444.14285714285717,6218,0.9462519747569557,13.247527646597378
2020-04-28,1525,632,Spain,46937060,Europe,213095,454.0015927712558,3.249031788527019,2096.285714285714,14674,31.26314259989867,2502,35028,5.330542645832526,74.62759704165535,23822,50.753072305764356,362.85714285714283,2540,5.411502126464674,452.35714285714283,6333,0.9637526143672884,13.492536601142039
2020-04-29,847,453,Spain,46937060,Europe,213942,455.8061369842934,1.8045442130376295,1887,13209,28.141941570264517,2246.5,31451,4.786196664213736,67.00675329899231,24275,51.718194535405495,365.42857142857144,2558,5.449851354132534,428.5,5999,0.912924669759887,12.780945376638417
2020-04-30,1241,268,Spain,46937060,Europe,215183,458.4501031807275,2.643966196434118,1647.7142857142858,11534,24.573332884505334,2062.285714285714,28872,4.393725798517662,61.51216117924727,24543,52.289171925126965,340.85714285714283,2386,5.08340317863965,403.57142857142856,5650,0.8598140330293984,12.037396462411579
2020-05-01,1387,281,Spain,46937060,Europe,216570,461.40512422380095,2.955021043073426,1543.857142857143,10807,23.024450189253436,1888.642857142857,26441,4.023777495102712,56.33288493143797,24824,52.88784597927522,328.57142857142856,2300,4.900179090893209,381.85714285714283,5346,0.8135514726681705,11.389720617354389
2020-05-02,1234,276,Spain,46937060,Europe,217804,464.03417683169755,2.629052607896617,1362.142857142857,9535,20.314438100724672,1702.7857142857142,23839,3.6278065014845713,50.789291020784,25100,53.47586747018241,314,2198,4.682866800775336,361.2142857142857,5057,0.7695716044300297,10.774002462020416
2020-05-03,935,164,Spain,46937060,Europe,218739,466.02620615777806,1.9920293260805,1261.2857142857142,8829,18.810296171085277,1820.5,25487,3.8785982760743853,54.300375865041396,25264,53.825271544489574,296.2857142857143,2074,4.418683232396745,343.64285714285717,4811,0.7321354536114046,10.249896350559665
2020-05-04,466,164,Spain,46937060,Europe,219205,467.01902505184603,0.9928188940679283,1090.7142857142858,7635,16.266464069117237,1695.357142857143,23735,3.6119798360978357,50.5677177053697,25428,54.17467561879674,319.7142857142857,2238,4.768087306703913,326.85714285714283,4576,0.6963732770163764,9.749225878229272
2020-05-05,1039,185,Spain,46937060,Europe,220244,469.2326276933408,2.2136026414948016,1021.2857142857143,7149,15.231034922085021,1558.7857142857142,21823,3.3210126801416924,46.494177521983694,25613,54.56882045871642,255.85714285714286,1791,3.8157481529520596,309.35714285714283,4331,0.6590893056726238,9.227250279416733
2020-05-06,880,244,Spain,46937060,Europe,221124,471.1074788237695,1.8748511304287059,1026,7182,15.301341839476098,1456.5,20391,3.1030916721243296,43.443283409740616,25857,55.08866554488074,226,1582,3.3704710094752417,295.7142857142857,4140,0.630023025971984,8.820322363607776
2020-05-07,921,213,Spain,46937060,Europe,222045,473.069680972775,1.962202149005498,980.2857142857143,6862,14.619577792047478,1314,18396,2.7994936197537723,39.19291067655281,26070,55.542464738950414,218.14285714285714,1527,3.253292813823448,279.5,3913,0.5954782851759356,8.336695992463097
2020-05-08,1173,181,Spain,46937060,Europe,223218,475.56877230913057,2.4990913363555363,949.7142857142857,6648,14.163648085329587,1246.7857142857142,17455,2.656292733898787,37.18809827458303,26251,55.928087528277224,203.85714285714286,1427,3.040241549002004,266.2142857142857,3727,0.567172902849658,7.940420639895213
2020-05-09,743,227,Spain,46937060,Europe,223961,477.15174320675385,1.5829708976233279,879.5714285714286,6157,13.117566375056299,1120.857142857143,15692,2.388000319698641,33.43200447578097,26478,56.411713899421905,196.85714285714286,1378,2.935846429239496,255.42857142857142,3576,0.5441938021439165,7.618713230014833
2020-05-10,3416,143,Spain,46937060,Europe,227377,484.4295744130544,7.277831206300522,1234,8638,18.40336825527632,1247.642857142857,17467,2.658118887597257,37.213664426361596,26621,56.71637720811657,193.85714285714286,1357,2.891105663626993,245.07142857142858,3431,0.52212777828741,7.309788896023739
2020-05-11,393,123,Spain,46937060,Europe,227770,485.26686588380267,0.8372914707482744,1223.5714285714287,8565,18.247840831956665,1157.142857142857,16200,2.4653074929338503,34.514304901073906,26744,56.978430263846946,188,1316,2.8037546450502013,253.85714285714286,3554,0.5408458536967224,7.571841951754115
2020-05-12,482,176,Spain,46937060,Europe,228252,486.293772980242,1.0269070964393594,1144,8008,17.061145286901223,1082.642857142857,15157,2.3065843006418745,32.292180208986245,26920,57.35340048993269,186.71428571428572,1307,2.784580031216271,221.28571428571428,3098,0.4714520131548807,6.600328184168331
2020-05-13,439,184,Spain,46937060,Europe,228691,487.2290680328082,0.9352950525661385,1081,7567,16.121589209038657,1053.5,14749,2.244495074893911,31.422931048514755,27104,57.74541481720414,178.14285714285714,1247,2.6567492723234047,202.07142857142858,2829,0.43051573441418906,6.027220281798646
2020-05-14,849,217,Spain,46937060,Europe,229540,489.03787327114225,1.8088052383340583,1070.7142857142858,7495,15.968192298367217,1025.5,14357,2.1848407207439067,30.587770090414693,27321,58.207736061866676,178.71428571428572,1251,2.665271322916263,198.42857142857142,2778,0.4227545811956936,5.91856413673971
2020-05-15,643,138,Spain,46937060,Europe,230183,490.4077929039441,1.369919632801884,995,6965,14.839020594813565,972.3571428571429,13613,2.0716191914387965,29.002668680143152,27459,58.501746807320266,172.57142857142858,1208,2.5736592790430417,188.21428571428572,2635,0.40099291628893186,5.613900828045046
2020-05-16,515,104,Spain,46937060,Europe,230698,491.50500691777455,1.0972140138304358,962.4285714285714,6737,14.353263711020672,921,12894,1.962202149005498,27.47083008607697,27563,58.72332012273457,155,1085,2.311606223312666,175.92857142857142,2463,0.3748180466108687,5.2474526525521625
2020-05-17,652,87,Spain,46937060,Europe,231350,492.89410116441036,1.3890942466358138,567.5714285714286,3973,8.464526751355965,900.7857142857143,12611,1.919135357616592,26.867895006632285,27650,58.908674723129224,147,1029,2.1922975150126573,170.42857142857142,2386,0.3631002270456893,5.08340317863965
2020-05-18,256,59,Spain,46937060,Europe,231606,493.4395124023533,0.5454112379428963,548,3836,8.172646518550586,885.7857142857143,12401,1.8871776678933754,26.42048735050725,27709,59.03437496937388,137.85714285714286,965,2.055944705526933,162.92857142857142,2281,0.347121382184081,4.859699350577134
2020-05-19,431,69,Spain,46937060,Europe,232037,494.3577633537337,0.918250951380423,540.7142857142857,3785,8.06399037349165,842.3571428571429,11793,1.7946525471709196,25.125135660392875,27778,59.181380342100674,122.57142857142857,858,1.8279798521679882,154.64285714285714,2165,0.3294685630988757,4.612559883384259
2020-05-20,518,110,Spain,46937060,Europe,232555,495.4613689055088,1.1036055517750791,552,3864,8.232300872700591,816.5,11431,1.739563577267089,24.353890081739248,27888,59.41573673340426,112,784,1.6703219162001197,145.07142857142858,2031,0.3090765134659661,4.327071188523525
2020-05-21,482,52,Spain,46937060,Europe,233037,496.4882760019481,1.0269070964393594,499.57142857142856,3497,7.450402730805892,785.1428571428571,10992,1.6727567877980791,23.418595029173108,27940,59.52652339111141,88.42857142857143,619,1.3187873292447374,133.57142857142858,1870,0.28457561801150005,3.984058652161
2020-05-22,1787,688,Spain,46937060,Europe,234824,500.29550210430733,3.8072261023592016,663,4641,9.88770920036321,829,11606,1.7661949853697696,24.726729795176773,28628,60.99231609308295,167,1169,2.4905692857626787,169.78571428571428,2377,0.36173061177183713,5.06422856480572
2020-05-23,466,50,Spain,46937060,Europe,235290,501.28832099837524,0.9928188940679283,656,4592,9.783314080600702,809.2142857142857,11329,1.724041270830098,24.136577791621374,28678,61.09884172549367,159.28571428571428,1115,2.375521602759099,157.14285714285714,2200,0.3347948447194118,4.687127826071765
2020-05-24,482,74,Spain,46937060,Europe,235772,502.3152280948146,1.0269070964393594,631.7142857142857,4422,9.421126930404247,599.6428571428571,8395,1.2775466915543008,17.88565368176021,28752,61.25649966146154,157.42857142857142,1102,2.347824938332311,152.21428571428572,2131,0.32429446095321207,4.540122453344969
2020-05-25,-372,-1918,Spain,46937060,Europe,235400,501.52267738967885,-0.7925507051357711,542,3794,8.08316498732558,545,7630,1.161129393276869,16.255811505876167,26834,57.17017640218624,-125,-875,-1.8641985671876338,6.428571428571429,90,0.013696152738521391,0.19174613833929946
2020-05-26,859,283,Spain,46937060,Europe,236259,503.352787754495,1.8301103648162027,603.1428571428571,4222,8.99502440076136,571.9285714285714,8007,1.2185010553037865,17.059014774253008,27117,57.77311148163093,-94.42857142857143,-661,-1.408268860469744,14.071428571428571,197,0.0299793565498746,0.4197109916982444
2020-05-27,510,1,Spain,46937060,Europe,236769,504.4393492050844,1.0865614505893637,602,4214,8.977980299575645,577,8078,1.229305798019731,17.210281172276236,27118,57.77524199427914,-110,-770,-1.6404947391251177,1,14,0.0021305126482144385,0.02982717707500214
2020-05-28,1137,1,Spain,46937060,Europe,237906,506.86174208610424,2.4223928810198165,695.5714285714286,4869,10.373466084156101,597.5714285714286,8366,1.2731334867829995,17.823868814961994,27119,57.77737250692736,-117.28571428571429,-821,-1.749150884184054,-14.428571428571429,-202,-0.0307402539242369,-0.4303635549393166
2020-05-29,658,2,Spain,46937060,Europe,238564,508.2636194086293,1.4018773225251007,534.2857142857143,3740,7.968117304322,598.6428571428571,8381,1.2754161789060863,17.855826504685208,27121,57.781633532223786,-215.28571428571428,-1507,-3.210682560859159,-24.142857142857142,-338,-0.051436662506891447,-0.7201132750964803
2020-05-30,664,4,Spain,46937060,Europe,239228,509.6782798070437,1.4146603984143873,562.5714285714286,3938,8.389958808668458,609.2857142857143,8530,1.298090920662083,18.17327288926916,27125,57.790155582816645,-221.85714285714286,-1553,-3.308686142677023,-31.285714285714285,-438,-0.06665460999413743,-0.933164539917924
2020-05-31,201,2,Spain,46937060,Europe,239429,510.1065128493348,0.42823304229110215,522.4285714285714,3657,7.791284754520202,577.0714285714286,8079,1.2294579774946035,17.212411684924447,27127,57.794416608113075,-232.14285714285714,-1625,-3.462083053348463,-37.357142857142854,-523,-0.07958986535829651,-1.1142581150161515
2020-06-01,209,0,Spain,46937060,Europe,239638,510.5517899928116,0.4452771434768177,605.4285714285714,4238,9.029112603132791,573.7142857142857,8032,1.2223055421755977,17.11227759045837,27127,57.794416608113075,41.857142857142854,293,0.6242402059268305,-41.57142857142857,-582,-0.08856845437577165,-1.2399583612608032
2020-06-02,294,0,Spain,46937060,Europe,239932,511.1781607113867,0.6263707185750449,524.7142857142857,3673,7.825372956891632,563.9285714285714,7895,1.2014569541180709,16.820397357652993,27127,57.794416608113075,1.4285714285714286,10,0.021305126482144384,-46.5,-651,-0.09906883814197139,-1.3869637339875995
2020-06-03,394,1,Spain,46937060,Europe,240326,512.0175826947832,0.8394219833964888,508.14285714285717,3557,7.578233489698758,555.0714285714286,7771,1.1825866992338858,16.556213789274402,27128,57.79654712076129,1.4285714285714286,10,0.021305126482144384,-54.285714285714285,-760,-0.11565640090306951,-1.6191896126429732
2020-06-04,334,5,Spain,46937060,Europe,240660,512.7291739192868,0.7115912245036224,393.42857142857144,2754,5.867431833182564,544.5,7623,1.1600641369527618,16.240897917338664,27133,57.80719968400236,2,14,0.02982717707500214,-57.642857142857146,-807,-0.12280883622207514,-1.719323707109052
2020-06-05,318,1,Spain,46937060,Europe,240978,513.4066769414189,0.6775030221321915,344.85714285714283,2414,5.143057532789655,439.57142857142856,6154,0.9365124883651181,13.111174837111655,27134,57.80933019665058,1.8571428571428572,13,0.0276966644267877,-106.71428571428571,-1494,-0.22735613545945507,-3.1829858964323714
2020-06-06,332,1,Spain,46937060,Europe,241310,514.1140071406262,0.7073301992071936,297.42857142857144,2082,4.435727333582461,430,6020,0.9161204387322086,12.82568614225092,27135,57.81146070929879,1.4285714285714286,10,0.021305126482144384,-110.21428571428571,-1543,-0.2348129297282056,-3.2873810161948787
2020-06-07,240,1,Spain,46937060,Europe,241550,514.6253301761976,0.5113230355714653,303,2121,4.518817326862824,412.7142857142857,5778,0.8792930058130733,12.310102081383025,27136,57.81359122194701,1.2857142857142858,9,0.019174613833929946,-115.42857142857143,-1616,-0.2459220313938952,-3.442908439514533
2020-06-08,167,0,Spain,46937060,Europe,241717,514.9811257884494,0.3557956122518112,297,2079,4.429335795637818,451.2142857142857,6317,0.9613177427693291,13.458448398770608,27136,57.81359122194701,1.2857142857142858,9,0.019174613833929946,21.571428571428573,302,0.045958201411482894,0.6434148197607604
2020-06-09,249,0,Spain,46937060,Europe,241966,515.5116234378548,0.5304976494053952,290.57142857142856,2034,4.333462726468168,407.64285714285717,5707,0.8684882630971287,12.1588356833598,27136,57.81359122194701,1.2857142857142858,9,0.019174613833929946,1.3571428571428572,19,0.0028914100225767383,0.040479740316074334
2020-06-10,314,0,Spain,46937060,Europe,242280,516.1806044093942,0.6689809715393337,279.14285714285717,1954,4.163021714611013,393.64285714285717,5511,0.8386610860221265,11.741255204309772,27136,57.81359122194701,1.1428571428571428,8,0.017044101185715508,1.2857142857142858,18,0.0027392305477042782,0.03834922766785989
2020-06-11,427,0,Spain,46937060,Europe,242707,517.0903333101818,0.9097289007875653,292.42857142857144,2047,4.361159390894955,342.92857142857144,4801,0.73061365886268,10.228591224077519,27136,57.81359122194701,0.42857142857142855,3,0.006391537944643316,1.2142857142857142,17,0.002587051072831818,0.03621871501964546
2020-06-12,502,0,Spain,46937060,Europe,243209,518.1598506595853,1.069517349403648,318.7142857142857,2231,4.753173718166412,331.7857142857143,4645,0.7068736607825762,9.896231250956067,27136,57.81359122194701,0.2857142857142857,2,0.004261025296428877,1.0714285714285714,15,0.0022826921230868985,0.03195768972321658
2020-06-13,396,0,Spain,46937060,Europe,243605,519.0035336682784,0.8436830086929177,327.85714285714283,2295,4.889526527652136,312.64285714285717,4377,0.666089561516757,9.325253861234598,27136,57.81359122194701,0.14285714285714285,1,0.0021305126482144385,0.7857142857142857,11,0.0016739742235970588,0.023435639130358826
2020-06-14,323,0,Spain,46937060,Europe,243928,519.6916892536516,0.6881555853732636,339.7142857142857,2378,5.066359077453935,321.35714285714283,4499,0.684655457451197,9.585176404316758,27136,57.81359122194701,0,0,0,0.6428571428571429,9,0.0013696152738521391,0.019174613833929946
2020-06-15,181,0,Spain,46937060,Europe,244109,520.0773120429784,0.3856227893268134,341.7142857142857,2392,5.096186254528937,319.35714285714283,4471,0.6803944321547681,9.525522050166755,27136,57.81359122194701,0,0,0,0.6428571428571429,9,0.0013696152738521391,0.019174613833929946
2020-06-16,219,0,Spain,46937060,Europe,244328,520.5438943129374,0.466582269958962,337.42857142857144,2362,5.032270875082504,314,4396,0.6689809715393337,9.365733601550671,27136,57.81359122194701,0,0,0,0.6428571428571429,9,0.0013696152738521391,0.019174613833929946
2020-06-17,355,0,Spain,46937060,Europe,244683,521.3002263030535,0.7563319901161257,343.2857142857143,2403,5.119621893659295,311.2142857142857,4357,0.6630459720193078,9.282643608270309,27136,57.81359122194701,0,0,0,0.5714285714285714,8,0.001217435798979679,0.017044101185715508
2020-06-18,585,0,Spain,46937060,Europe,245268,522.546576202259,1.2463498992054465,365.85714285714283,2561,5.456242892077177,329.14285714285717,4608,0.7012430202122952,9.817402282972132,27136,57.81359122194701,0,0,0,0.21428571428571427,3,4.5653842461737965e-4,0.006391537944643316
2020-06-19,307,1179,Spain,46937060,Europe,245575,523.2006435852608,0.6540673830018326,338,2366,5.040792925675362,328.35714285714283,4597,0.6995690459886981,9.793966643841774,28315,60.32546563419183,168.42857142857142,1179,2.511874412244823,84.35714285714286,1181,0.17972395982437514,2.516135437541252
2020-06-20,363,7,Spain,46937060,Europe,245938,523.9740196765625,0.7733760913018412,333.2857142857143,2333,4.970486008284285,330.57142857142856,4628,0.7042866097097443,9.860012535936422,28322,60.340379222729325,169.42857142857142,1186,2.5267880007823242,84.78571428571429,1187,0.18063703667360992,2.5289185134305385
2020-06-21,334,1,Spain,46937060,Europe,246272,524.6856109010662,0.7115912245036224,334.85714285714283,2344,4.993921647414644,337.2857142857143,4722,0.7185914803477557,10.060280724868578,28323,60.34250973537754,169.57142857142858,1187,2.5289185134305385,84.78571428571429,1187,0.18063703667360992,2.5289185134305385
2020-06-22,232,1,Spain,46937060,Europe,246504,525.179889835452,0.49427893438574977,342.14285714285717,2395,5.10257779247358,341.92857142857144,4787,0.7284831462144655,10.198764047002518,28324,60.344640248025755,169.71428571428572,1188,2.531049026078753,84.85714285714286,1188,0.18078921614848237,2.531049026078753
2020-06-23,248,1,Spain,46937060,Europe,246752,525.7082569722091,0.5283671367571807,346.2857142857143,2424,5.164362659271799,341.85714285714283,4786,0.728330966739593,10.196633534354303,28325,60.34677076067397,169.85714285714286,1189,2.5331795387269676,84.92857142857143,1189,0.18094139562335482,2.5331795387269676
2020-06-24,334,2,Spain,46937060,Europe,247086,526.4198481967128,0.7115912245036224,343.2857142857143,2403,5.119621893659295,343.2857142857143,4806,0.7313745562370423,10.23924378731859,28327,60.3510317859704,170.14285714285714,1191,2.537440564023396,85.07142857142857,1191,0.18124575457309974,2.537440564023396
2020-06-25,400,3,Spain,46937060,Europe,247486,527.2720532559986,0.8522050592857754,316.85714285714283,2218,4.725477053739625,341.35714285714283,4779,0.7272657104154858,10.181719945816802,28330,60.35742332391504,170.57142857142858,1194,2.5438321019680394,85.28571428571429,1194,0.18170229299771712,2.5438321019680394
2020-06-26,419,8,Spain,46937060,Europe,247905,528.1647380556004,0.8926847996018498,332.85714285714283,2330,4.964094470339642,335.42857142857144,4696,0.7146348140010718,10.004887396015004,28338,60.37446742510076,3.2857142857142856,23,0.049001790908932086,85.85714285714286,1202,0.1829197287966968,2.560876203153755
2020-06-27,564,3,Spain,46937060,Europe,248469,529.3663471891933,1.2016091335929433,361.57142857142856,2531,5.392327512630744,347.42857142857144,4864,0.740200965779645,10.36281352091503,28341,60.380858963045405,2.7142857142857144,19,0.040479740316074334,86.07142857142857,1205,0.18337626722131417,2.5672677410983984
2020-06-28,301,2,Spain,46937060,Europe,248770,530.0076314963059,0.641284307112546,356.85714285714283,2498,5.3220205952396675,345.85714285714283,4842,0.7368530173324508,10.31594224265431,28343,60.385119988341835,2.857142857142857,20,0.04261025296428877,86.21428571428571,1207,0.18368062617105907,2.5715287663948274
2020-06-29,200,3,Spain,46937060,Europe,248970,530.4337340259488,0.4261025296428877,352.2857142857143,2466,5.253844190496806,347.2142857142857,4861,0.7397444273550275,10.356421982970385,28346,60.39151152628647,3.142857142857143,22,0.04687127826071765,86.42857142857143,1210,0.18413716459567647,2.5779203043394707
2020-06-30,301,9,Spain,46937060,Europe,249271,531.0750183330613,0.641284307112546,359.85714285714283,2519,5.366761360852171,353.07142857142856,4943,0.7522231442945693,10.53112402012397,28355,60.410686140120404,4.285714285714286,30,0.06391537944643316,87.07142857142857,1219,0.1855067798695286,2.5970949181734007
2020-07-01,388,8,Spain,46937060,Europe,249659,531.9016572405685,0.8266389075072021,367.57142857142856,2573,5.48180904385575,355.42857142857144,4976,0.7572450669653604,10.601430937515046,28363,60.42773024130612,5.142857142857143,36,0.07669845533571978,87.64285714285714,1227,0.18672421566850828,2.6141390193591163
2020-07-02,444,5,Spain,46937060,Europe,250103,532.8476048563757,0.9459476158072108,373.85714285714283,2617,5.575551600377186,345.35714285714283,4835,0.7357877610083435,10.301028654116811,28368,60.438382804547196,5.428571428571429,38,0.08095948063214867,88,1232,0.1874851130428706,2.624791582600188
2020-07-03,442,17,Spain,46937060,Europe,250545,533.7892914468865,0.9416865905107819,377.14285714285717,2640,5.624553391286118,355,4970,0.7563319901161257,10.588647861625759,28385,60.47460151956684,6.714285714285714,47,0.10013409446607861,5,70,0.010652563241072192,0.14913588537501068
2020-07-04,0,0,Spain,46937060,Europe,250545,533.7892914468865,0,296.57142857142856,2076,4.422944257693175,329.07142857142856,4607,0.7010908407374227,9.815271770323918,28385,60.47460151956684,6.285714285714286,44,0.0937425565214353,4.5,63,0.009587306916964973,0.13422229683750964
2020-07-05,0,0,Spain,46937060,Europe,250545,533.7892914468865,0,253.57142857142858,1775,3.7816599505806283,305.2142857142857,4273,0.6502628961300212,9.103680545820296,28385,60.47460151956684,6,42,0.08948153122500642,4.428571428571429,62,0.009435127442092513,0.13209178418929518
2020-07-06,1244,3,Spain,46937060,Europe,251789,536.4396491812653,2.6503577343787614,402.7142857142857,2819,6.005915155316503,377.5,5285,0.8042685247009506,11.259759345813308,28388,60.48099305751148,6,42,0.08948153122500642,4.571428571428571,64,0.009739486391837433,0.13635280948572406
2020-07-07,341,4,Spain,46937060,Europe,252130,537.1661539943063,0.7265048130411236,408.42857142857144,2859,6.0911356612450795,384.14285714285717,5378,0.8184212158640893,11.457897022097251,28392,60.48951510810434,5.285714285714286,37,0.07882896798393423,4.785714285714286,67,0.010196024816454813,0.14274434743036737
2020-07-08,383,4,Spain,46937060,Europe,252513,537.9821403385725,0.8159863442661299,407.7142857142857,2854,6.080483098004008,387.64285714285717,5427,0.8258780101328399,11.562292141859759,28396,60.498037158697194,4.714285714285714,33,0.07030691739107647,4.928571428571429,69,0.010500383766199734,0.14700537272679626
2020-07-09,543,5,Spain,46937060,Europe,253056,539.139008706553,1.1568683679804401,421.85714285714283,2953,6.291403850177237,397.85714285714283,5570,0.8476396750396016,11.866955450554423,28401,60.50868972193827,4.714285714285714,33,0.07030691739107647,5.071428571428571,71,0.010804742715944652,0.15126639802322514
2020-07-10,852,2,Spain,46937060,Europe,253908,540.9542054828316,1.8151967762787016,480.42857142857144,3363,7.164914035945157,428.7857142857143,6003,0.91353338765937675,12.789467427231274,28403,60.5129507472347,2.5714285714285716,18,0.03834922766785989,4.642857142857143,65,0.009891665866709894,0.13848332213393852
2020-07-11,0,0,Spain,46937060,Europe,253908,540.9542054828316,0,480.42857142857144,3363,7.164914035945157,388.5,5439,0.8277041638313094,11.587858293638332,28403,60.5129507472347,2.5714285714285716,18,0.03834922766785989,4.428571428571429,62,0.009435127442092513,0.13209178418929518
2020-07-12,0,0,Spain,46937060,Europe,253908,540.9542054828316,0,480.42857142857144,3363,7.164914035945157,367,5138,0.781898141894699,10.946573986525785,28403,60.5129507472347,2.5714285714285716,18,0.03834922766785989,4.285714285714286,60,0.009130768492347594,0.12783075889286633
2020-07-13,2045,3,Spain,46937060,Europe,255953,545.3111038484302,4.356898365598527,594.8571428571429,4164,8.871454667164922,498.7857142857143,6983,1.0626692730343874,14.877369822481425,28406,60.51934228517934,2.5714285714285716,18,0.03834922766785989,4.285714285714286,60,0.009130768492347594,0.12783075889286633
2020-07-14,666,3,Spain,46937060,Europe,256619,546.730025272141,1.418921423710816,641.2857142857143,4489,9.563871277834615,524.8571428571429,7348,1.1182147813628354,15.655006939079694,28409,60.525733823123986,2.4285714285714284,17,0.03621871501964546,3.857142857142857,54,0.008217691643112835,0.11504768300357968
2020-07-15,875,4,Spain,46937060,Europe,257494,548.5942238393286,1.8641985671876338,711.5714285714286,4981,10.612083500756118,559.6428571428571,7835,1.1923261856257232,16.692566598760127,28413,60.534255873716845,2.4285714285714284,17,0.03621871501964546,3.5714285714285716,50,0.007608973743622995,0.10652563241072192
2020-07-16,1361,3,Spain,46937060,Europe,258855,551.4938515535484,2.899627714219851,828.4285714285714,5799,12.35484284699553,625.1428571428571,8752,1.331874764083769,18.646246697172767,28416,60.54064741166149,2.142857142857143,15,0.03195768972321658,3.4285714285714284,48,0.0073046147938780745,0.10226460711429305
2020-07-17,1400,4,Spain,46937060,Europe,260255,554.4765692610487,2.982717707500214,906.7142857142857,6347,13.522363778217041,693.5714285714286,9710,1.4776627010115855,20.687277814162197,28420,60.54916946225434,2.4285714285714284,17,0.03621871501964546,2.5,35,0.005326281620536096,0.07456794268750534
2020-07-18,0,0,Spain,46937060,Europe,260255,554.4765692610487,0,906.7142857142857,6347,13.522363778217041,693.5714285714286,9710,1.4776627010115855,20.687277814162197,28420,60.54916946225434,2.4285714285714284,17,0.03621871501964546,2.5,35,0.005326281620536096,0.07456794268750534
2020-07-19,0,0,Spain,46937060,Europe,260255,554.4765692610487,0,906.7142857142857,6347,13.522363778217041,693.5714285714286,9710,1.4776627010115855,20.687277814162197,28420,60.54916946225434,2.4285714285714284,17,0.03621871501964546,2.5,35,0.005326281620536096,0.07456794268750534
2020-07-20,4581,2,Spain,46937060,Europe,264836,564.2364477025191,9.759878441470343,1269,8883,18.925343854088858,931.9285714285714,13047,1.9854856086609842,27.79679852125378,28422,60.55343048755077,2.2857142857142856,16,0.034088202371431016,2.4285714285714284,34,0.005174102145663636,0.07243743003929091
2020-07-21,1358,2,Spain,46937060,Europe,266194,567.1296838787943,2.8932361762752077,1367.857142857143,9575,20.39965860665325,1004.5714285714286,14064,2.1402521346062757,29.963529884487862,28424,60.5576915128472,2.142857142857143,15,0.03195768972321658,2.2857142857142856,32,0.004869743195918716,0.06817640474286203
2020-07-22,1357,2,Spain,46937060,Europe,267551,570.0207895424212,2.891105663626993,1436.7142857142858,10057,21.42656570309261,1074.142857142857,15038,2.288474943132052,32.03864920384873,28426,60.56195253814363,1.8571428571428572,13,0.0276966644267877,2.142857142857143,30,0.004565384246173797,0.06391537944643316
2020-07-23,2615,3,Spain,46937060,Europe,270166,575.592080117502,5.571290575080757,1615.857142857143,11311,24.098228563953516,1222.142857142857,17110,2.603790815067789,36.45307141094904,28429,60.56834407608827,1.8571428571428572,13,0.0276966644267877,2,28,0.004261025296428877,0.05965435415000428
2020-07-24,2255,3,Spain,46937060,Europe,272421,580.3963861392256,4.8043060217235585,1738,12166,25.91981687817686,1322.357142857143,18513,2.81729861831385,39.4421806563939,28432,60.57473561403292,1.7142857142857142,12,0.025566151778573264,2.0714285714285716,29,0.0044132047713013375,0.06178486679821872
2020-07-25,0,0,Spain,46937060,Europe,272421,580.3963861392256,0,1738,12166,25.91981687817686,1322.357142857143,18513,2.81729861831385,39.4421806563939,28432,60.57473561403292,1.7142857142857142,12,0.025566151778573264,2.0714285714285716,29,0.0044132047713013375,0.06178486679821872
2020-07-26,0,0,Spain,46937060,Europe,272421,580.3963861392256,0,1738,12166,25.91981687817686,1322.357142857143,18513,2.81729861831385,39.4421806563939,28432,60.57473561403292,1.7142857142857142,12,0.025566151778573264,2.0714285714285716,29,0.0044132047713013375,0.06178486679821872
2020-07-27,6361,2,Spain,46937060,Europe,278782,593.9485770945176,13.552190955292044,1992.2857142857142,13946,29.71212939199856,1630.642857142857,22829,3.474105231863387,48.63747324608742,28434,60.57899663932935,1.7142857142857142,12,0.025566151778573264,2,28,0.004261025296428877,0.05965435415000428
2020-07-28,1828,2,Spain,46937060,Europe,280610,597.8431542154536,3.8945771209359936,2059.4285714285716,14416,30.713470336659345,1713.642857142857,23991,3.6509377816651853,51.113128943312596,28436,60.583257664625776,1.7142857142857142,12,0.025566151778573264,1.9285714285714286,27,0.004108845821556417,0.05752384150178984
