date,cases,deaths,country,population,continent
2020-01-05,0,0,United_States_of_America,329064917,USA
2020-01-06,0,0,United_States_of_America,329064917,USA
2020-01-07,0,0,United_States_of_America,329064917,USA
2020-01-08,0,0,United_States_of_America,329064917,USA
2020-01-09,0,0,United_States_of_America,329064917,USA
2020-01-10,0,0,United_States_of_America,329064917,USA
2020-01-11,0,0,United_States_of_America,329064917,USA
2020-01-12,0,0,United_States_of_America,329064917,USA
2020-01-13,0,0,United_States_of_America,329064917,USA
2020-01-14,0,0,United_States_of_America,329064917,USA
2020-01-15,0,0,United_States_of_America,329064917,USA
2020-01-16,0,0,United_States_of_America,329064917,USA
2020-01-17,0,0,United_States_of_America,329064917,USA
2020-01-18,0,0,United_States_of_America,329064917,USA
2020-01-19,0,0,United_States_of_America,329064917,USA
2020-01-20,0,0,United_States_of_America,329064917,USA
2020-01-21,1,0,United_States_of_America,329064917,USA
2020-01-22,0,0,United_States_of_America,329064917,USA
2020-01-23,0,0,United_States_of_America,329064917,USA
2020-01-24,0,0,United_States_of_America,329064917,USA
2020-01-25,1,0,United_States_of_America,329064917,USA
2020-01-26,0,0,United_States_of_America,329064917,USA
2020-01-27,3,0,United_States_of_America,329064917,USA
2020-01-28,0,0,United_States_of_America,329064917,USA
2020-01-29,0,0,United_States_of_America,329064917,USA
2020-01-30,0,0,United_States_of_America,329064917,USA
2020-01-31,1,0,United_States_of_America,329064917,USA
2020-02-01,1,0,United_States_of_America,329064917,USA
2020-02-02,1,0,United_States_of_America,329064917,USA
2020-02-03,3,0,United_States_of_America,329064917,USA
2020-02-04,0,0,United_States_of_America,329064917,USA
2020-02-05,0,0,United_States_of_America,329064917,USA
2020-02-06,1,0,United_States_of_America,329064917,USA
2020-02-07,0,0,United_States_of_America,329064917,USA
2020-02-08,0,0,United_States_of_America,329064917,USA
2020-02-09,0,0,United_States_of_America,329064917,USA
2020-02-10,0,0,United_States_of_America,329064917,USA
2020-02-11,1,0,United_States_of_America,329064917,USA
2020-02-12,0,0,United_States_of_America,329064917,USA
2020-02-13,1,0,United_States_of_America,329064917,USA
2020-02-14,1,0,United_States_of_America,329064917,USA
2020-02-15,0,0,United_States_of_America,329064917,USA
2020-02-16,0,0,United_States_of_America,329064917,USA
2020-02-17,0,0,United_States_of_America,329064917,USA
2020-02-18,0,0,United_States_of_America,329064917,USA
2020-02-19,0,0,United_States_of_America,329064917,USA
2020-02-20,0,0,United_States_of_America,329064917,USA
2020-02-21,1,0,United_States_of_America,329064917,USA
2020-02-22,19,0,United_States_of_America,329064917,USA
2020-02-23,0,0,United_States_of_America,329064917,USA
2020-02-24,0,0,United_States_of_America,329064917,USA
2020-02-25,18,0,United_States_of_America,329064917,USA
2020-02-26,0,0,United_States_of_America,329064917,USA
2020-02-27,6,0,United_States_of_America,329064917,USA
2020-02-28,1,0,United_States_of_America,329064917,USA
2020-02-29,6,0,United_States_of_America,329064917,USA
2020-03-01,3,1,United_States_of_America,329064917,USA
2020-03-02,20,1,United_States_of_America,329064917,USA
2020-03-03,14,4,United_States_of_America,329064917,USA
2020-03-04,22,3,United_States_of_America,329064917,USA
2020-03-05,34,2,United_States_of_America,329064917,USA
2020-03-06,74,1,United_States_of_America,329064917,USA
2020-03-07,105,2,United_States_of_America,329064917,USA
2020-03-08,95,3,United_States_of_America,329064917,USA
2020-03-09,121,4,United_States_of_America,329064917,USA
2020-03-10,200,5,United_States_of_America,329064917,USA
2020-03-11,271,2,United_States_of_America,329064917,USA
2020-03-12,287,2,United_States_of_America,329064917,USA
2020-03-13,351,10,United_States_of_America,329064917,USA
2020-03-14,511,7,United_States_of_America,329064917,USA
2020-03-15,777,10,United_States_of_America,329064917,USA
2020-03-16,823,12,United_States_of_America,329064917,USA
2020-03-17,887,16,United_States_of_America,329064917,USA
2020-03-18,1766,23,United_States_of_America,329064917,USA
2020-03-19,2988,42,United_States_of_America,329064917,USA
2020-03-20,4835,0,United_States_of_America,329064917,USA
2020-03-21,5374,110,United_States_of_America,329064917,USA
2020-03-22,7123,80,United_States_of_America,329064917,USA
2020-03-23,8459,131,United_States_of_America,329064917,USA
2020-03-24,11236,119,United_States_of_America,329064917,USA
2020-03-25,8789,211,United_States_of_America,329064917,USA
2020-03-26,13963,249,United_States_of_America,329064917,USA
2020-03-27,16797,246,United_States_of_America,329064917,USA
2020-03-28,18695,411,United_States_of_America,329064917,USA
2020-03-29,19979,484,United_States_of_America,329064917,USA
2020-03-30,18360,318,United_States_of_America,329064917,USA
2020-03-31,21595,661,United_States_of_America,329064917,USA
2020-04-01,24998,909,United_States_of_America,329064917,USA
2020-04-02,27103,1059,United_States_of_America,329064917,USA
2020-04-03,28819,915,United_States_of_America,329064917,USA
2020-04-04,32425,1104,United_States_of_America,329064917,USA
2020-04-05,34272,1344,United_States_of_America,329064917,USA
2020-04-06,25398,1146,United_States_of_America,329064917,USA
2020-04-07,30561,1342,United_States_of_America,329064917,USA
2020-04-08,30613,1906,United_States_of_America,329064917,USA
2020-04-09,33323,1922,United_States_of_America,329064917,USA
2020-04-10,33901,1873,United_States_of_America,329064917,USA
2020-04-11,35527,2087,United_States_of_America,329064917,USA
2020-04-12,28391,1831,United_States_of_America,329064917,USA
2020-04-13,27620,1500,United_States_of_America,329064917,USA
2020-04-14,25023,1541,United_States_of_America,329064917,USA
2020-04-15,26922,2408,United_States_of_America,329064917,USA
2020-04-16,30148,4928,United_States_of_America,329064917,USA
2020-04-17,31667,2299,United_States_of_America,329064917,USA
2020-04-18,30833,3770,United_States_of_America,329064917,USA
2020-04-19,32922,1856,United_States_of_America,329064917,USA
2020-04-20,24601,1772,United_States_of_America,329064917,USA
2020-04-21,28065,1857,United_States_of_America,329064917,USA
2020-04-22,37289,2524,United_States_of_America,329064917,USA
2020-04-23,17588,1721,United_States_of_America,329064917,USA
2020-04-24,26543,3179,United_States_of_America,329064917,USA
2020-04-25,21352,1054,United_States_of_America,329064917,USA
2020-04-26,48529,2172,United_States_of_America,329064917,USA
2020-04-27,26857,1687,United_States_of_America,329064917,USA
2020-04-28,22541,1369,United_States_of_America,329064917,USA
2020-04-29,24132,2110,United_States_of_America,329064917,USA
2020-04-30,27326,2611,United_States_of_America,329064917,USA
2020-05-01,29917,2040,United_States_of_America,329064917,USA
2020-05-02,33955,2062,United_States_of_America,329064917,USA
2020-05-03,29288,1317,United_States_of_America,329064917,USA
2020-05-04,24972,1297,United_States_of_America,329064917,USA
2020-05-05,22593,1252,United_States_of_America,329064917,USA
2020-05-06,23841,2144,United_States_of_America,329064917,USA
2020-05-07,24128,2353,United_States_of_America,329064917,USA
2020-05-08,28369,2239,United_States_of_America,329064917,USA
2020-05-09,26957,1510,United_States_of_America,329064917,USA
2020-05-10,25612,1614,United_States_of_America,329064917,USA
2020-05-11,20258,734,United_States_of_America,329064917,USA
2020-05-12,18117,1156,United_States_of_America,329064917,USA
2020-05-13,22048,1703,United_States_of_America,329064917,USA
2020-05-14,20782,1746,United_States_of_America,329064917,USA
2020-05-15,27143,1773,United_States_of_America,329064917,USA
2020-05-16,25508,1662,United_States_of_America,329064917,USA
2020-05-17,24487,1186,United_States_of_America,329064917,USA
2020-05-18,18873,808,United_States_of_America,329064917,USA
2020-05-19,21841,791,United_States_of_America,329064917,USA
2020-05-20,19970,1568,United_States_of_America,329064917,USA
2020-05-21,23285,1518,United_States_of_America,329064917,USA
2020-05-22,25434,1263,United_States_of_America,329064917,USA
2020-05-23,24147,1305,United_States_of_America,329064917,USA
2020-05-24,21236,1080,United_States_of_America,329064917,USA
2020-05-25,20568,633,United_States_of_America,329064917,USA
2020-05-26,19064,500,United_States_of_America,329064917,USA
2020-05-27,18910,696,United_States_of_America,329064917,USA
2020-05-28,18721,1526,United_States_of_America,329064917,USA
2020-05-29,21817,1175,United_States_of_America,329064917,USA
2020-05-30,25337,1219,United_States_of_America,329064917,USA
2020-05-31,23297,945,United_States_of_America,329064917,USA
2020-06-01,19807,602,United_States_of_America,329064917,USA
2020-06-02,21086,764,United_States_of_America,329064917,USA
2020-06-03,20544,1034,United_States_of_America,329064917,USA
2020-06-04,19699,994,United_States_of_America,329064917,USA
2020-06-05,21140,1036,United_States_of_America,329064917,USA
2020-06-06,25178,932,United_States_of_America,329064917,USA
2020-06-07,22223,659,United_States_of_America,329064917,USA
2020-06-08,22302,712,United_States_of_America,329064917,USA
2020-06-09,18822,493,United_States_of_America,329064917,USA
2020-06-10,18665,999,United_States_of_America,329064917,USA
2020-06-11,20614,918,United_States_of_America,329064917,USA
2020-06-12,22883,896,United_States_of_America,329064917,USA
2020-06-13,25639,849,United_States_of_America,329064917,USA
2020-06-14,25540,767,United_States_of_America,329064917,USA
2020-06-15,19543,296,United_States_of_America,329064917,USA
2020-06-16,19957,395,United_States_of_America,329064917,USA
2020-06-17,23705,836,United_States_of_America,329064917,USA
2020-06-18,25559,754,United_States_of_America,329064917,USA
2020-06-19,27762,717,United_States_of_America,329064917,USA
2020-06-20,29909,678,United_States_of_America,329064917,USA
2020-06-21,34158,607,United_States_of_America,329064917,USA
2020-06-22,25793,256,United_States_of_America,329064917,USA
2020-06-23,31390,427,United_States_of_America,329064917,USA
2020-06-24,34720,826,United_States_of_America,329064917,USA
2020-06-25,34339,751,United_States_of_America,329064917,USA
2020-06-26,40949,2437,United_States_of_America,329064917,USA
2020-06-27,45527,623,United_States_of_America,329064917,USA
2020-06-28,42486,500,United_States_of_America,329064917,USA
2020-06-29,38673,265,United_States_of_America,329064917,USA
2020-06-30,41556,336,United_States_of_America,329064917,USA
2020-07-01,43880,1270,United_States_of_America,329064917,USA
2020-07-02,52048,652,United_States_of_America,329064917,USA
2020-07-03,53399,678,United_States_of_America,329064917,USA
2020-07-04,54442,694,United_States_of_America,329064917,USA
2020-07-05,45221,242,United_States_of_America,329064917,USA
2020-07-06,49093,271,United_States_of_America,329064917,USA
2020-07-07,49990,359,United_States_of_America,329064917,USA
2020-07-08,57473,1174,United_States_of_America,329064917,USA
2020-07-09,58906,829,United_States_of_America,329064917,USA
2020-07-10,63004,982,United_States_of_America,329064917,USA
2020-07-11,66625,806,United_States_of_America,329064917,USA
2020-07-12,63051,717,United_States_of_America,329064917,USA
2020-07-13,57258,391,United_States_of_America,329064917,USA
2020-07-14,58114,400,United_States_of_America,329064917,USA
2020-07-15,68518,861,United_States_of_America,329064917,USA
2020-07-16,67717,953,United_States_of_America,329064917,USA
2020-07-17,76930,939,United_States_of_America,329064917,USA
2020-07-18,71494,908,United_States_of_America,329064917,USA
2020-07-19,63749,853,United_States_of_America,329064917,USA
2020-07-20,61796,415,United_States_of_America,329064917,USA
2020-07-21,56750,372,United_States_of_America,329064917,USA
2020-07-22,72048,1160,United_States_of_America,329064917,USA
2020-07-23,68848,1124,United_States_of_America,329064917,USA
2020-07-24,63196,1052,United_States_of_America,329064917,USA
2020-07-25,78427,1304,United_States_of_America,329064917,USA
2020-07-26,65498,914,United_States_of_America,329064917,USA
2020-07-27,55993,475,United_States_of_America,329064917,USA
2020-07-28,56243,1076,United_States_of_America,329064917,USA
2020-07-29,61734,1245,United_States_of_America,329064917,USA
2020-07-30,74985,1457,United_States_of_America,329064917,USA
2020-07-31,68032,1357,United_States_of_America,329064917,USA
2020-08-01,67023,1244,United_States_of_America,329064917,USA
2020-08-02,58407,1133,United_States_of_America,329064917,USA
2020-08-03,47511,413,United_States_of_America,329064917,USA
2020-08-04,45607,543,United_States_of_America,329064917,USA
2020-08-05,57525,1403,United_States_of_America,329064917,USA
2020-08-06,52804,1450,United_States_of_America,329064917,USA
2020-08-07,59755,1848,United_States_of_America,329064917,USA
2020-08-08,58150,1252,United_States_of_America,329064917,USA
2020-08-09,56221,1069,United_States_of_America,329064917,USA
2020-08-10,46847,513,United_States_of_America,329064917,USA
2020-08-11,49530,523,United_States_of_America,329064917,USA
2020-08-12,46813,1076,United_States_of_America,329064917,USA
2020-08-13,55941,1490,United_States_of_America,329064917,USA
2020-08-14,51094,1083,United_States_of_America,329064917,USA
2020-08-15,64838,1336,United_States_of_America,329064917,USA
2020-08-16,48085,1035,United_States_of_America,329064917,USA
2020-08-17,42104,571,United_States_of_America,329064917,USA
2020-08-18,35056,445,United_States_of_America,329064917,USA
2020-08-19,44091,1324,United_States_of_America,329064917,USA
2020-08-20,47426,1356,United_States_of_America,329064917,USA
2020-08-21,44005,1078,United_States_of_America,329064917,USA
2020-08-22,49880,1151,United_States_of_America,329064917,USA
2020-08-23,44378,956,United_States_of_America,329064917,USA
2020-08-24,34506,444,United_States_of_America,329064917,USA
2020-08-25,38298,473,United_States_of_America,329064917,USA
2020-08-26,38119,1207,United_States_of_America,329064917,USA
2020-08-27,42848,1228,United_States_of_America,329064917,USA
2020-08-28,45909,1110,United_States_of_America,329064917,USA
2020-08-29,49654,949,United_States_of_America,329064917,USA
2020-08-30,44143,1006,United_States_of_America,329064917,USA
2020-08-31,35581,290,United_States_of_America,329064917,USA
2020-09-01,33850,529,United_States_of_America,329064917,USA
2020-09-02,44639,1091,United_States_of_America,329064917,USA
2020-09-03,38754,1055,United_States_of_America,329064917,USA
2020-09-04,36249,1053,United_States_of_America,329064917,USA
2020-09-05,51071,968,United_States_of_America,329064917,USA
2020-09-06,44140,773,United_States_of_America,329064917,USA
2020-09-07,30555,403,United_States_of_America,329064917,USA
2020-09-08,24250,267,United_States_of_America,329064917,USA
2020-09-09,27122,471,United_States_of_America,329064917,USA
2020-09-10,31927,1136,United_States_of_America,329064917,USA
2020-09-11,37507,974,United_States_of_America,329064917,USA
2020-09-12,48061,1227,United_States_of_America,329064917,USA
2020-09-13,40820,685,United_States_of_America,329064917,USA
2020-09-14,33871,378,United_States_of_America,329064917,USA
2020-09-15,34841,451,United_States_of_America,329064917,USA
2020-09-16,51473,1407,United_States_of_America,329064917,USA
2020-09-17,24598,865,United_States_of_America,329064917,USA
2020-09-18,43567,831,United_States_of_America,329064917,USA
2020-09-19,50209,956,United_States_of_America,329064917,USA
2020-09-20,40295,669,United_States_of_America,329064917,USA
2020-09-21,39852,251,United_States_of_America,329064917,USA
2020-09-22,53153,372,United_States_of_America,329064917,USA
2020-09-23,38307,926,United_States_of_America,329064917,USA
2020-09-24,37930,1102,United_States_of_America,329064917,USA
2020-09-25,44213,901,United_States_of_America,329064917,USA
2020-09-26,55013,964,United_States_of_America,329064917,USA
2020-09-27,45368,723,United_States_of_America,329064917,USA
2020-09-28,36248,259,United_States_of_America,329064917,USA
2020-09-29,32998,314,United_States_of_America,329064917,USA
2020-09-30,43017,928,United_States_of_America,329064917,USA
2020-10-01,41982,930,United_States_of_America,329064917,USA
2020-10-02,44771,880,United_States_of_America,329064917,USA
2020-10-03,54471,908,United_States_of_America,329064917,USA
2020-10-04,50659,678,United_States_of_America,329064917,USA
2020-10-05,34901,400,United_States_of_America,329064917,USA
2020-10-06,40705,398,United_States_of_America,329064917,USA
2020-10-07,43062,717,United_States_of_America,329064917,USA
2020-10-08,48182,892,United_States_of_America,329064917,USA
2020-10-09,56800,972,United_States_of_America,329064917,USA
2020-10-10,58082,1014,United_States_of_America,329064917,USA
2020-10-11,54271,590,United_States_of_America,329064917,USA
2020-10-12,43597,394,United_States_of_America,329064917,USA
2020-10-13,41653,314,United_States_of_America,329064917,USA
2020-10-14,52517,817,United_States_of_America,329064917,USA
2020-10-15,59386,970,United_States_of_America,329064917,USA
2020-10-16,63785,828,United_States_of_America,329064917,USA
2020-10-17,70256,899,United_States_of_America,329064917,USA
2020-10-18,56611,690,United_States_of_America,329064917,USA
2020-10-19,47843,385,United_States_of_America,329064917,USA
2020-10-20,60160,459,United_States_of_America,329064917,USA
2020-10-21,58549,933,United_States_of_America,329064917,USA
2020-10-22,62978,1135,United_States_of_America,329064917,USA
2020-10-23,72058,841,United_States_of_America,329064917,USA
2020-10-24,85329,953,United_States_of_America,329064917,USA
2020-10-25,83056,904,United_States_of_America,329064917,USA
2020-10-26,59440,331,United_States_of_America,329064917,USA
2020-10-27,68359,505,United_States_of_America,329064917,USA
2020-10-28,75129,988,United_States_of_America,329064917,USA
2020-10-29,78371,977,United_States_of_America,329064917,USA
2020-10-30,88130,968,United_States_of_America,329064917,USA
2020-10-31,101273,1040,United_States_of_America,329064917,USA
2020-11-01,78934,848,United_States_of_America,329064917,USA
2020-11-02,81001,440,United_States_of_America,329064917,USA
2020-11-03,83883,555,United_States_of_America,329064917,USA
2020-11-04,92734,1076,United_States_of_America,329064917,USA
2020-11-05,102507,1102,United_States_of_America,329064917,USA
2020-11-06,122436,1208,United_States_of_America,329064917,USA
2020-11-07,130623,1162,United_States_of_America,329064917,USA
2020-11-08,121413,1014,United_States_of_America,329064917,USA
2020-11-09,110693,459,United_States_of_America,329064917,USA
2020-11-10,138901,679,United_States_of_America,329064917,USA
2020-11-11,147274,1432,United_States_of_America,329064917,USA
2020-11-12,143306,2117,United_States_of_America,329064917,USA
2020-11-13,153669,630,United_States_of_America,329064917,USA
2020-11-14,184813,1915,United_States_of_America,329064917,USA
2020-11-15,165277,1255,United_States_of_America,329064917,USA
2020-11-16,132170,614,United_States_of_America,329064917,USA
2020-11-17,168425,1006,United_States_of_America,329064917,USA
2020-11-18,154316,1467,United_States_of_America,329064917,USA
2020-11-19,170005,1850,United_States_of_America,329064917,USA
2020-11-20,188020,2018,United_States_of_America,329064917,USA
2020-11-21,196117,1858,United_States_of_America,329064917,USA
2020-11-22,175494,1486,United_States_of_America,329064917,USA
2020-11-23,157471,883,United_States_of_America,329064917,USA
2020-11-24,173963,919,United_States_of_America,329064917,USA
2020-11-25,170293,2224,United_States_of_America,329064917,USA
2020-11-26,186589,2341,United_States_of_America,329064917,USA
2020-11-27,106091,1189,United_States_of_America,329064917,USA
2020-11-28,207913,1404,United_States_of_America,329064917,USA
2020-03-24,17,0,United_States_Virgin_Islands,104579,America - ex USA
2020-03-25,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-03-26,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-03-27,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-03-28,2,0,United_States_Virgin_Islands,104579,America - ex USA
2020-03-29,3,0,United_States_Virgin_Islands,104579,America - ex USA
2020-03-30,8,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-01,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-02,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-03,3,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-04,7,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-05,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-06,2,1,United_States_Virgin_Islands,104579,America - ex USA
2020-04-07,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-08,3,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-09,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-10,5,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-11,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-12,1,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-13,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-14,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-15,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-16,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-17,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-18,0,1,United_States_Virgin_Islands,104579,America - ex USA
2020-04-19,2,1,United_States_Virgin_Islands,104579,America - ex USA
2020-04-20,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-21,1,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-22,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-23,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-24,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-25,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-26,1,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-27,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-28,4,1,United_States_Virgin_Islands,104579,America - ex USA
2020-04-29,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-04-30,7,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-01,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-02,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-03,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-04,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-05,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-06,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-07,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-08,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-09,2,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-10,1,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-11,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-12,0,1,United_States_Virgin_Islands,104579,America - ex USA
2020-05-13,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-14,0,1,United_States_Virgin_Islands,104579,America - ex USA
2020-05-15,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-16,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-17,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-18,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-19,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-20,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-21,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-22,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-23,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-24,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-25,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-26,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-27,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-28,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-29,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-30,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-05-31,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-01,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-02,1,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-03,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-04,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-05,1,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-06,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-07,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-08,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-09,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-10,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-11,1,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-12,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-13,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-14,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-15,1,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-16,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-17,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-18,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-19,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-20,1,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-21,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-22,2,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-23,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-24,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-25,4,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-26,1,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-27,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-28,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-29,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-06-30,3,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-01,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-02,8,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-03,6,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-04,13,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-05,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-06,1,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-07,4,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-08,6,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-09,22,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-10,9,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-11,14,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-12,14,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-13,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-14,36,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-15,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-16,32,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-17,14,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-18,20,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-19,14,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-20,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-21,11,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-22,12,1,United_States_Virgin_Islands,104579,America - ex USA
2020-07-23,16,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-24,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-25,16,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-26,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-27,9,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-28,3,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-29,21,1,United_States_Virgin_Islands,104579,America - ex USA
2020-07-30,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-07-31,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-01,21,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-02,15,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-03,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-04,18,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-05,24,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-06,38,1,United_States_Virgin_Islands,104579,America - ex USA
2020-08-07,21,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-08,6,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-09,19,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-10,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-11,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-12,92,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-13,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-14,65,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-15,30,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-16,0,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-17,7,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-18,55,0,United_States_Virgin_Islands,104579,America - ex USA
2020-08-19,0,0,United_States_Virgin_Islands,104579,America - ex USA
