date,country,continent,population,weekly_cases,cases_14day_rollsum_per100000,cumulative_cases,weekly_deaths,deaths_14day_rollsum_per1000000,cumulative_deaths,weekly_cases_per100000,cum_cases_per100000,weekly_deaths_per100000,cum_deaths_per100000
2020-04-20,Israel,Asia,8655541,1907,49.1361545165115,15398,27,11.0911611417472,199,22.03212947636664,177.89760339648325,0.31193890711164096,2.299105278341354
2020-04-27,Israel,Asia,8655541,810,31.3902966897159,16208,33,6.93197571359202,232,9.35816721334923,187.2557706098325,0.3812586642475612,2.680363942588915
2020-05-04,Israel,Asia,8655541,269,12.4660029916097,16477,20,6.12324521367295,252,3.1078357782604233,190.3636063880929,0.23106585711973407,2.911429799708649
2020-05-11,Israel,Asia,8655541,140,4.72529677809856,16617,20,4.62131714239468,272,1.6174609998381384,191.98106738793106,0.23106585711973407,3.1424956568283835
2020-05-18,Israel,Asia,8655541,103,2.80745016400477,16720,8,3.23492199967628,280,1.1899891641666305,193.17105655209767,0.09242634284789362,3.234921999676277
2020-05-25,Israel,Asia,8655541,351,5.24519495661796,17071,5,1.50192807127827,285,4.055205792451333,197.226262344549,0.05776646427993352,3.2926884639562104
2020-06-01,Israel,Asia,8655541,844,13.8061849629041,17915,13,2.07959271407761,298,9.750979170452778,206.9772415150018,0.15019280712782715,3.4428812710840377
2020-06-08,Israel,Asia,8655541,1206,23.6842503547727,19121,4,1.96405978551774,302,13.933271184319965,220.91051269932174,0.04621317142394681,3.4890944425079846
2020-06-15,Israel,Asia,8655541,1657,33.0770774466899,20778,4,0.92426342847893606,306,19.143806262369967,240.05431896169173,0.04621317142394681,3.535307613931931
2020-06-22,Israel,Asia,8655541,2977,53.5379590946424,23755,12,1.84852685695787,318,34.39415283227242,274.44847179396413,0.13863951427184043,3.6739471282037717
2020-06-29,Israel,Asia,8655541,6203,106.059228417958,29958,13,2.88832321399668,331,71.66507558568551,346.1135473796497,0.15019280712782715,3.824139935331599
2020-07-06,Israel,Asia,8655541,8712,172.317362947042,38670,31,5.08344885663415,362,100.65228736135616,446.7658347410058,0.3581520785355878,4.182292013867187
2020-07-13,Israel,Asia,8655541,11619,234.889997055066,50289,47,9.01156842766963,409,134.23770969370952,581.0035444347153,0.543004764231375,4.725296778098562
2020-07-20,Israel,Asia,8655541,11667,269.029977444506,61956,61,12.4775562844656,470,134.79226775079687,715.7958121855122,0.704750864215189,5.430047642313751
2020-07-27,Israel,Asia,8655541,11069,262.675666373714,73025,66,14.6726819271031,536,127.88339862291681,843.679210808429,0.7625173284951224,6.192564970808873
