iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,new_cases_7day_rollsum,new_cases_7day_rollsum_per100000,new_deaths_7day_rollsum,new_deaths_7day_rollsum_per100000
ITA,Europe,Italy,2020-07-03,241184,223,174.714,34833,15,17.857,3989.029,3.688,2.89,576.116,0.248,0.295,0.89,79,1.307,1035,17.118,NA,NA,NA,NA,50096,5548815,91.774,0.829,47556,0.787,0.004,272.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1223,2.0227638502759127,125,0.2067420124975381
ITA,Europe,Italy,2020-07-04,241419,235,183.286,34854,21,19.714,3992.916,3.887,3.031,576.463,0.347,0.326,0.93,71,1.174,1011,16.721,NA,NA,NA,NA,52011,5600826,92.634,0.86,46222,0.764,0.004,252.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1283,2.1220000162747312,138,0.22824318179728206
ITA,Europe,Italy,2020-07-05,241611,192,185.857,34861,7,17.571,3996.092,3.176,3.074,576.579,0.116,0.291,0.95,74,1.224,1019,16.854,NA,NA,393.337,6.506,37462,5638288,93.254,0.62,46238,0.765,0.004,248.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1301,2.1517708660743766,123,0.2034341402975775
ITA,Europe,Italy,2020-07-06,241819,208,197.571,34869,8,17.857,3999.532,3.44,3.268,576.711,0.132,0.295,0.97,72,1.191,1018,16.837,NA,NA,NA,NA,22166,5660454,93.62,0.367,45517,0.753,0.004,230.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1383,2.2873936262727614,125,0.2067420124975381
ITA,Europe,Italy,2020-07-07,241956,137,196.857,34899,30,18.857,4001.798,2.266,3.256,577.207,0.496,0.312,0.96,70,1.158,1010,16.705,NA,NA,NA,NA,43219,5703673,94.335,0.715,44795,0.741,0.004,227.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1378,2.2791239457728603,132,0.21831956519740023
ITA,Europe,Italy,2020-07-08,242149,193,198.429,34914,15,18,4004.99,3.192,3.282,577.455,0.248,0.298,0.94,71,1.174,970,16.043,NA,NA,NA,NA,50443,5754116,95.169,0.834,44091,0.729,0.005,222.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1389,2.2973172428726434,126,0.20839594859751842
ITA,Europe,Italy,2020-07-09,242363,214,200.286,34926,12,15.429,4008.529,3.539,3.313,577.654,0.198,0.255,0.95,69,1.141,940,15.547,NA,NA,NA,NA,52552,5806668,96.039,0.869,43993,0.728,0.005,219.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1402,2.3188184121723876,108,0.17862509879787292
ITA,Europe,Italy,2020-07-10,242639,276,207.857,34938,12,15,4013.094,4.565,3.438,577.852,0.198,0.248,0.98,65,1.075,909,15.034,NA,NA,NA,NA,47953,5854621,96.832,0.793,43687,0.723,0.005,210.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1455,2.4064770254713435,105,0.173663290497932
ITA,Europe,Italy,2020-07-11,242827,188,201.143,34945,7,13,4016.203,3.109,3.327,577.968,0.116,0.215,0.98,67,1.108,893,14.77,NA,NA,NA,NA,45931,5900552,97.591,0.76,42818,0.708,0.005,212.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1408,2.328742028772269,91,0.15050818509820774
ITA,Europe,Italy,2020-07-12,243061,234,207.143,34954,9,13.286,4020.074,3.87,3.426,578.117,0.149,0.22,0.99,68,1.125,844,13.959,NA,NA,339.608,5.617,38259,5938811,98.224,0.633,42932,0.71,0.005,207.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1450,2.398207344971442,93,0.15381605729816836
ITA,Europe,Italy,2020-07-13,243230,169,201.571,34967,13,14,4022.869,2.795,3.334,578.332,0.215,0.232,0.97,65,1.075,833,13.777,NA,NA,NA,NA,23933,5962744,98.62,0.396,43184,0.714,0.005,214.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1411,2.33370383707221,98,0.16208573779806987
ITA,Europe,Italy,2020-07-14,243344,114,198.286,34984,17,12.143,4024.754,1.885,3.28,578.613,0.281,0.201,0.95,60,0.992,837,13.843,NA,NA,NA,NA,41867,6004611,99.312,0.692,42991,0.711,0.005,216.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1388,2.295663306772663,85,0.1405845684983259
ITA,Europe,Italy,2020-07-15,243506,162,193.857,34997,13,11.857,4027.434,2.679,3.206,578.828,0.215,0.196,0.94,57,0.943,854,14.125,NA,NA,NA,NA,48449,6053060,100.114,0.801,42706,0.706,0.005,220.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1357,2.244391287673274,83,0.1372766962983653
ITA,Europe,Italy,2020-07-16,243736,230,196.143,35017,20,13,4031.238,3.804,3.244,579.159,0.331,0.215,0.98,53,0.877,803,13.281,NA,NA,NA,NA,50432,6103492,100.948,0.834,42403,0.701,0.005,216.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1373,2.2708542652729586,91,0.15050818509820774
ITA,Europe,Italy,2020-07-17,243967,231,189.714,35028,11,12.857,4035.058,3.821,3.138,579.341,0.182,0.213,1.02,50,0.827,821,13.579,NA,NA,NA,NA,50767,6154259,101.788,0.84,42805,0.708,0.004,225.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1328,2.196427140773845,90,0.14885424899822744
ITA,Europe,Italy,2020-07-18,244216,249,198.429,35042,14,13.857,4039.177,4.118,3.282,579.572,0.232,0.229,1.06,50,0.827,807,13.347,NA,NA,NA,NA,48265,6202524,102.586,0.798,43139,0.713,0.005,217.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1389,2.2973172428726434,97,0.16043180169808957
ITA,Europe,Italy,2020-07-19,244434,218,196.143,35045,3,13,4042.782,3.606,3.244,579.622,0.05,0.215,1.08,49,0.81,792,13.099,NA,NA,355.828,5.885,35525,6238049,103.173,0.588,42748,0.707,0.005,217.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1373,2.2708542652729586,91,0.15050818509820774
ITA,Europe,Italy,2020-07-20,244624,190,199.143,35058,13,13,4045.925,3.142,3.294,579.837,0.215,0.215,1.1,47,0.777,792,13.099,NA,NA,NA,NA,24253,6262302,103.574,0.401,42794,0.708,0.005,214.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1394,2.305586923372545,91,0.15050818509820774
ITA,Europe,Italy,2020-07-21,244752,128,201.143,35073,15,12.714,4048.042,2.117,3.327,580.085,0.248,0.21,1.11,49,0.81,781,12.917,NA,NA,NA,NA,43110,6305412,104.287,0.713,42972,0.711,0.005,213.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1408,2.328742028772269,89,0.14720031289824714
ITA,Europe,Italy,2020-07-22,245032,280,218,35082,9,12.143,4052.673,4.631,3.606,580.234,0.149,0.201,1.13,48,0.794,772,12.768,NA,NA,NA,NA,49318,6354730,105.103,0.816,43096,0.713,0.005,197.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1526,2.523906488569945,85,0.1405845684983259
ITA,Europe,Italy,2020-07-23,245338,306,228.857,35092,10,10.714,4057.734,5.061,3.785,580.399,0.165,0.177,1.12,49,0.81,762,12.603,NA,NA,NA,NA,60311,6415041,106.101,0.998,44507,0.736,0.005,194.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1602,2.6496056321684485,75,0.12404520749852287
ITA,Europe,Italy,2020-07-24,245590,252,231.857,35097,5,9.857,4061.902,4.168,3.835,580.482,0.083,0.163,1.11,46,0.761,759,12.553,NA,NA,NA,NA,53334,6468375,106.983,0.882,44874,0.742,0.005,193.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1623,2.684338290268035,69,0.11412159089864103
ITA,Europe,Italy,2020-07-25,245864,274,235.429,35102,5,8.571,4066.433,4.532,3.894,580.565,0.083,0.142,1.12,41,0.678,772,12.768,NA,NA,NA,NA,51671,6520046,107.837,0.855,45360,0.75,0.005,192.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1648,2.7256866927675425,60,0.0992361659988183
ITA,Europe,Italy,2020-07-26,246118,254,240.571,35107,5,8.857,4070.634,4.201,3.979,580.647,0.083,0.146,1.13,44,0.728,779,12.884,NA,NA,392.323,6.489,40526,6560572,108.508,0.67,46075,0.762,0.005,191.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1684,2.7852283923668333,62,0.1025440381987789
ITA,Europe,Italy,2020-07-27,246286,168,237.429,35112,5,7.714,4073.413,2.779,3.927,580.73,0.083,0.128,1.14,45,0.744,785,12.983,NA,NA,NA,NA,25551,6586123,108.93,0.423,46260,0.765,0.005,194.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1662,2.7488417981672666,54,0.08931254939893646
ITA,Europe,Italy,2020-07-28,246488,202,248,35123,11,7.143,4076.754,3.341,4.102,580.912,0.182,0.118,1.16,40,0.662,789,13.05,NA,NA,NA,NA,48170,6634293,109.727,0.797,46983,0.777,0.005,189.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1736,2.8712330695658093,50,0.08269680499901524
ITA,Europe,Italy,2020-07-29,246776,288,249.143,35129,6,6.714,4081.517,4.763,4.121,581.011,0.099,0.111,1.17,38,0.628,769,12.719,NA,NA,NA,NA,56018,6690311,110.653,0.927,47940,0.793,0.005,192.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1744,2.884464558365652,47,0.07773499669907433
ITA,Europe,Italy,2020-07-30,247158,382,260,35132,3,5.714,4087.835,6.318,4.3,581.061,0.05,0.095,1.18,47,0.777,795,13.149,NA,NA,NA,NA,61858,6752169,111.677,1.023,48161,0.797,0.005,185.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1820,3.0101637019641547,40,0.0661574439992122
ITA,Europe,Italy,2020-07-31,247537,379,278.143,35141,9,6.286,4094.104,6.268,4.6,581.21,0.149,0.104,1.16,41,0.678,757,12.52,NA,NA,NA,NA,60944,6813113,112.685,1.008,49248,0.815,0.006,177.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1947,3.2202135866616537,44,0.07277318839913341
ITA,Europe,Italy,2020-08-01,247832,295,281.143,35146,5,6.286,4098.983,4.879,4.65,581.292,0.083,0.104,1.13,43,0.711,748,12.371,NA,NA,NA,NA,60383,6873496,113.683,0.999,50493,0.835,0.006,179.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1968,3.25494624476124,44,0.07277318839913341
ITA,Europe,Italy,2020-08-02,248070,238,278.857,35154,8,6.714,4102.919,3.936,4.612,581.425,0.132,0.111,1.11,42,0.695,750,12.405,NA,NA,395.364,6.539,43269,6916765,114.399,0.716,50885,0.842,0.005,182.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1952,3.228483267161555,47,0.07773499669907433
ITA,Europe,Italy,2020-08-03,248229,159,277.571,35166,12,7.714,4105.549,2.63,4.591,581.623,0.198,0.128,1.13,41,0.678,775,12.818,NA,NA,NA,NA,24036,6940801,114.796,0.398,50668,0.838,0.005,182.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1943,3.2135978422617324,54,0.08931254939893646
ITA,Europe,Italy,2020-08-04,248419,190,275.857,35171,5,6.857,4108.692,3.142,4.563,581.706,0.083,0.113,1.17,41,0.678,802,13.265,NA,NA,NA,NA,43788,6984589,115.521,0.724,50042,0.828,0.006,181.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,1931,3.1937506090619685,48,0.07938893279905464
ITA,Europe,Italy,2020-08-05,248803,384,289.571,35181,10,7.429,4115.043,6.351,4.789,581.871,0.165,0.123,1.24,41,0.678,805,13.314,NA,NA,NA,NA,56451,7041040,116.454,0.934,50104,0.829,0.006,173,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,2027,3.352528474660078,52,0.08600467719897585
ITA,Europe,Italy,2020-08-06,249204,401,292.286,35187,6,7.857,4121.675,6.632,4.834,581.97,0.099,0.13,1.28,42,0.695,804,13.298,NA,NA,NA,NA,58673,7099713,117.425,0.97,49649,0.821,0.006,169.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,2046,3.3839532605597036,55,0.09096648549891677
ITA,Europe,Italy,2020-08-07,249756,552,317,35190,3,7,4130.805,9.13,5.243,582.02,0.05,0.116,1.31,42,0.695,821,13.579,NA,NA,NA,NA,59196,7158909,118.404,0.979,49399,0.817,0.006,155.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,2219,3.6700842058562966,49,0.08104286889903493
ITA,Europe,Italy,2020-08-08,250103,347,324.429,35203,13,8.143,4136.544,5.739,5.366,582.235,0.215,0.135,1.29,43,0.711,814,13.463,NA,NA,NA,NA,53298,7212207,119.285,0.882,48387,0.8,0.007,149.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,2271,3.756088883055272,57,0.09427435769887738
ITA,Europe,Italy,2020-08-09,250566,463,356.571,35205,2,7.286,4144.202,7.658,5.897,582.268,0.033,0.121,1.31,45,0.744,808,13.364,NA,NA,445.038,7.361,37637,7249844,119.908,0.622,47583,0.787,0.007,133.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,2496,4.128224505550841,51,0.08435074109899554
ITA,Europe,Italy,2020-08-10,250825,259,370.857,35209,4,6.143,4148.485,4.284,6.134,582.334,0.066,0.102,1.3,46,0.761,825,13.645,NA,NA,NA,NA,26432,7276276,120.345,0.437,47925,0.793,0.008,129.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,2596,4.293618115548871,43,0.07111925229915311
ITA,Europe,Italy,2020-08-11,251237,412,402.571,35215,6,6.286,4155.299,6.814,6.658,582.434,0.099,0.104,1.31,49,0.81,850,14.058,NA,NA,NA,NA,40642,7316918,121.017,0.672,47476,0.785,0.008,117.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,2818,4.660791929744499,44,0.07277318839913341
ITA,Europe,Italy,2020-08-12,251713,476,415.714,35225,10,6.286,4163.172,7.873,6.876,582.599,0.165,0.104,1.29,53,0.877,832,13.761,NA,NA,NA,NA,52658,7369576,121.888,0.871,46934,0.776,0.009,112.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,2910,4.812954050942687,44,0.07277318839913341
ITA,Europe,Italy,2020-08-13,252235,522,433,35231,6,6.286,4171.806,8.634,7.162,582.698,0.099,0.104,1.27,55,0.91,841,13.91,NA,NA,NA,NA,51188,7420764,122.735,0.847,45864,0.759,0.009,105.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,3031,5.013080319040304,44,0.07277318839913341
ITA,Europe,Italy,2020-08-14,252809,574,436.143,35234,3,6.286,4181.299,9.494,7.214,582.748,0.05,0.104,1.27,56,0.926,827,13.678,NA,NA,NA,NA,46723,7467487,123.507,0.773,44083,0.729,0.01,101.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,3053,5.049466913239871,44,0.07277318839913341
ITA,Europe,Italy,2020-08-15,253438,629,476.429,35392,158,27,4191.703,10.403,7.88,585.361,2.613,0.447,1.28,55,0.91,819,13.546,NA,NA,NA,NA,53123,7520610,124.386,0.879,44058,0.729,0.011,92.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,3335,5.515876893434316,189,0.31259392289627763
ITA,Europe,Italy,2020-08-16,253915,477,478.429,35396,4,27.286,4199.592,7.889,7.913,585.427,0.066,0.451,1.27,56,0.926,843,13.943,NA,NA,506.877,8.383,36807,7557417,124.995,0.609,43939,0.727,0.011,91.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,3349,5.539031998834041,191,0.3159017950962382
ITA,Europe,Italy,2020-08-17,254235,320,487.143,35400,4,27.286,4204.884,5.293,8.057,585.493,0.066,0.451,1.29,58,0.959,868,14.356,NA,NA,NA,NA,30666,7588083,125.502,0.507,44544,0.737,0.011,91.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,3410,5.639922100932839,191,0.3159017950962382
ITA,Europe,Italy,2020-08-18,254636,401,485.571,35405,5,27.143,4211.517,6.632,8.031,585.576,0.083,0.449,1.34,58,0.959,901,14.902,NA,NA,NA,NA,53976,7642059,126.395,0.893,46449,0.768,0.01,95.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,3399,5.621728803833056,190,0.3142478589962579
ITA,Europe,Italy,2020-08-19,255278,642,509.286,35412,7,26.714,4222.135,10.618,8.423,585.692,0.116,0.442,1.41,66,1.092,932,15.415,NA,NA,NA,NA,71095,7713154,127.571,1.176,49083,0.812,0.01,96.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,3565,5.8962821964297865,187,0.309286050696317
ITA,Europe,Italy,2020-08-20,256118,840,554.714,35418,6,26.714,4236.028,13.893,9.175,585.791,0.099,0.442,1.5,68,1.125,951,15.729,NA,NA,NA,NA,77442,7790596,128.851,1.281,52833,0.874,0.01,95.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,3883,6.422233876223523,187,0.309286050696317
ITA,Europe,Italy,2020-08-21,257065,947,608,35427,9,27.571,4251.691,15.663,10.056,585.94,0.149,0.456,1.56,69,1.141,988,16.341,NA,NA,NA,NA,71996,7862592,130.042,1.191,56444,0.934,0.011,92.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,4256,7.039152041516178,193,0.3192096672961988
ITA,Europe,Italy,2020-08-22,258136,1071,671.143,35430,3,5.429,4269.404,17.714,11.1,585.99,0.05,0.09,1.61,64,1.059,988,16.341,NA,NA,NA,NA,77674,7940266,131.327,1.285,59951,0.992,0.011,89.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,4698,7.770191797707472,38,0.06284957179925159
ITA,Europe,Italy,2020-08-23,259345,1209,775.714,35437,7,5.857,4289.401,19.996,12.83,586.105,0.116,0.097,1.63,69,1.141,1040,17.201,NA,NA,686.312,11.351,67371,8007637,132.441,1.114,64317,1.064,0.012,82.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,5430,8.980873022893055,41,0.0678113800991925
ITA,Europe,Italy,2020-08-24,260298,953,866.143,35441,4,5.857,4305.163,15.762,14.325,586.171,0.066,0.097,1.6,65,1.075,1110,18.359,NA,NA,NA,NA,45914,8053551,133.201,0.759,66495,1.1,0.013,76.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,6063,10.027814574180589,41,0.0678113800991925
ITA,Europe,Italy,2020-08-25,261174,876,934,35445,4,5.714,4319.651,14.488,15.448,586.238,0.066,0.095,1.55,66,1.092,1124,18.59,NA,NA,NA,NA,72341,8125892,134.397,1.196,69119,1.143,0.014,74,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,6538,10.813434221671233,40,0.0661574439992122
ITA,Europe,Italy,2020-08-26,262540,1366,1037.429,35458,13,6.571,4342.244,22.593,17.158,586.453,0.215,0.109,1.51,69,1.141,1124,18.59,NA,NA,NA,NA,93529,8219421,135.944,1.547,72324,1.196,0.014,69.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,7262,12.010883958056974,46,0.07608106059909402
ITA,Europe,Italy,2020-08-27,263949,1409,1118.714,35463,5,6.429,4365.548,23.304,18.503,586.535,0.083,0.106,1.45,67,1.108,1198,19.814,NA,NA,NA,NA,94024,8313445,137.499,1.555,74693,1.235,0.015,66.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,7831,12.951973598945766,45,0.07442712449911372
