date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,cum_vacs_first_dose_all,cum_vacs_second_dose_all,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-05-17,40836036,555122,349264,205858,30019786,2946793,7798930,31264423,9642140,0.376,0.116,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30574247,10261789,70527,21554608,8465178,2221666,725127,7417622,381308,31193896,9642140,338224,192878,145346,85643,61231,24412,121498,95155,26343,9757,0,0,0,0,385804,169318,4924747,3596720,501861,787574,38592
2021-05-18,41707788,871752,517347,354405,30609163,3047869,7972457,31789542,9996545,0.382,0.12,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30990995,10716793,78299,21853972,8755191,2294166,753703,7563105,409352,31711243,9996545,589377,299364,290013,101076,72500,28576,173527,145483,28044,7772,0,0,0,0,416748,455004,4710791,3360240,523068,784760,42723
2021-05-19,42805611,1097823,563729,534094,31413279,3147942,8153936,32365426,10530639,0.389,0.127,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,31409040,11396571,90454,22197958,9215321,2360390,787552,7716624,437312,32274972,10530639,804116,343986,460130,100073,66224,33849,181479,153519,27960,12155,0,0,0,0,418045,679778,4392686,3071086,531495,740979,49126
2021-05-20,43753037,947426,455575,491851,32096814,3244376,8310556,32831838,11022490,0.395,0.133,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,31825523,11927514,101291,22458883,9637931,2425884,818492,7845780,464776,32730547,11022490,683535,260925,422610,96434,65494,30940,156620,129156,27464,10837,0,0,0,0,416483,530943,4910959,3439356,561198,853089,57316
2021-05-21,44604050,851013,405988,445025,32692870,3330054,8467956,33249705,11467515,0.4,0.138,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32253816,12350234,113170,22681380,10011490,2482251,847803,7972904,495052,33136535,11467515,596056,222497,373559,85678,56367,29311,157400,127124,30276,11879,0,0,0,0,428293,422720,5005562,3490251,582009,871899,61403
2021-05-22,45077834,473784,214998,258786,32999048,3399558,8551780,33478981,11726301,0.403,0.141,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32598670,12479164,127448,22779936,10219112,2530560,868998,8041037,510743,33351533,11726301,306178,98556,207622,69504,48309,21195,83824,68133,15691,14278,0,0,0,0,344854,128930,5079053,3517244,591134,899274,71401
2021-05-23,45362895,285061,124756,160305,33191952,3458946,8575685,33612601,11886606,0.404,0.143,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32865610,12497285,136312,22845592,10346360,2574860,884086,8055837,519848,33476289,11886606,192904,65656,127248,59388,44300,15088,23905,14800,9105,8864,0,0,0,0,266940,18121,5081981,3510390,597796,898253,75542
2021-05-24,45688756,325861,141113,184748,33427603,3520472,8596331,33761752,12071354,0.406,0.145,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33175946,12512810,144350,22928196,10499407,2621390,899082,8067816,528515,33617402,12071354,235651,82604,153047,61526,46530,14996,20646,11979,8667,8038,0,0,0,0,310336,15525,4852720,3407817,573679,797401,73823
2021-05-25,46344221,655465,272088,383377,33874130,3600205,8700379,34058997,12454731,0.41,0.15,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33572468,12771753,169507,23069866,10804264,2672825,927380,8146799,553580,33889490,12454731,446527,141670,304857,79733,51435,28298,104048,78983,25065,25157,0,0,0,0,396522,258943,4636433,3264967,552336,727922,91208
2021-05-26,47523973,1179752,469521,710231,34759159,3682552,8834483,34606790,13164962,0.416,0.158,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33988805,13535168,247779,23384678,11374481,2725406,957146,8248927,585556,34359011,13164962,885029,314812,570217,82347,52581,29766,134104,102128,31976,78272,0,0,0,0,416337,763415,4718362,3345880,534610,680547,157325
2021-05-27,48564776,1040803,404183,636620,35498276,3771480,8966121,35092093,13801582,0.422,0.166,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,34407771,14157005,328899,23642541,11855735,2777031,994449,8343622,622499,34763194,13801582,739117,257863,481254,88928,51625,37303,131638,94695,36943,81120,0,0,0,0,418966,621837,4811739,3401462,527104,655565,227608
2021-05-28,49468688,903912,356370,547542,36101770,3857615,9096649,35532218,14349124,0.427,0.173,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,34843722,14624966,412654,23859374,12242396,2827555,1030060,8432635,664014,35119564,14349124,603494,216833,386661,86135,50524,35611,130528,89013,41515,83755,0,0,0,0,435951,467961,4864638,3408900,527561,628693,299484
2021-05-29,49878862,410174,151734,258440,36363592,3920206,9154618,35711744,14607564,0.429,0.176,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35179487,14699375,440446,23939220,12424372,2864408,1055798,8467670,686948,35271298,14607564,261822,79846,181976,62591,36853,25738,57969,35035,22934,27792,0,0,0,0,335765,74409,4801028,3364544,520648,602838,312998
2021-05-30,50162401,283539,97729,185810,36560736,3967218,9182969,35820505,14793374,0.431,0.178,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35441208,14721193,451478,23998433,12562303,2891761,1075457,8478833,704136,35369027,14793374,197144,59213,137931,47012,27353,19659,28351,11163,17188,11032,0,0,0,0,261721,21818,4799506,3368784,508272,607284,315166
2021-05-31,50709132,546731,178385,368346,36927939,4034646,9252594,36041365,15161720,0.433,0.182,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35830170,14878962,493953,24110195,12817744,2919445,1115201,8517772,734822,35547412,15161720,367203,111762,255441,67428,27684,39744,69625,38939,30686,42475,0,0,0,0,388962,157769,5020376,3500336,514174,656263,349603
2021-06-01,51697505,988373,400076,588297,37661448,4114439,9343110,36525996,15750017,0.439,0.189,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36228070,15469435,578508,24426377,13235071,2949198,1165241,8571913,771197,35947488,15750017,733509,316182,417327,79793,29753,50040,90516,54141,36375,84555,0,0,0,0,397900,590473,5353284,3787318,514234,642731,409001
2021-06-02,52946146,1248641,516840,731801,38650433,4187013,9425342,37147686,16481818,0.447,0.198,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36636433,16309713,683358,24875775,13774658,2973670,1213343,8614883,810459,36464328,16481818,988985,449398,539587,72574,24472,48102,82232,42970,39262,104850,0,0,0,0,408363,840278,5422173,3891274,504461,590859,435579
2021-06-03,53588869,642723,230404,412319,39125425,4251322,9475562,37431292,16894137,0.45,0.203,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36999743,16589126,736560,25055608,14069817,3003378,1247944,8635746,839816,36694732,16894137,474992,179833,295159,64309,29708,34601,50220,20863,29357,53202,0,0,0,0,363310,279413,5024093,3627149,479842,509441,407661
2021-06-04,54399892,811023,291270,519753,39711129,4322545,9552442,37799778,17413890,0.455,0.209,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37408278,16991614,813776,25283688,14427441,3032072,1290473,8670242,882200,36986002,17413890,585704,228080,357624,71223,28694,42529,76880,34496,42384,77216,0,0,0,0,408535,402488,4931204,3609359,464930,455793,401122
2021-06-05,54812747,412855,96344,316511,39982224,4389513,9596623,37926733,17730401,0.456,0.213,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37757589,17055158,844387,25342815,14639409,3058369,1331144,8681162,915461,37082346,17730401,271095,59127,211968,66968,26297,40671,44181,10920,33261,30611,0,0,0,0,349311,63544,4933885,3618632,469307,442005,403941
2021-06-06,55104950,292203,59469,232734,40187943,4430508,9623871,38004443,17963135,0.457,0.216,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,38020083,17084867,862628,25386766,14801177,3070343,1360165,8684706,939165,37141815,17963135,205719,43951,161768,40995,11974,29021,27248,3544,23704,18241,0,0,0,0,262494,29709,4942549,3627207,463290,440902,411150
2021-06-07,55719187,614237,193140,421097,40590094,4515573,9696410,38252065,18384232,0.46,0.221,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,38395036,17323248,917110,25521183,15068911,3097911,1417662,8715861,980549,37334955,18384232,402151,134417,267734,85065,27568,57497,72539,31155,41384,54482,0,0,0,0,374953,238381,5010055,3662155,480927,443816,423157
2021-06-08,56772726,1053539,341558,711981,41436942,4590950,9759376,38661971,19096213,0.465,0.23,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,38800754,17968865,985458,25804203,15632739,3124147,1466803,8748163,1011213,37676513,19096213,846848,283020,563828,75377,26236,49141,62966,32302,30664,68348,0,0,0,0,405718,645617,5075221,3775494,476511,416266,406950
2021-06-09,58196497,1423771,449082,974689,42613660,4678189,9823412,39206831,20070902,0.471,0.241,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,39233796,18956810,1081236,26192461,16421199,3152558,1525631,8780576,1042836,38125595,20070902,1176718,388258,788460,87239,28411,58828,64036,32413,31623,95778,0,0,0,0,433042,987945,5250351,3963227,491176,398070,397878
2021-06-10,59388223,1191726,405120,786606,43571333,4767996,9879214,39700395,20857508,0.477,0.251,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,39673981,19705530,1169680,26538632,17032701,3184591,1583405,8807492,1071722,38530715,20857508,957673,346171,611502,89807,32033,57774,55802,26916,28886,88444,0,0,0,0,440185,748720,5799354,4445908,516674,403652,433120
2021-06-11,60450933,1062710,364459,698251,44379095,4857037,9948346,40161629,21555759,0.483,0.259,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,40120915,20318630,1266455,26845259,17533836,3212808,1644229,8837107,1111239,38895174,21555759,807762,306627,501135,89041,28217,60824,69132,29615,39517,96775,0,0,0,0,446934,613100,6051041,4667966,534492,395904,452679
2021-06-12,60886369,435436,123953,311483,44663940,4928954,9991782,40320820,21867242,0.485,0.263,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,40453254,20420893,1301693,26937346,17726594,3231531,1697423,8850250,1141532,39019127,21867242,284845,92087,192758,71917,18723,53194,43436,13143,30293,35238,0,0,0,0,332339,102263,6073622,4681716,539441,395159,457306
2021-06-13,61169335,282966,64749,218217,44843802,4992457,10017595,40399357,22085459,0.486,0.266,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,40700560,20456247,1315481,26981520,17862282,3247466,1744991,8854890,1162705,39083876,22085459,179862,44174,135688,63503,15935,47568,25813,4640,21173,13788,0,0,0,0,247306,35354,6064385,4655859,561949,393724,452853
2021-06-14,61824664,655329,214312,441017,45275125,5093796,10085025,40668906,22526476,0.489,0.271,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,41113378,20696780,1370718,27154571,18120554,3271094,1822702,8872523,1212502,39298188,22526476,431323,173051,258272,101339,23628,77711,67430,17633,49797,55237,0,0,0,0,412818,240533,6105477,4685031,578223,388615,453608
2021-06-15,62871448,1046784,346973,699811,46073560,5198448,10169638,41074963,23226287,0.494,0.279,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,41569983,21283470,1429802,27453334,18620226,3299637,1898811,8892190,1277448,39645161,23226287,798435,298763,499672,104652,28543,76109,84613,19667,64946,59084,0,0,0,0,456605,586690,6098722,4636618,607498,410262,444344
2021-06-16,64253472,1382024,466099,915925,47176082,5304977,10266323,41617350,24142212,0.5,0.29,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,42049434,22182018,1506090,27861478,19314604,3332036,1972941,8917746,1348577,40111260,24142212,1102522,408144,694378,106529,32399,74130,96685,25556,71129,76288,0,0,0,0,479451,898548,6056975,4562422,626788,442911,424854
2021-06-17,65400997,1147525,399364,748161,48059564,5408554,10358532,42084971,24890373,0.506,0.299,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,42523389,22852215,1574347,28208816,19850748,3361760,2046794,8940048,1418484,40510624,24890373,883482,347338,536144,103577,29724,73853,92209,22302,69907,68257,0,0,0,0,473955,670197,6012774,4488231,640558,479318,404667
2021-06-18,66393015,992018,344983,647035,48791988,5502979,10454867,42498788,25537408,0.511,0.307,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,42982420,23382503,1643181,28500456,20291532,3393022,2109957,8962129,1492738,40855607,25537408,732424,291640,440784,94425,31262,63163,96335,22081,74254,68834,0,0,0,0,459031,530288,5942082,4412893,645942,506521,376726
2021-06-19,66820015,427000,119629,307371,49064827,5585055,10505810,42639559,25844779,0.513,0.311,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,43323679,23466988,1664323,28592557,20472270,3414004,2171051,8968675,1537135,40975236,25844779,272839,92101,180738,82076,20982,61094,50943,6546,44397,21142,0,0,0,0,341259,84485,5933646,4400887,656101,514028,362630
2021-06-20,67115070,295055,67864,227191,49243629,5656648,10537657,42720236,26071970,0.514,0.313,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,43588829,23496614,1677136,28641774,20601855,3430033,2226615,8971293,1566364,41043100,26071970,178802,49217,129585,71593,16029,55564,31847,2618,29229,12813,0,0,0,0,265150,29626,5945735,4399827,664191,520062,361655
2021-06-21,67745774,630704,209458,421246,49654871,5754283,10623135,42966043,26493216,0.517,0.319,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,43987983,23726147,1713485,28812192,20842679,3455082,2299201,8985284,1637851,41252558,26493216,411242,170418,240824,97635,25049,72586,85478,13991,71487,36349,0,0,0,0,399154,229533,5921110,4379746,660487,538110,342767
2021-06-22,68821806,1076032,374919,701113,50498168,5850312,10725692,43375111,27194329,0.522,0.327,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,44431311,24354112,1747634,29140152,21358016,3485807,2364505,9001518,1724174,41627477,27194329,843297,327960,515337,96029,30725,65304,102557,16234,86323,34149,0,0,0,0,443328,627965,5950358,4424608,651864,556054,317832
2021-06-23,70155887,1334081,487834,846247,51586077,5946336,10841309,43897476,28040576,0.528,0.337,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,44876455,25237778,1782165,29577236,22008841,3515897,2430439,9022178,1819131,42115311,28040576,1087909,437084,650825,96024,30090,65934,115617,20660,94957,34531,0,0,0,0,445144,883666,5902415,4409995,641359,574986,276075
2021-06-24,71190560,1034673,488625,546048,52382393,6033676,10952028,44426399,28586624,0.534,0.344,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,45313679,25830883,1822463,30009211,22373182,3551299,2482377,9043426,1908602,42603936,28586624,796316,431975,364341,87340,35402,51938,110719,21248,89471,40298,0,0,0,0,437224,593105,5789563,4322829,625122,593496,248116
2021-06-25,72110467,919907,379903,540004,53075653,6110263,11061938,44846452,29126628,0.539,0.35,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,45746841,26314646,1862613,30342407,22733246,3578133,2532130,9063299,1998639,42983839,29126628,693260,333196,360064,76587,26834,49753,109910,19873,90037,40150,0,0,0,0,433162,483763,5717452,4283665,607284,607071,219432
2021-06-26,72520086,409619,136610,273009,53330388,6179335,11134489,44996323,29399637,0.541,0.354,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,46092109,26378225,1875874,30447099,22883289,3603750,2575585,9069600,2064889,43120449,29399637,254735,104692,150043,69072,25617,43455,72551,6301,66250,13261,0,0,0,0,345268,63579,5700071,4265561,594280,628679,211551
2021-06-27,72811961,291875,89977,201898,53503272,6237450,11191244,45090421,29601535,0.542,0.356,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,46357911,26403445,1879995,30514356,22988916,3623067,2614383,9073003,2118241,43210426,29601535,172884,67257,105627,58115,19317,38798,56755,3403,53352,4121,0,0,0,0,265802,25220,5696891,4259643,580802,653587,202859
2021-06-28,73440806,628845,243891,384954,53903923,6327492,11305009,45358699,29986489,0.545,0.361,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,46770262,26617843,1904382,30712070,23191853,3655492,2672000,9086755,2218254,43454317,29986489,400651,197714,202937,90042,32425,57617,113765,13752,100013,24387,0,0,0,0,412351,214398,5695032,4249052,573209,681874,190897
2021-06-29,74373134,932328,388901,543427,54588137,6420436,11437741,45770038,30529916,0.55,0.367,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,47201948,27113831,1926820,31056176,23531961,3688532,2731904,9098510,2339231,43843218,30529916,684214,344106,340108,92944,33040,59904,132732,11755,120977,22438,0,0,0,0,431686,495988,5551328,4089969,570124,712049,179186
2021-06-30,75395464,1022330,451314,571016,55356993,6514584,11574357,46244062,31100932,0.556,0.374,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,47634918,27697962,1949530,31458146,23898847,3723371,2791213,9113015,2461342,44294532,31100932,768856,401970,366886,94148,34839,59309,136616,14505,122111,22710,0,0,0,0,432970,584131,5239577,3770916,568248,733048,167365
2021-07-01,76377676,982212,452741,529471,56100258,6598111,11707165,46719415,31630403,0.562,0.38,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,48042561,28268207,1972142,31866751,24233507,3753974,2844137,9126548,2580617,44747273,31630403,743265,408605,334660,83527,30603,52924,132808,13533,119275,22612,0,0,0,0,407643,570245,5187116,3717865,564435,755137,149679
2021-07-02,77224399,846723,380160,466563,56750594,6693098,11786390,47121750,32096966,0.567,0.386,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,48444147,28709971,1994317,32205876,24544718,3785789,2907309,9135768,2650622,45127433,32096966,650336,339125,311211,94987,31815,63172,79225,9220,70005,22175,0,0,0,0,401586,441764,5113932,3674941,582835,724452,131704
2021-07-03,77601843,377444,149334,228110,57006361,6772423,11813533,47286293,32325076,0.569,0.389,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,48754594,28776252,2009526,32327752,24678609,3810443,2961980,9138572,2674961,45276767,32325076,255767,121876,133891,79325,24654,54671,27143,2804,24339,15209,0,0,0,0,310447,66281,5081757,3675973,593088,679044,133652
2021-07-04,77875168,273325,93145,180180,57188080,6840580,11828064,47388356,32505256,0.57,0.391,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,49000400,28803194,2018444,32400963,24787117,3828920,3011660,9140029,2688035,45369912,32505256,181719,73211,108508,68157,18477,49680,14531,1457,13074,8918,0,0,0,0,245806,26942,5063207,3684808,603130,636820,138449
2021-07-05,78411696,536528,196839,339689,57575669,6935115,11867616,47600047,32844945,0.572,0.395,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,49344873,28993153,2033296,32567185,25008484,3855179,3079936,9144387,2723229,45566751,32844945,387589,166222,221367,94535,26259,68276,39552,4358,35194,14852,0,0,0,0,344473,189959,4970890,3671746,607623,562607,128914
2021-07-06,79189894,778198,270756,507442,58193534,7034429,11912931,47886507,33352387,0.576,0.401,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,49689399,29423099,2049000,32807941,25385593,3880553,3153876,9149013,2763918,45837507,33352387,617865,240756,377109,99314,25374,73940,45315,4626,40689,15704,0,0,0,0,344526,429946,4816760,3605397,613993,475190,122180
2021-07-07,80185822,995928,324283,671645,59023133,7130402,11964243,48229834,34024032,0.58,0.409,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,50047098,30056482,2068044,33102104,25921029,3905262,3225140,9154424,2809819,46161790,34024032,829599,294163,535436,95973,24709,71264,51312,5411,45901,19044,0,0,0,0,357699,633383,4790358,3666140,615818,389886,118514
2021-07-08,81033576,847754,263263,584491,59707374,7231880,12006876,48512499,34608523,0.583,0.416,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,50395650,30551427,2087446,33338588,26368786,3927754,3304126,9158711,2848165,46425053,34608523,684241,236484,447757,101478,22492,78986,42633,4287,38346,19402,0,0,0,0,348552,494945,4655900,3607116,633769,299711,115304
2021-07-09,81791370,757794,219758,538036,60302433,7330761,12050079,48752908,35146559,0.586,0.423,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,50744404,30956968,2108097,33535999,26766434,3945659,3385102,9163153,2886926,46644811,35146559,595059,197411,397648,98881,17905,80976,43203,4442,38761,20651,0,0,0,0,348754,405541,4566971,3551839,637663,263689,113780
2021-07-10,82134804,343434,95816,247618,60530771,7414960,12071196,48858504,35394177,0.587,0.426,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,51018929,31025280,2117877,33612212,26918559,3963819,3451141,9164596,2906600,46740627,35394177,228338,76213,152125,84199,18160,66039,21117,1443,19674,9780,0,0,0,0,274525,68312,4532961,3524410,642537,257663,108351
2021-07-11,82362720,227916,61114,166802,60676553,7478512,12081485,48927911,35560979,0.588,0.428,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,51227551,31044204,2126170,33658049,27018504,3978626,3499886,9165066,2916419,46801741,35560979,145782,45837,99945,63552,14807,48745,10289,470,9819,8293,0,0,0,0,208622,18924,4487552,3488473,637932,253421,107726
2021-07-12,82830686,467966,151217,316749,61026898,7557998,12105518,49093230,35877728,0.59,0.431,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,51497064,31240232,2140272,33778423,27248475,4007599,3550399,9166936,2938582,46952958,35877728,350345,120374,229971,79486,28973,50513,24033,1870,22163,14102,0,0,0,0,269513,196028,4418990,3451229,622883,237902,106976
2021-07-13,83591794,761108,180215,580893,61655584,7635884,12140131,49293368,36458621,0.593,0.438,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,51754913,31739362,2160195,33930347,27725237,4033628,3602256,9169198,2970933,47133173,36458621,628686,151924,476762,77886,26029,51857,34613,2262,32351,19923,0,0,0,0,257849,499130,4401900,3462050,601455,227200,111195
2021-07-14,84566508,974714,203279,771435,62488140,7707975,12187274,49519571,37230056,0.595,0.448,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,52035086,32429200,2183119,34108685,28379455,4054899,3653076,9172868,3014406,47336452,37230056,832556,178338,654218,72091,21271,50820,47143,3670,43473,22924,0,0,0,0,280173,689838,4380686,3465007,577573,223031,115075
2021-07-15,85333123,766615,171007,595608,63122465,7779125,12225838,49713154,37825664,0.598,0.455,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,52295590,32931568,2205695,34257579,28864886,4074137,3704988,9175743,3050095,47507459,37825664,634325,148894,485431,71150,19238,51912,38564,2875,35689,22576,0,0,0,0,260504,502368,4299547,3415091,547245,218962,118249
2021-07-16,85992762,659639,151730,507909,63663460,7843599,12257800,49887092,38333573,0.6,0.461,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,52554671,33328254,2227903,34390111,29273349,4091412,3752187,9177666,3080134,47659189,38333573,540995,132532,408463,64474,17275,47199,31962,1923,30039,22208,0,0,0,0,259081,396686,4201392,3361027,512838,207721,119806
2021-07-17,86264395,271633,71058,200575,63837643,7906821,12273453,49976725,38534148,0.601,0.463,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,52767927,33384580,2246478,34444541,29393102,4107154,3799667,9178552,3094901,47730247,38534148,174183,54430,119753,63222,15742,47480,15653,886,14767,18575,0,0,0,0,213256,56326,4129591,3306872,491861,202257,128601
2021-07-18,86464337,199942,59732,140210,63973316,7948387,12284909,50047704,38674358,0.602,0.465,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,52939245,33412623,2257725,34494696,29478620,4116454,3831933,9178829,3106080,47789979,38674358,135673,50155,85518,41566,9300,32266,11456,277,11179,11247,0,0,0,0,171318,28043,4101617,3296763,469875,203424,131555
2021-07-19,86845118,380781,91720,289061,64269547,7998914,12304692,50153664,38963419,0.603,0.468,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,53137985,33592649,2271965,34572134,29697413,4129404,3869510,9180161,3124531,47881699,38963419,296231,77438,218793,50527,12950,37577,19783,1332,18451,14240,0,0,0,0,198740,180026,4014432,3242649,440916,199174,131693
2021-07-20,87450726,605608,126511,479097,64790506,8047319,12326622,50294489,39442516,0.605,0.474,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,53361481,33970767,2286279,34680443,30110063,4145078,3902241,9182689,3143933,48008210,39442516,520959,108309,412650,48405,15674,32731,21930,2528,19402,14314,0,0,0,0,223496,378118,3858932,3134922,411435,186491,126084
2021-07-21,88204659,753933,155161,598772,65461715,8093376,12349408,50463531,40041288,0.607,0.481,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,53604020,34477235,2300160,34821043,30640672,4158043,3935333,9184285,3165123,48163371,40041288,671209,140600,530609,46057,12965,33092,22786,1596,21190,13881,0,0,0,0,242539,506468,3638151,2973575,385401,162134,117041
