date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,cum_vacs_first_dose_all,cum_vacs_second_dose_all,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2020-12-27,24094,24094,24081,13,24092,2,0,24081,13,0,0,10705,8657,1305,12604,10664,8590,1305,12536,41,67,0,68,24094,0,0,24079,13,2,0,0,0,24081,13,24092,24079,13,2,2,0,0,0,0,0,10705,8657,1305,12604,24094,0,NA,NA,NA,NA,NA
2020-12-28,42092,17998,17836,162,42090,2,0,41917,175,0.001,0,18621,15788,1991,21344,18580,15721,1991,21276,41,67,0,68,42092,0,0,41915,175,2,0,0,0,41917,175,17998,17836,162,0,0,0,0,0,0,0,7916,7131,686,8740,17998,0,NA,NA,NA,NA,NA
2020-12-29,92111,50019,49285,734,92108,2,1,91202,909,0.001,0,34989,40734,3107,40508,34724,40420,3107,40099,265,314,0,409,92111,0,0,91199,909,2,0,1,0,91202,909,50018,49284,734,0,0,0,1,1,0,0,16368,24946,1116,19164,50019,0,NA,NA,NA,NA,NA
2020-12-30,155606,63495,63357,138,155603,2,1,154559,1047,0.002,0,55510,73365,4901,63206,55243,73050,4901,62794,267,315,0,412,155606,0,0,154556,1047,2,0,1,0,154559,1047,63495,63357,138,0,0,0,0,0,0,0,20521,32631,1794,22698,63495,0,NA,NA,NA,NA,NA
2020-12-31,205297,49691,49602,89,205294,2,1,204161,1136,0.002,0,72831,96719,6752,83965,72517,96367,6752,83476,314,352,0,489,205297,0,0,204158,1136,2,0,1,0,204161,1136,49691,49602,89,0,0,0,0,0,0,0,17321,23354,1851,20759,49691,0,NA,NA,NA,NA,NA
2021-01-01,230651,25354,25345,9,230640,7,4,229506,1145,0.003,0,81208,105449,7830,92301,80894,105097,7830,91812,314,352,0,489,230651,0,0,229496,1144,7,0,3,1,229506,1145,25346,25338,8,5,5,0,3,2,1,0,8377,8730,1078,8336,25354,0,NA,NA,NA,NA,NA
2021-01-02,278601,47950,47664,286,278590,7,4,277170,1431,0.003,0,102774,129731,10350,113258,102365,129304,10350,112629,409,427,0,629,278601,0,0,277160,1430,7,0,3,1,277170,1431,47950,47664,286,0,0,0,0,0,0,0,21566,24282,2520,20957,47950,0,278601,278590,7,4,0
2021-01-03,301013,22412,22407,5,301001,8,4,299577,1436,0.004,0,113044,140227,11284,123279,112635,139800,11284,122650,409,427,0,629,301013,0,0,299566,1435,8,0,3,1,299577,1436,22411,22406,5,1,1,0,0,0,0,0,10270,10496,934,10021,22412,0,276919,276909,6,4,0
2021-01-04,346839,45826,45730,96,346826,9,4,345307,1532,0.004,0,129646,164913,13951,139091,129237,164486,13951,138462,409,427,0,629,346839,0,0,345295,1531,9,0,3,1,345307,1532,45825,45729,96,1,1,0,0,0,0,0,16602,24686,2667,15812,45826,0,304747,304736,7,4,0
2021-01-05,398809,51970,51633,337,398795,10,4,396940,1869,0.005,0,147987,192565,16489,157656,147576,192117,16489,157025,411,448,0,631,398809,0,0,396927,1868,10,0,3,1,396940,1869,51969,51632,337,1,1,0,0,0,0,0,18341,27652,2538,18565,51970,0,306698,306687,8,3,0
2021-01-06,461265,62456,62364,92,461242,16,7,459304,1961,0.006,0,169498,225530,19910,180812,169086,225082,19910,180181,412,448,0,631,461265,0,0,459283,1959,16,0,5,2,459304,1961,62447,62356,91,6,6,0,3,2,1,0,21511,32965,3421,23156,62456,0,305659,305639,14,6,0
2021-01-07,515227,53962,53941,21,515199,19,9,513245,1982,0.006,0,189172,254868,22957,197233,188758,254418,22957,196600,414,450,0,633,515227,0,0,513219,1980,19,0,7,2,513245,1982,53957,53936,21,3,3,0,2,2,0,0,19674,29338,3047,16421,53962,0,309930,309905,17,8,0
2021-01-08,576883,61656,61548,108,576803,70,10,574793,2090,0.007,0,211521,287315,26324,218219,211009,286711,26320,217449,512,604,4,770,576883,0,0,574715,2088,70,0,8,2,574793,2090,61604,61496,108,51,51,0,1,1,0,0,22349,32447,3367,20986,61656,0,346232,346163,63,6,0
2021-01-09,636853,59970,59822,148,636769,73,11,634615,2238,0.008,0,237322,313238,29007,243325,236798,312599,29003,242545,524,639,4,780,636853,0,0,634534,2235,73,0,8,3,634615,2238,59966,59819,147,3,3,0,1,0,1,0,25801,25923,2683,25106,59970,0,358252,358179,66,7,0
2021-01-10,672105,35252,35103,149,672013,81,11,669718,2387,0.008,0,252455,327794,30379,256315,251929,327151,30375,255535,526,643,4,780,672105,0,0,669630,2383,80,1,8,3,669718,2387,35244,35096,148,8,7,1,0,0,0,0,15133,14556,1372,12990,35252,0,371092,371012,73,7,0
2021-01-11,739603,67498,67396,102,739496,94,13,737114,2489,0.009,0,277513,359176,33587,276774,276967,358513,33583,275968,546,663,4,806,739603,0,0,737017,2479,87,7,10,3,737114,2489,67483,67387,96,13,7,6,2,2,0,0,25058,31382,3208,20459,67498,0,392764,392670,85,9,0
2021-01-12,818048,78445,78381,64,817925,109,14,815495,2553,0.01,0,305695,401338,36582,301731,305147,400670,36578,300888,548,668,4,843,818048,0,0,815383,2542,102,7,10,4,815495,2553,78429,78366,63,15,15,0,1,0,1,0,28182,42162,2995,24957,78445,0,419239,419130,99,10,0
2021-01-13,929108,111060,110859,201,927816,1278,14,926354,2754,0.011,0,345167,458844,40485,337339,344574,458093,40466,336399,593,751,19,940,929108,0,0,925073,2743,1271,7,10,4,926354,2754,109891,109690,201,1169,1169,0,0,0,0,0,39472,57506,3903,35608,111060,0,467843,466574,1262,7,0
2021-01-14,1012537,83429,83207,222,1006096,6427,14,1009561,2976,0.012,0,374803,501101,42769,361463,374094,500254,42750,360452,709,847,19,1011,1012537,0,0,1003175,2921,6376,51,10,4,1009561,2976,78280,78102,178,5149,5105,44,0,0,0,0,29636,42257,2284,24124,83429,0,497310,490897,6408,5,0
2021-01-15,1103284,90747,89901,846,1091572,11693,19,1099462,3822,0.013,0,408725,545673,46728,389202,407810,544625,46700,387982,915,1048,28,1220,1103284,0,0,1087805,3767,11642,51,15,4,1099462,3822,85476,84630,846,5266,5266,0,5,5,0,0,33922,44572,3959,27739,90747,0,526401,514769,11623,9,0
2021-01-16,1160641,57357,56336,1021,1147249,13372,20,1155798,4843,0.014,0,432983,570627,48859,408798,431664,569232,48767,407047,1319,1395,92,1751,1160641,0,0,1142461,4788,13321,51,16,4,1155798,4843,55677,54656,1021,1679,1679,0,1,1,0,0,24258,24954,2131,19596,57357,0,523788,510480,13299,9,0
2021-01-17,1208264,47623,29831,17792,1193609,14633,21,1185630,22635,0.014,0,453449,591002,50884,428544,444215,583354,50014,417145,9234,7648,870,11399,1208264,0,1,1171030,22579,14582,51,17,4,1185629,22635,46360,28569,17791,1261,1261,0,1,1,0,1,20466,20375,2025,19746,47623,0,536159,521596,14552,10,1
2021-01-18,1290172,81908,66168,15740,1271373,18776,22,1251798,38375,0.015,0,482728,633883,53106,448900,467235,619730,51700,430238,15493,14153,1406,18662,1290172,0,1,1233056,38317,18723,53,18,4,1251797,38375,77764,62026,15738,4143,4141,2,1,1,0,0,29279,42881,2222,20356,81908,0,550569,531877,18682,9,1
2021-01-19,1408976,118804,82360,36444,1386502,22443,30,1334158,74819,0.016,0.001,519765,695968,56714,479843,492669,666683,54375,447938,27096,29285,2339,31905,1408976,0,1,1311745,74757,22386,57,26,4,1334157,74819,115129,78689,36440,3667,3663,4,8,8,0,0,37037,62085,3608,30943,118804,0,590928,568577,22334,16,1
2021-01-20,1541378,132402,77816,54586,1516159,25185,33,1411974,129405,0.017,0.002,568076,760039,60957,522078,522876,706310,57505,469463,45200,53729,3452,52615,1541378,0,1,1386816,129343,25128,57,29,4,1411973,129405,129657,75071,54586,2742,2742,0,3,3,0,0,48311,64071,4243,42235,132402,0,612270,588343,23907,19,1
2021-01-21,1646362,104984,63672,41312,1618402,27925,34,1475646,170717,0.018,0.002,610150,808503,65406,556195,549621,735602,60889,487988,60529,72901,4517,68207,1646362,0,1,1447749,170653,27867,58,29,5,1475645,170717,102243,60933,41310,2740,2739,1,1,0,1,0,42074,48464,4449,34117,104984,0,633825,612306,21498,20,1
2021-01-22,1747988,101626,68052,33574,1717834,30111,42,1543698,204291,0.019,0.002,654049,853889,69013,590642,579902,764987,63599,506975,74147,88902,5414,83667,1747988,0,1,1513612,204222,30048,63,37,5,1543697,204291,99432,65863,33569,2186,2181,5,8,8,0,0,43899,45386,3607,34447,101626,0,644704,626262,18418,23,1
2021-01-23,1834569,86581,40466,46115,1804058,30465,45,1584164,250406,0.019,0.003,691767,890989,72414,617916,599855,780966,64783,516268,91912,110023,7631,101648,1834569,0,1,1553722,250336,30401,64,40,5,1584163,250406,86224,40110,46114,354,353,1,3,3,0,0,37718,37100,3401,27274,86581,0,673928,656809,17093,25,1
2021-01-24,1881867,47298,25464,21834,1851154,30663,49,1609628,272240,0.019,0.003,715655,910067,73331,632982,614016,789814,65130,521524,101639,120253,8201,111458,1881867,0,1,1578984,272170,30599,64,44,5,1609627,272240,47096,25262,21834,198,198,0,4,4,0,0,23888,19078,917,15066,47298,0,673603,657545,16030,28,0
2021-01-25,1972908,91041,52277,38764,1940776,32079,52,1661905,311004,0.02,0.004,756375,951632,76827,658117,642321,811974,66847,534304,114054,139658,9980,123813,1972908,0,1,1629845,310931,32012,67,47,5,1661904,311004,89622,50861,38761,1416,1413,3,3,3,0,0,40720,41565,3496,25135,91041,0,682736,669403,13303,30,0
2021-01-26,2070444,97536,50634,46902,2036871,33513,59,1712539,357906,0.021,0.004,796572,997196,80614,684405,667753,831436,68195,545278,128819,165760,12419,139127,2070444,0,1,1679043,357828,33441,72,54,5,1712538,357906,96095,49198,46897,1434,1429,5,7,7,0,0,40197,45564,3787,26288,97536,0,661468,650369,11070,29,0
2021-01-27,2179802,109358,50821,58537,2144434,35299,67,1763361,416443,0.021,0.005,839834,1049509,85786,715259,691463,852265,70042,556304,148371,197244,15744,158955,2179802,0,2,1728082,416352,35215,84,62,5,1763359,416443,107563,49039,58524,1786,1774,12,8,8,0,1,43262,52313,5172,30854,109358,0,638424,628275,10114,34,1
2021-01-28,2272253,92451,46574,45877,2235254,36927,70,1809935,462320,0.022,0.006,877990,1090332,89974,739697,713483,869115,71590,567469,164507,221217,18384,172228,2272253,0,2,1773113,462141,36755,172,65,5,1809933,462320,90820,45031,45789,1628,1540,88,3,3,0,0,38156,40823,4188,24438,92451,0,625891,616852,9002,36,1
2021-01-29,2380018,107765,49988,57777,2341532,38407,77,1859923,520097,0.022,0.006,920894,1138243,95507,769100,735839,888487,73819,578309,185055,249756,21688,190791,2380018,0,2,1821615,519917,38234,173,72,5,1859921,520097,106278,48502,57776,1480,1479,1,7,7,0,0,42904,47911,5533,29403,107765,0,632030,623698,8296,35,1
2021-01-30,2468021,88003,34361,53642,2428653,39287,79,1894284,573739,0.023,0.007,957412,1174692,99468,796433,752473,901967,75224,586328,204939,272725,24244,210105,2468021,0,2,1855097,573556,39112,175,73,6,1894282,573739,87121,33482,53639,880,878,2,2,1,1,0,36518,36449,3961,27333,88003,0,633452,624595,8822,34,1
2021-01-31,2524887,56866,25753,31113,2485138,39663,84,1920037,604852,0.023,0.007,982865,1196922,101575,812430,766590,910861,76411,592657,216275,286061,25164,219773,2524887,0,2,1880478,604660,39480,183,77,7,1920035,604852,56485,25381,31104,376,368,8,5,4,1,0,25453,22230,2107,15997,56866,0,643020,633984,9000,35,1
2021-02-01,2644412,119525,57963,61562,2602404,41871,135,1978000,666414,0.024,0.008,1026174,1260299,105285,839830,787193,944041,78273,602425,238981,316258,27012,237405,2644412,0,2,1936184,666220,41686,185,128,7,1977998,666414,117266,55706,61560,2208,2206,2,51,51,0,0,43309,63377,3710,27400,119525,0,671504,661628,9792,83,1
2021-02-02,2776587,132175,64964,67211,2731504,44933,148,2042964,733625,0.025,0.009,1069633,1330364,110479,870030,806216,982089,80866,611659,263417,348275,29613,258371,2776587,0,2,1998074,733430,44747,186,141,7,2042962,733625,129100,61890,67210,3062,3061,1,13,13,0,0,43459,70065,5194,30200,132175,0,706143,694633,11420,89,1
2021-02-03,2938519,161932,64084,97848,2887081,51261,174,2107049,831473,0.025,0.01,1128983,1407775,116405,912544,829819,1014401,83062,623312,299164,393374,33343,289232,2938519,0,3,2055810,831271,51069,192,167,7,2107046,831473,155577,57736,97841,6328,6322,6,26,26,0,1,59350,77411,5926,42514,161932,0,758717,742647,15962,107,1
2021-02-04,3072401,133882,61729,72153,3015126,57093,179,2168778,903626,0.026,0.011,1177986,1472437,120972,943857,851937,1046473,85311,632945,326049,425964,35661,310912,3072401,0,3,2111705,903421,56898,195,172,7,2168775,903626,128045,55895,72150,5832,5829,3,5,5,0,0,49003,64662,4567,31313,133882,0,800148,779872,20166,109,1
2021-02-05,3219219,146818,68903,77915,3155488,63541,187,2237681,981541,0.027,0.012,1232524,1542580,126293,977786,877231,1080338,86905,644262,355293,462242,39388,333524,3219219,0,3,2174287,981201,63212,329,179,8,2237678,981541,140362,62582,77780,6448,6314,134,8,7,1,0,54538,70143,5321,33929,146818,0,839201,813956,25134,110,1
2021-02-06,3312993,93774,45428,48346,3246635,66167,188,2283109,1029887,0.027,0.012,1272514,1588658,130853,1003590,896490,1101898,88782,653957,376024,486760,42071,349633,3312993,0,3,2217088,1029547,65838,329,180,8,2283106,1029887,91147,42801,48346,2626,2626,0,1,1,0,0,39990,46078,4560,25804,93774,0,844972,817982,26880,109,1
2021-02-07,3366304,53311,28263,25048,3297617,68493,190,2311373,1054935,0.028,0.013,1298155,1609930,133571,1016823,910800,1112720,90015,659435,387355,497210,43556,357388,3366304,0,4,2243024,1054593,68163,330,182,8,2311369,1054935,50982,25936,25046,2326,2325,1,2,2,0,1,25641,21272,2718,13233,53311,0,841417,812479,28830,106,2
2021-02-08,3475246,108942,52872,56070,3402707,72316,218,2364246,1111005,0.028,0.013,1350672,1655734,137545,1035599,942269,1129343,91902,666781,408403,526391,45643,368818,3475246,0,5,2292047,1110660,71984,332,210,8,2364241,1111005,105090,49023,56067,3823,3821,2,28,28,0,1,52517,45804,3974,18776,108942,0,830834,800303,30445,83,3
2021-02-09,3609267,134021,60196,73825,3533181,75750,331,2424442,1184830,0.029,0.014,1411842,1714380,141993,1058512,978151,1147503,94639,674792,433691,566877,47354,383720,3609267,0,5,2348886,1184295,75228,522,323,8,2424437,1184830,130474,56839,73635,3434,3244,190,113,113,0,0,61170,58646,4448,22913,134021,0,832680,801677,30817,183,3
2021-02-10,3763645,154378,77287,77091,3674988,79985,8667,2501729,1261921,0.03,0.015,1478760,1781046,146001,1087933,1017461,1175177,96286,685176,461299,605869,49715,402757,3763645,0,5,2414595,1260393,78482,1503,8647,20,2501724,1261921,141807,65709,76098,4235,3254,981,8336,8324,12,0,66918,66666,4008,29421,154378,0,825126,787907,28724,8493,2
2021-02-11,3907403,143758,75242,68516,3795159,87252,24985,2576973,1330437,0.031,0.016,1539776,1848576,151475,1113070,1052428,1208053,98713,694775,487348,640523,52762,418295,3907403,0,7,2469298,1325861,82717,4535,24951,34,2576966,1330437,120171,54703,65468,7267,4235,3032,16318,16304,14,2,61016,67530,5474,25137,143758,0,835002,780033,30159,24806,4
2021-02-12,4062505,155102,79525,75577,3926738,96550,39207,2656501,1406014,0.032,0.017,1611268,1919253,157751,1138545,1094198,1240389,101429,704318,517070,678864,56322,434227,4062505,0,10,2530352,1396386,87289,9261,38850,357,2656491,1406014,131579,61054,70525,9298,4572,4726,14222,13899,323,3,71492,70677,6276,25475,155102,0,843286,771250,33009,39020,7
2021-02-13,4169886,107381,61923,45458,4017513,99807,52555,2718425,1451472,0.033,0.017,1667599,1960972,162355,1156080,1129093,1262877,103231,711418,538506,698095,59124,444662,4169886,0,11,2577222,1440291,89001,10806,52191,364,2718414,1451472,90775,46870,43905,3257,1712,1545,13348,13341,7,1,56331,41719,4604,17535,107381,0,856893,770878,33640,52367,8
2021-02-14,4235093,65207,39494,25713,4073001,102281,59799,2757920,1477185,0.033,0.018,1706122,1983696,163973,1164146,1153761,1276081,104081,714928,552361,707615,59892,449218,4235093,0,12,2608223,1464778,90271,12010,59414,385,2757908,1477185,55488,31001,24487,2474,1270,1204,7244,7223,21,1,38523,22724,1618,8066,65207,0,868789,775384,33788,59609,8
2021-02-15,4360412,125319,69538,55781,4177596,107547,75256,2827459,1532966,0.034,0.018,1773591,2031897,168008,1183418,1194859,1300739,106358,721524,578732,731158,61650,461894,4360412,0,13,2660050,1517546,92543,15004,74853,403,2827446,1532966,104595,51827,52768,5266,2272,2994,15457,15439,18,1,67469,48201,4035,19272,125319,0,885166,774889,35231,75038,8
2021-02-16,4494581,134169,77764,56405,4286021,113699,94847,2905224,1589371,0.035,0.019,1839625,2089928,170683,1200400,1236633,1336138,107879,728440,602992,753790,62804,471960,4494581,0,14,2715510,1570511,95268,18431,94432,415,2905210,1589371,108425,55460,52965,6152,2725,3427,19591,19579,12,1,66034,58031,2675,16982,134169,0,885314,752840,37949,94516,9
2021-02-17,4645343,150762,94458,56304,4408030,121697,115601,2999683,1645675,0.036,0.02,1920033,2147919,175770,1221928,1292995,1368705,110873,736858,627038,779214,64897,485070,4645343,0,15,2784414,1623616,100081,21616,115173,428,2999668,1645675,122009,68904,53105,7998,4813,3185,20754,20741,13,1,80408,57991,5087,21528,150762,0,881698,733042,41712,106934,10
2021-02-18,4789605,144262,91267,52995,4520225,129920,139444,3090951,1698670,0.037,0.02,1995907,2206102,179208,1240945,1345328,1403985,112659,744258,650579,802117,66549,496687,4789605,0,16,2847160,1673065,104763,25157,139012,432,3090935,1698670,112195,62746,49449,8223,4682,3541,23843,23839,4,1,75874,58183,3438,19017,144262,0,882202,725066,42668,114459,9
2021-02-19,4947974,158369,102788,55581,4641213,139881,166863,3193740,1754251,0.038,0.021,2076668,2266444,184080,1258305,1402958,1440066,115287,750941,673710,826378,68793,507364,4947974,0,17,2915684,1725529,111714,28167,166325,538,3193723,1754251,120988,68524,52464,9961,6951,3010,27419,27313,106,1,80761,60342,4872,17360,158369,0,885469,714475,43331,127656,7
2021-02-20,5060045,112071,75801,36270,4727598,144345,188084,3269542,1790521,0.039,0.022,2138268,2310157,187738,1272296,1445964,1469322,117533,755178,692304,840835,70205,517118,5060045,0,18,2966242,1761356,115746,28599,187536,548,3269524,1790521,86385,50558,35827,4464,4032,432,21221,21211,10,1,61600,43713,3658,13991,112071,0,890159,710085,44538,135529,7
2021-02-21,5145844,85799,57419,28380,4794106,147986,203733,3326962,1818901,0.04,0.022,2187054,2340674,190304,1282667,1479917,1489494,118664,757407,707137,851180,71640,525260,5145844,0,19,3004536,1789570,119228,28758,203179,554,3326943,1818901,66508,38294,28214,3641,3482,159,15649,15643,6,1,48786,30517,2566,10371,85799,0,910751,721105,45705,143934,7
2021-02-22,5301168,155324,97584,57740,4916820,156979,227349,3424547,1876641,0.041,0.023,2266701,2410287,195201,1300517,1538362,1525084,121627,763642,728339,885203,73574,536875,5301168,0,20,3071291,1845529,126453,30526,226783,566,3424527,1876641,122714,66755,55959,8993,7225,1768,23616,23604,12,1,79647,69613,4897,17850,155324,0,940756,739224,49432,152093,7
