date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,cum_vacs_first_dose_all,cum_vacs_second_dose_all,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-05-17,40814805,555165,349181,205984,30009132,2944993,7791310,31241573,9642602,0.376,0.116,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30553016,10261789,69370,21541339,8467793,2220956,724037,7409908,381402,31172203,9642602,338336,192888,145448,85669,61250,24419,121401,95043,26358,9759,0,0,0,0,385847,169318,4924046,3597104,501902,786610,38430
2021-05-18,41686417,871612,517145,354467,30598561,3046079,7964635,31766490,9997069,0.382,0.12,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30969624,10716793,77142,21840701,8757860,2293464,752615,7555183,409452,31689348,9997069,589429,299362,290067,101086,72508,28578,173325,145275,28050,7772,0,0,0,0,416608,455004,4710125,3360672,523096,783787,42570
2021-05-19,42783775,1097358,563396,533962,31402568,3146159,8145790,32342002,10531031,0.389,0.127,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,31387204,11396571,89258,22184672,9217896,2359706,786453,7708366,437424,32252744,10531031,804007,343971,460036,100080,66242,33838,181155,153183,27972,12116,0,0,0,0,417580,679778,4392133,3071579,531530,739924,49100
2021-05-20,43730537,946762,455359,491403,32085602,3242615,8302219,32808204,11022434,0.394,0.133,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,31803023,11927514,100101,22445554,9640048,2425216,817399,7837333,464886,32708103,11022434,683034,260882,422152,96456,65510,30946,156429,128967,27462,10843,0,0,0,0,415819,530943,4909638,3439202,561214,851927,57295
2021-05-21,44580876,850339,405637,444702,32681460,3328226,8459272,33225658,11467136,0.4,0.138,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32230642,12350234,111918,22668015,10013445,2481583,846643,7964142,495130,33113740,11467136,595858,222461,373397,85611,56367,29244,157053,126809,30244,11817,0,0,0,0,427619,422720,5003748,3489904,581944,870584,61316
2021-05-22,45054506,473630,214640,258990,32987531,3397725,8543061,33454569,11726126,0.402,0.141,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32575342,12479164,126189,22766351,10221180,2529884,867841,8032145,510916,33328380,11726126,306071,98336,207735,69499,48301,21198,83789,68003,15786,14271,0,0,0,0,344700,128930,5077404,3516937,591142,898021,71304
2021-05-23,45339585,285079,124699,160380,33180468,3457117,8566950,33588129,11886506,0.404,0.143,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32842300,12497285,135050,22831973,10348495,2574181,882936,8046925,520025,33453079,11886506,192937,65622,127315,59392,44297,15095,23889,14780,9109,8861,0,0,0,0,266958,18121,5079945,3509672,597793,897041,75439
2021-05-24,45665526,325941,141097,184844,33416170,3518662,8587601,33737269,12071350,0.406,0.145,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33152716,12512810,143093,22914561,10501609,2620733,897929,8058882,528719,33594176,12071350,235702,82588,153114,61545,46552,14993,20651,11957,8694,8043,0,0,0,0,310416,15525,4850721,3407038,573669,796291,73723
2021-05-25,46320524,654998,271844,383154,33862616,3598327,8691381,34034220,12454504,0.409,0.15,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33548771,12771753,168200,23056240,10806376,2672173,926154,8137607,553774,33866020,12454504,446446,141679,304767,79665,51440,28225,103780,78725,25055,25107,0,0,0,0,396055,258943,4634107,3264055,552248,726746,91058
2021-05-26,47499585,1179061,469168,709893,34747352,3680673,8825152,34581596,13164397,0.416,0.158,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33964417,13535168,246408,23370969,11376383,2724706,955967,8239513,585639,34335188,13164397,884736,314729,570007,82346,52533,29813,133771,101906,31865,78208,0,0,0,0,415646,763415,4715810,3344784,534514,679362,157150
2021-05-27,48539975,1040390,403886,636504,35486310,3769527,8956614,35066598,13800901,0.422,0.166,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,34382970,14157005,327524,23628752,11857558,2776284,993243,8334038,622576,34739074,13800901,738958,257783,481175,88854,51578,37276,131462,94525,36937,81116,0,0,0,0,418553,621837,4809438,3400708,526912,654395,227423
2021-05-28,49442545,902570,355920,546650,36089017,3855566,9086708,35506248,14347551,0.427,0.173,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,34817579,14624966,411254,23845392,12243625,2826815,1028751,8422787,663921,35094994,14347551,602707,216640,386067,86039,50531,35508,130094,88749,41345,83730,0,0,0,0,434609,467961,4861669,3407557,527340,627436,299336
2021-05-29,49852276,409731,151523,258208,36350563,3918104,9144568,35685558,14605759,0.429,0.176,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35152901,14699375,439041,23925168,12425395,2863654,1054450,8457695,686873,35246517,14605759,261546,79776,181770,62538,36839,25699,57860,34908,22952,27787,0,0,0,0,335322,74409,4797770,3363032,520379,601507,312852
2021-05-30,50135593,283317,97644,185673,36547595,3965107,9172823,35794229,14791432,0.43,0.178,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35414400,14721193,450068,23984350,12563245,2890987,1074120,8468824,703999,35344161,14791432,197032,59182,137850,47003,27333,19670,28255,11129,17126,11027,0,0,0,0,261499,21818,4796008,3367127,507990,605873,315018
2021-05-31,50681653,546060,178051,368009,36914524,4032327,9242263,36014751,15159441,0.433,0.182,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35802691,14878962,492539,24095933,12818591,2918637,1113690,8507642,734621,35522212,15159441,366929,111583,255346,67220,27650,39570,69440,38818,30622,42471,0,0,0,0,388291,157769,5016127,3498354,513665,654662,349446
2021-06-01,51668038,986385,398986,587399,37647136,4111384,9332485,36498231,15746840,0.439,0.189,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36198603,15469435,577033,24411631,13235505,2947924,1163460,8561643,770842,35921198,15746840,732612,315698,416914,79057,29287,49770,90222,54001,36221,84494,0,0,0,0,395912,590473,5347514,3784520,513057,641104,408833
2021-06-02,52913709,1245671,516037,729634,38635029,4183431,9414543,37117941,16476474,0.446,0.198,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36603996,16309713,680706,24860612,13774417,2972112,1211319,8604511,810032,36437235,16476474,987893,448981,538912,72047,24188,47859,82058,42868,39190,103673,0,0,0,0,405393,840278,5414124,3887677,502758,589391,434298
2021-06-03,53555624,641915,229941,411974,39109657,4247419,9464636,37401088,16888448,0.45,0.203,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36966498,16589126,733912,25040257,14069400,3001607,1245812,8625312,839324,36667176,16888448,474628,179645,294983,63988,29495,34493,50093,20801,29292,53206,0,0,0,0,362502,279413,5015649,3623347,477892,508022,406388
2021-06-04,54365305,809681,290404,519277,39694301,4318466,9541411,37768707,17407725,0.454,0.209,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37373691,16991614,811127,25267805,14426496,3030083,1288383,8659692,881719,36957580,17407725,584644,227548,357096,71047,28476,42571,76775,34380,42395,77215,0,0,0,0,407193,402488,4922760,3605284,462900,454703,399873
2021-06-05,54777272,411967,95852,316115,39965286,4384718,9585529,37895171,17723840,0.456,0.213,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37722114,17055158,841739,25326789,14638497,3056109,1328609,8670534,914995,37053432,17723840,270985,58984,212001,66252,26026,40226,44118,10842,33276,30612,0,0,0,0,348423,63544,4924996,3614723,466614,440961,402698
2021-06-06,55069374,292102,59248,232854,40170939,4425696,9612759,37972660,17956694,0.457,0.216,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37984507,17084867,859980,25370592,14800347,3068040,1357656,8674048,938711,37112680,17956694,205653,43803,161850,40978,11931,29047,27230,3514,23716,18241,0,0,0,0,262393,29709,4933781,3623344,460589,439936,409912
2021-06-07,55681243,611869,191328,420541,40571295,4510382,9685160,38218414,18377235,0.46,0.221,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,38357092,17323248,914406,25503748,15067547,3095173,1415209,8705087,980073,37304008,18377235,400356,133156,267200,84686,27133,57553,72401,31039,41362,54426,0,0,0,0,372585,238381,4999590,3656771,478055,442897,421867
2021-06-08,56726155,1044912,333762,711150,41410286,4585318,9747917,38620404,19088385,0.464,0.23,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,38754183,17968865,982634,25779424,15630862,3121076,1464242,8737270,1010647,37637770,19088385,838991,275676,563315,74936,25903,49033,62757,32183,30574,68228,0,0,0,0,397091,645617,5058117,3763150,473934,415432,405601
2021-06-09,58138468,1412313,438500,973813,42576290,4672083,9811752,39154613,20062198,0.471,0.241,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,39175767,18956810,1078343,26157608,16418682,3149069,1523014,8769593,1042159,38076270,20062198,1166004,378184,787820,86765,27993,58772,63835,32323,31512,95709,0,0,0,0,421584,987945,5224759,3941261,488652,397209,397637
2021-06-10,59317714,1179246,393255,785991,43522034,4761511,9867388,39636306,20848189,0.477,0.251,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,39603472,19705530,1166781,26492469,17029565,3180699,1580812,8796357,1071031,38469525,20848189,945744,334861,610883,89428,31630,57798,55636,26764,28872,88438,0,0,0,0,427705,748720,5762090,4412377,514092,402752,432869
2021-06-11,60368499,1050785,353360,697425,44319054,4850198,9935743,40086389,21545614,0.482,0.259,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,40038481,20318630,1263504,26789030,17530024,3208500,1641698,8825355,1110388,38822885,21545614,797020,296561,500459,88687,27801,60886,68355,28998,39357,96723,0,0,0,0,435009,613100,6003194,4624753,531732,394332,452377
2021-06-12,60800761,432262,121030,311232,44601219,4921835,9978974,40242648,21856846,0.484,0.263,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,40367646,20420893,1298733,26878480,17722739,3227086,1694749,8838349,1140625,38943915,21856846,282165,89450,192715,71637,18586,53051,43231,12994,30237,35229,0,0,0,0,329165,102263,6023489,4635933,537117,393445,456994
2021-06-13,61083143,282382,64314,218068,44780592,4985256,10004773,40320751,22074914,0.485,0.265,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,40614368,20456247,1312522,26922366,17858226,3242899,1742357,8842964,1161809,39008229,22074914,179373,43886,135487,63421,15813,47608,25799,4615,21184,13789,0,0,0,0,246722,35354,6013769,4609653,559560,392014,452542
2021-06-14,61730426,647283,207097,440186,45204325,5086294,10072068,40583065,22515100,0.488,0.271,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,41019140,20696780,1367739,27088562,18115763,3266289,1820005,8860475,1211593,39215326,22515100,423733,166196,257537,101038,23390,77648,67295,17511,49784,55217,0,0,0,0,404772,240533,6049183,4633030,575912,386908,453333
2021-06-15,62765405,1034979,336191,698788,45991570,5190604,10156455,40978293,23213888,0.493,0.279,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,41463940,21283470,1426776,27376922,18614648,3294578,1896026,8880017,1276438,39551517,23213888,787245,288360,498885,104310,28289,76021,84387,19542,64845,59037,0,0,0,0,444800,586690,6039250,4581284,605286,408538,444142
2021-06-16,64133033,1367628,453286,914342,47081060,5296263,10252707,41507806,24128230,0.499,0.29,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,41928995,22182018,1503003,27772867,19308193,3326497,1969766,8905439,1347268,40004803,24128230,1089490,395945,693545,105659,31919,73740,96252,25422,70830,76227,0,0,0,0,465055,898548,5994565,4504770,624180,440955,424660
2021-06-17,65265203,1132170,385285,746885,47950502,5398812,10344637,41961340,24875115,0.505,0.299,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,42387595,22852215,1571252,28106885,19843617,3355558,2043254,8927645,1416992,40390088,24875115,869442,334018,535424,102549,29061,73488,91930,22206,69724,68249,0,0,0,0,458600,670197,5947489,4428468,637301,477249,404471
2021-06-18,66244392,979189,333600,645589,48671358,5492451,10440552,42363719,25520704,0.509,0.307,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,42833797,23382503,1640031,28387642,20283716,3386457,2105994,8949589,1490963,40723688,25520704,720856,280757,440099,93639,30899,62740,95915,21944,73971,68779,0,0,0,0,446202,530288,5875893,4352304,642253,504809,376527
2021-06-19,66668835,424443,117115,307328,48942066,5574248,10491355,42501969,25828032,0.511,0.311,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,43172499,23466988,1661166,28477598,20464468,3407128,2167120,8956077,1535278,40840803,25828032,270708,89956,180752,81797,20671,61126,50803,6488,44315,21135,0,0,0,0,338702,84485,5868074,4340847,652413,512381,362433
2021-06-20,66962440,293605,67006,226599,49119860,5645437,10523167,42581785,26054631,0.512,0.313,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,43436199,23496614,1673976,28526089,20593771,3423042,2222395,8958678,1564489,40907809,26054631,177794,48491,129303,71189,15914,55275,31812,2601,29211,12810,0,0,0,0,263700,29626,5879297,4339268,660181,518394,361454
2021-06-21,67584932,622492,202515,419977,49523896,5742416,10608384,42820560,26474608,0.515,0.318,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,43827141,23726147,1710236,28690040,20833856,3447690,2294726,8972594,1635790,41110324,26474608,404036,163951,240085,96979,24648,72331,85217,13916,71301,36260,0,0,0,0,390942,229533,5854506,4319571,656122,536316,342497
2021-06-22,68648138,1063206,363248,699958,50355483,5837890,10710632,43217705,27174566,0.52,0.327,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,44257643,24354112,1744133,29006894,21348589,3477936,2359954,8988742,1721890,41473572,27174566,831587,316854,514733,95474,30246,65228,102248,16148,86100,33897,0,0,0,0,430502,627965,5882733,4363913,647286,554177,317357
2021-06-23,69968207,1320069,475482,844587,51431039,5933234,10825822,43727166,28019153,0.526,0.337,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,44688775,25237778,1778112,29432437,21998602,3507452,2425782,9009165,1816657,41949054,28019153,1075556,425543,650013,95344,29516,65828,115190,20423,94767,33979,0,0,0,0,431132,883666,5835174,4349979,636971,573115,275109
2021-06-24,70987208,1019001,474947,544054,52213633,6019898,10936205,44241473,28563207,0.532,0.343,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,45110327,25830883,1817472,29851207,22362426,3542461,2477437,9030333,1905872,42424001,28563207,782594,418770,363824,86664,35009,51655,110383,21168,89215,39360,0,0,0,0,421552,593105,5722005,4263131,621086,591568,246220
2021-06-25,71893006,905798,367959,537839,52894566,6095954,11045595,44648851,29101046,0.537,0.35,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,45529380,26314646,1856891,30172972,22721594,3568904,2527050,9050084,1995511,42791960,29101046,680933,321765,359168,76056,26443,49613,109390,19751,89639,39419,0,0,0,0,419053,483763,5648614,4223208,603503,605043,216860
2021-06-26,72296997,403991,132398,271593,53145119,6164680,11117339,44794217,29372639,0.539,0.353,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,45869020,26378225,1869859,30273927,22871192,3594171,2570509,9056260,2061079,42924358,29372639,250553,100955,149598,68726,25267,43459,71744,6176,65568,12968,0,0,0,0,339640,63579,5628162,4203053,590432,625984,208693
2021-06-27,72587354,290357,88752,201605,53316934,6222580,11173860,44887090,29574244,0.54,0.356,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,46133304,26403445,1873980,30340202,22976732,3613265,2609315,9059643,2114217,43013110,29574244,171815,66275,105540,57900,19094,38806,56521,3383,53138,4121,0,0,0,0,264284,25220,5624914,4197074,577143,650693,200004
2021-06-28,73208124,620770,237487,383283,53710466,6312175,11287362,45148718,29957527,0.543,0.36,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,46537580,26617843,1898121,30531840,23178626,3645409,2666766,9073348,2214014,43250597,29957527,393532,191638,201894,89595,32144,57451,113502,13705,99797,24141,0,0,0,0,404276,214398,5623192,4186570,569759,678978,187885
2021-06-29,74129751,921627,380852,540775,54385433,6404539,11419661,45551567,30498302,0.548,0.367,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,46958565,27113831,1920118,30868204,23517229,3678215,2726324,9085030,2334631,43631449,30498302,674967,336364,338603,92364,32806,59558,132299,11682,120617,21997,0,0,0,0,420985,495988,5481613,4029950,566649,709029,175985
2021-06-30,75137872,1008121,440414,567707,55141951,6498045,11555521,46014218,31066009,0.553,0.374,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,47377326,27697962,1942355,31259498,23882453,3712886,2785159,9099479,2456042,44071863,31066009,756518,391294,365224,93506,34671,58835,135860,14449,121411,22237,0,0,0,0,418761,584131,5169665,3710912,564811,729699,164243
2021-07-01,76108729,970857,444084,526773,55875026,6580976,11688136,46480538,31592782,0.559,0.38,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,47773614,28268207,1964591,31659696,24215330,3743271,2837705,9112980,2575156,44515947,31592782,733075,400198,332877,82931,30385,52546,132615,13501,119114,22236,0,0,0,0,396288,570245,5121521,3661393,561078,751931,147119
2021-07-02,76942194,833465,371644,461821,56514344,6675234,11766830,46873377,32054603,0.564,0.385,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,48161942,28709971,1985786,31990493,24523851,3774936,2900298,9122162,2644668,44887591,32054603,639318,330797,308521,94258,31665,62593,78694,9182,69512,21195,0,0,0,0,388328,441764,5049188,3619778,579280,721235,128895
2021-07-03,77316131,373937,146811,227126,56767133,6754447,11793899,47035054,32281729,0.566,0.388,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,48468882,28776252,2000652,32109988,24657145,3799470,2954977,9124944,2668955,45034402,32281729,252789,119495,133294,79213,24534,54679,27069,2782,24287,14866,0,0,0,0,306940,66281,5019134,3622014,589767,676560,130793
2021-07-04,77588399,272268,92477,179791,56948185,6822560,11808424,47136109,32461520,0.567,0.39,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,48713631,28803194,2009230,32182604,24765581,3817885,3004675,9126390,2682034,45126879,32461520,181052,72616,108436,68113,18415,49698,14525,1446,13079,8578,0,0,0,0,244749,26942,5001045,3631251,599980,634564,135250
2021-07-05,78118016,529617,192709,336908,57329584,6916609,11847841,47343570,32798428,0.569,0.394,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,49051193,28993153,2023982,32345077,24984507,3843792,3072817,9130719,2717122,45319588,32798428,381399,162473,218926,94049,25907,68142,39417,4329,35088,14752,0,0,0,0,337562,189959,4909892,3619118,604434,560479,125861
2021-07-06,78885266,767250,265922,501328,57937967,7014974,11892901,47624934,33299756,0.573,0.4,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,49384771,29423099,2039424,32581350,25356617,3868910,3146064,9135250,2757651,45585510,33299756,608383,236273,372110,98365,25118,73247,45060,4531,40529,15442,0,0,0,0,333578,429946,4755515,3552534,610435,473240,119306
2021-07-07,79865789,980523,317628,662895,58754119,7109688,11944031,47961089,33962651,0.577,0.408,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,49727065,30056482,2057951,32869210,25884909,3893356,3216332,9140572,2803459,45903138,33962651,816152,287860,528292,94714,24446,70268,51130,5322,45808,18527,0,0,0,0,342294,633383,4727917,3612168,611643,388510,115596
2021-07-08,80697665,831876,257614,574262,59425231,7209821,11986406,48236959,34536913,0.58,0.415,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,50059739,30551427,2076207,33100266,26324965,3915721,3294100,9144765,2841641,46160752,34536913,671112,231056,440056,100133,22365,77768,42375,4193,38182,18256,0,0,0,0,332674,494945,4588936,3550205,628845,298270,111616
2021-07-09,81438284,740619,213948,526671,60005307,7307491,12029155,48471031,35063584,0.583,0.422,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,50391318,30956968,2096331,33292110,26713197,3933492,3373999,9149098,2880057,46374700,35063584,580076,191844,388232,97670,17771,79899,42749,4333,38416,20124,0,0,0,0,331579,405541,4496090,3490963,632257,262325,110545
2021-07-10,81775792,337508,93542,243966,60228867,7391170,12049908,48574089,35307550,0.584,0.425,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,50659917,31025280,2105847,33366151,26862716,3951572,3439598,9150519,2899389,46468242,35307550,223560,74041,149519,83679,18080,65599,20753,1421,19332,9516,0,0,0,0,268599,68312,4459661,3461734,636723,256009,105195
2021-07-11,82000777,224985,59716,165269,60373118,7454029,12060102,48641486,35472819,0.585,0.427,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,50865608,31044204,2113528,33410716,26962402,3966259,3487770,9150983,2909119,46527958,35472819,144251,44565,99686,62859,14687,48172,10194,464,9730,7681,0,0,0,0,205691,18924,4412378,3424933,631469,251678,104298
2021-07-12,82449122,448345,144927,303418,60708220,7530271,12083880,48799636,35776237,0.587,0.43,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,51115500,31240232,2126751,33525199,27183021,3994879,3535392,9152807,2931073,46672885,35776237,335102,114483,220619,76242,28620,47622,23778,1824,21954,13223,0,0,0,0,249892,196028,4331106,3378636,613662,236039,102769
